                  Player   G  PA  AB   R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%    BB%  BB/K   wSB    TTO% Age  Pos  B                Team League
623          Walker Adam   8  29  27   2   6   1   0   2  13    5   0   0   0   1  10   1    0   0    0  0.222  0.241  0.481  0.722   134  0.259  0.250   34.5%   3.4%  0.10  -0.0   44.8%                   Oisix Albirex      E
624         Watanabe Ryo   7  24  23   0   4   0   0   0   4    0   0   0   0   0   8   1    0   0    0  0.174  0.208  0.174  0.382    22  0.000  0.267   33.3%   4.2%  0.12  -0.0   37.5%                   Oisix Albirex      E
625          Yamada Sora   6  12  11   1   3   0   0   0   3    0   0   0   0   0   1   1    0   0    0  0.273  0.333  0.273  0.606    98  0.000  0.300    8.3%   8.3%  1.00  -0.0   16.7%                   Oisix Albirex      E
627           Yoh Daikan   3  11  10   0   0   0   0   0   0    0   0   0   0   0   1   0    0   1    1  0.000  0.091  0.000  0.091   -77  0.000  0.000    9.1%   0.0%  0.00  -0.0    9.1%                   Oisix Albirex      E
630          Hirao Shuto   9  19  18   2   4   1   0   0   5    1   0   0   0   1   5   0    0   0    1  0.222  0.211  0.278  0.489    50  0.056  0.286   26.3%   0.0%  0.00  -0.0   26.3%                 HAYATE Ventures      C
631    Hirosawa Shintaro   9  33  32   5   8   0   0   0   8    1   4   2   0   0   4   1    0   0    1  0.250  0.273  0.250  0.523    61  0.000  0.286   12.1%   3.0%  0.25  -0.0   15.2%                 HAYATE Ventures      C
633    Imamura Ryunosuke   9  36  31   4   7   2   0   2  15    6   0   0   0   1   8   4    0   0    1  0.226  0.306  0.484  0.790   139  0.258  0.227   22.2%  11.1%  0.50  -0.0   38.9%                 HAYATE Ventures      C
635   Kuramoto Toshihiko   8  30  29   0   9   0   0   0   9    4   0   1   0   0   3   1    0   0    0  0.310  0.333  0.310  0.643    97  0.000  0.346   10.0%   3.3%  0.33  -0.4   13.3%                 HAYATE Ventures      C
636          Lee Kun-Hee   5  13  12   0   3   0   0   0   3    1   0   0   0   0   6   1    0   0    0  0.250  0.308  0.250  0.558    72  0.000  0.500   46.2%   7.7%  0.17  -0.0   53.8%                 HAYATE Ventures      C
637          Maeda Seiya   6  10  10   0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.100  0.100  0.100  0.200   -36  0.000  0.100    0.0%   0.0%        -0.0    0.0%                 HAYATE Ventures      C
638      Matsunaga Shota   5  12  11   1   3   0   0   0   3    1   0   0   0   0   2   0    0   1    1  0.273  0.333  0.273  0.606    86  0.000  0.333   16.7%   0.0%  0.00  -0.0   16.7%                 HAYATE Ventures      C
639        Miyahara Koki   6  16  15   1   2   0   0   1   5    1   0   0   1   0   4   0    0   0    0  0.133  0.133  0.333  0.466    42  0.200  0.100   25.0%   0.0%  0.00  -0.0   31.2%                 HAYATE Ventures      C
640       Nakamura Raiya   9  35  34   0   9   1   0   0  10    2   0   0   0   0   7   1    0   0    0  0.265  0.286  0.294  0.580    78  0.029  0.333   20.0%   2.9%  0.14  -0.0   22.9%                 HAYATE Ventures      C
641       Nakamura Shiki   5   2   2   0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.500  0.500  0.500  1.000   203  0.000  0.500    0.0%   0.0%        -0.0    0.0%                 HAYATE Ventures      C
642      Noguchi Kyosuke   2   7   7   0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    1  0.000  0.000  0.000  0.000   -95  0.000  0.000   28.6%   0.0%  0.00   0.0   28.6%                 HAYATE Ventures      C
648          Satoh Hideo   1   1   1   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000    0.0%   0.0%         0.0    0.0%                 HAYATE Ventures      C
651        Shinohara Leo   5  12  12   0   2   0   0   0   2    2   0   0   0   0   3   0    0   0    0  0.167  0.167  0.167  0.334     4  0.000  0.222   25.0%   0.0%  0.00  -0.0   25.0%                 HAYATE Ventures      C
652        Shiozaki Eita   5  14  14   0   1   0   0   0   1    0   0   0   0   0   5   0    0   0    0  0.071  0.071  0.071  0.142   -53  0.000  0.111   35.7%   0.0%  0.00  -0.0   35.7%                 HAYATE Ventures      C
653        Suzuki Shohei   9  37  30   4  10   1   1   0  13    1   1   1   0   0   3   6    0   1    1  0.333  0.459  0.433  0.892   171  0.100  0.370    8.1%  16.2%  2.00  -0.2   24.3%                 HAYATE Ventures      C
656        Watsuji Daiki   9  36  32   4   6   1   1   0   9    1   1   1   0   0   6   3    0   1    0  0.188  0.278  0.281  0.559    72  0.093  0.231   16.7%   8.3%  0.50  -0.2   25.0%                 HAYATE Ventures      C
