Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Yamada Hiroki,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,171,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamada Tetsuto,94,384,334,52,85,17,1,12,140,52,8,4,0,2,83,48,3,0,6,0.254,0.346,0.419,0.765,108,0.165,0.303,37.2%,21.6%,12.5%,0.58,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamanaka Hirofumi,6,11,10,2,1,1,0,0,2,2,0,0,0,0,5,1,0,0,0,0.100,0.182,0.200,0.382,7,0.100,0.200,54.5%,45.5%,9.1%,0.20,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamasaki Kotaro,109,323,282,29,69,6,1,3,86,23,8,9,7,2,70,31,0,1,5,0.245,0.320,0.305,0.625,73,0.060,0.313,32.2%,21.7%,9.6%,0.44,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ynoa Gabriel,9,6,5,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0.000,0.000,0.000,0.000,-93,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yoshida Daiki,14,22,19,1,3,1,0,0,4,4,0,0,2,1,7,0,0,0,0,0.158,0.150,0.211,0.361,1,0.053,0.231,31.8%,31.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yoshida Taisei,8,11,9,0,1,1,0,0,2,1,0,0,1,0,2,1,0,0,1,0.111,0.200,0.222,0.422,18,0.111,0.143,27.3%,18.2%,9.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Abe Toshiki,115,459,421,44,108,25,0,13,172,61,2,4,5,2,92,30,0,1,21,0.257,0.306,0.409,0.715,108,0.152,0.299,29.4%,20.0%,6.5%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Almonte Zoilo,62,247,214,32,63,9,0,9,99,29,1,0,0,1,42,30,2,2,9,0.294,0.385,0.463,0.848,149,0.169,0.329,32.8%,17.0%,12.1%,0.71,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Donoue Naomichi,43,55,50,2,10,2,0,0,12,4,0,1,0,1,11,4,0,0,2,0.200,0.255,0.240,0.495,44,0.040,0.250,27.3%,20.0%,7.3%,0.36,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Endoh Issei,65,87,73,16,16,1,0,0,17,4,0,1,4,1,12,6,0,3,1,0.219,0.301,0.233,0.534,57,0.014,0.258,20.7%,13.8%,6.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukuda Nobumasa,64,216,195,18,48,11,1,5,76,24,0,0,0,1,43,18,0,2,7,0.246,0.315,0.390,0.705,106,0.144,0.291,30.6%,19.9%,8.3%,0.42,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukutani Koji,14,36,29,2,6,1,0,0,7,2,0,0,7,0,10,0,0,0,0,0.207,0.207,0.241,0.448,29,0.034,0.316,27.8%,27.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gunji Yuya,30,76,64,6,10,3,0,0,13,4,0,0,1,1,19,9,1,1,1,0.156,0.267,0.203,0.470,37,0.047,0.217,36.8%,25.0%,11.8%,0.47,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Hirata Ryosuke,55,193,166,26,39,7,0,3,55,17,0,1,0,1,33,24,2,2,4,0.235,0.337,0.331,0.668,96,0.096,0.275,31.1%,17.1%,12.4%,0.73,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Iryo Masataka,79,155,135,9,27,3,0,0,30,12,0,0,2,0,24,18,0,0,4,0.200,0.294,0.222,0.516,51,0.022,0.243,27.1%,15.5%,11.6%,0.75,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishigaki Masami,25,34,33,5,4,0,0,1,7,1,0,0,0,0,12,1,0,0,0,0.121,0.147,0.212,0.359,0,0.091,0.150,41.2%,35.3%,2.9%,0.08,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishikawa Shun,11,13,10,0,3,0,1,0,5,2,0,0,0,0,3,1,0,2,0,0.300,0.462,0.500,0.962,184,0.200,0.429,30.8%,23.1%,7.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishikawa Takaya,14,41,36,3,8,2,0,0,10,1,0,0,1,0,12,3,0,1,1,0.222,0.300,0.278,0.578,70,0.056,0.333,36.6%,29.3%,7.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katoh Takuma,29,43,37,0,5,1,0,0,6,1,0,0,5,0,8,1,1,0,1,0.135,0.158,0.162,0.320,-10,0.027,0.172,20.9%,18.6%,2.3%,0.12,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsuno Akiyoshi,13,25,22,0,2,0,1,0,4,2,0,0,1,0,16,2,0,0,0,0.091,0.167,0.182,0.349,-1,0.091,0.333,72.0%,64.0%,8.0%,0.12,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsura Iori,2,9,9,1,2,1,0,0,3,2,0,0,0,0,3,0,0,0,0,0.222,0.222,0.333,0.555,59,0.111,0.333,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kinoshita Takuya,88,269,251,19,67,14,1,6,101,32,0,0,5,0,49,12,2,1,1,0.267,0.303,0.402,0.705,105,0.135,0.311,24.9%,18.2%,4.5%,0.24,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kyoda Yota,120,491,442,43,109,16,7,5,154,29,8,4,15,1,80,27,4,6,4,0.247,0.298,0.348,0.646,88,0.101,0.291,22.8%,16.3%,5.5%,0.34,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Martinez Ariel,39,109,95,8,28,6,0,2,40,13,0,0,0,0,31,14,0,0,1,0.295,0.385,0.421,0.806,137,0.126,0.419,43.1%,28.4%,12.8%,0.45,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Matsuba Takahiro,15,25,23,0,3,0,0,0,3,0,0,0,2,0,10,0,0,0,1,0.130,0.130,0.130,0.260,-28,0.000,0.231,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mitsuma Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-107,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mitsumata Taiki,8,6,6,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.167,0.167,0.167,0.334,-5,0.000,0.250,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mizowaki Hayato,39,50,47,6,10,1,2,0,15,3,0,0,1,0,8,2,0,0,0,0.213,0.245,0.319,0.564,63,0.106,0.256,20.0%,16.0%,4.0%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Neo Akira,9,25,23,3,2,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0.087,0.160,0.087,0.247,-30,0.000,0.125,36.0%,28.0%,8.0%,0.29,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ogasawara Shinnosuke,4,7,6,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0.167,0.167,0.167,0.334,-5,0.000,0.333,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Yudai,20,53,48,2,5,0,1,0,7,4,0,0,3,0,28,2,0,0,0,0.104,0.140,0.146,0.286,-20,0.042,0.250,56.6%,52.8%,3.8%,0.07,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohshima Yohei,118,525,462,58,146,21,3,1,176,30,16,8,9,3,51,47,3,4,5,0.316,0.382,0.381,0.763,125,0.065,0.351,18.9%,9.7%,9.0%,0.92,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okabayashi Yuki,6,7,7,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0.286,0.286,0.286,0.572,67,0.000,0.400,28.6%,28.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okano Yuichiro,11,12,11,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0.000,0.000,0.000,0.000,-107,0.000,0.000,41.7%,41.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Rodriguez Yariel,11,20,20,1,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0.150,0.150,0.150,0.300,-16,0.000,0.214,30.0%,30.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Shimizu Tatsuya,6,6,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-107,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Sierra Moises,25,94,80,9,18,2,0,1,23,7,1,0,0,1,25,10,0,3,6,0.225,0.330,0.288,0.618,82,0.063,0.309,38.3%,26.6%,10.6%,0.40,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takahashi Shuhei,108,438,394,46,120,25,1,7,168,46,1,1,0,3,70,39,6,2,13,0.305,0.368,0.426,0.794,133,0.121,0.353,26.5%,16.0%,8.9%,0.56,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takeda Kengo,84,64,55,9,10,2,0,0,12,2,1,0,3,1,13,5,0,0,2,0.182,0.246,0.218,0.464,35,0.036,0.233,28.1%,20.3%,7.8%,0.38,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takino Kaname,10,8,7,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0.286,0.375,0.286,0.661,96,0.000,0.333,25.0%,12.5%,12.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Umetsu Kodai,7,15,12,2,4,1,0,0,5,0,0,0,1,0,4,2,0,0,0,0.333,0.429,0.417,0.846,151,0.084,0.500,40.0%,26.7%,13.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Viciedo Dayan,109,462,409,48,109,23,0,17,183,82,3,2,0,10,48,34,3,9,17,0.267,0.329,0.447,0.776,126,0.180,0.260,21.4%,10.4%,7.4%,0.71,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Watanabe Masaru,19,16,15,6,3,0,0,0,3,0,0,0,0,0,6,1,0,0,0,0.200,0.250,0.200,0.450,31,0.000,0.333,43.8%,37.5%,6.2%,0.17,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yamamoto Takumi,9,7,6,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0.167,0.167,0.167,0.334,-5,0.000,0.333,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yanagi Yuya,15,32,28,0,2,1,0,0,3,1,0,0,3,0,13,1,0,0,0,0.071,0.103,0.107,0.210,-43,0.036,0.133,43.8%,40.6%,3.1%,0.08,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yoshimi Kazuki,5,6,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-107,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Adachi Ryoichi,78,311,266,32,77,9,2,2,96,23,15,4,16,2,48,26,1,1,9,0.289,0.353,0.361,0.714,106,0.072,0.344,24.4%,15.4%,8.4%,0.54,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fukuda Shuhei,76,312,260,33,67,12,4,0,87,24,13,5,3,3,44,43,0,3,5,0.258,0.366,0.335,0.701,103,0.077,0.306,27.9%,14.1%,13.8%,0.98,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fushimi Torai,71,198,189,14,49,7,2,6,78,23,0,0,2,1,35,6,0,0,4,0.259,0.281,0.413,0.694,96,0.154,0.289,23.7%,17.7%,3.0%,0.17,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gibo Sho,10,18,17,0,2,1,0,0,3,2,0,0,1,0,7,0,0,0,0,0.118,0.118,0.176,0.294,-18,0.058,0.200,38.9%,38.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gotoh Shunta,23,62,50,4,6,0,0,0,6,1,2,0,4,0,17,8,0,0,0,0.120,0.241,0.120,0.361,5,0.000,0.182,40.3%,27.4%,12.9%,0.47,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Hirosawa Shinya,23,22,19,2,3,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0.158,0.158,0.158,0.316,-10,0.000,0.250,31.8%,31.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Jones Adam,87,338,302,29,78,12,0,12,126,43,1,0,0,2,66,32,0,2,9,0.258,0.331,0.417,0.748,114,0.159,0.292,32.5%,19.5%,9.5%,0.48,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Katsumata Shoki,5,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kojima Shuhei,13,20,20,1,3,2,0,0,5,0,0,0,0,0,9,0,0,0,1,0.150,0.150,0.250,0.400,11,0.100,0.273,45.0%,45.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kurebayashi Kotaro,5,18,17,1,4,0,0,0,4,2,0,0,0,0,4,1,0,0,1,0.235,0.278,0.235,0.513,48,0.000,0.308,27.8%,22.2%,5.6%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Matsui Masato,23,40,36,5,8,2,0,1,13,4,0,0,0,0,7,3,0,1,2,0.222,0.300,0.361,0.661,88,0.139,0.250,27.5%,17.5%,7.5%,0.43,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Matsui Yusuke,29,53,53,2,11,2,1,0,15,2,0,0,0,0,12,0,0,0,1,0.208,0.208,0.283,0.491,39,0.075,0.268,22.6%,22.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Moya Steven,46,176,164,20,45,8,2,12,93,38,0,0,0,0,33,11,1,1,7,0.274,0.324,0.567,0.891,151,0.293,0.277,31.8%,18.8%,6.2%,0.33,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Mune Yuma,72,203,182,16,41,10,1,1,56,9,5,5,5,0,32,10,0,6,2,0.225,0.288,0.308,0.596,71,0.083,0.268,21.2%,15.8%,4.9%,0.31,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nakagawa Keita,45,155,144,15,21,3,0,2,30,13,3,2,1,1,25,9,0,0,5,0.146,0.195,0.208,0.403,14,0.062,0.161,23.2%,16.1%,5.8%,0.36,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishimura Ryo,29,76,62,7,10,2,0,1,15,3,2,2,5,0,12,9,0,0,0,0.161,0.268,0.242,0.510,47,0.081,0.184,28.9%,15.8%,11.8%,0.75,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishino Masahiro,23,77,69,10,17,3,0,0,20,3,0,0,3,0,10,5,0,0,1,0.246,0.297,0.290,0.587,69,0.044,0.288,19.5%,13.0%,6.5%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishiura Hayato,49,97,91,13,17,1,0,2,24,4,3,2,1,0,21,5,0,0,1,0.187,0.229,0.264,0.493,40,0.077,0.221,28.9%,21.6%,5.2%,0.24,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Oda Yuya,87,94,88,19,21,3,2,1,31,7,4,2,3,0,23,2,0,1,1,0.239,0.264,0.352,0.616,75,0.113,0.312,27.7%,24.5%,2.1%,0.09,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshiro Koji,94,285,251,25,52,3,0,1,58,14,7,3,11,0,51,20,0,3,4,0.207,0.274,0.231,0.505,46,0.024,0.256,25.3%,17.9%,7.0%,0.39,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshita Seiichiro,32,104,88,10,19,6,0,2,31,9,0,1,2,1,15,8,0,5,3,0.216,0.314,0.352,0.666,90,0.136,0.236,24.0%,14.4%,7.7%,0.53,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohta Ryo,20,61,54,6,14,2,0,3,25,5,0,0,2,0,19,4,0,1,0,0.259,0.322,0.463,0.785,123,0.204,0.344,42.6%,31.1%,6.6%,0.21,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Okada Takahiro,100,377,328,36,84,18,0,16,150,55,5,3,0,5,87,40,1,4,11,0.256,0.340,0.457,0.797,127,0.201,0.296,37.9%,23.1%,10.6%,0.46,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Rodriguez Aderlin,59,211,193,11,42,10,0,6,70,25,1,0,0,1,55,14,0,3,3,0.218,0.280,0.363,0.643,83,0.145,0.271,35.5%,26.1%,6.6%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sano Kodai,77,162,140,22,30,5,3,0,41,3,20,4,13,0,37,9,0,0,2,0.214,0.262,0.293,0.555,58,0.079,0.291,28.4%,22.8%,5.6%,0.24,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sugimoto Yutaro,41,141,127,13,34,3,1,2,45,17,1,0,0,0,34,10,0,4,4,0.268,0.340,0.354,0.694,99,0.086,0.352,32.6%,24.1%,7.1%,0.29,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Tongu Yuma,12,35,32,5,10,3,0,2,19,5,0,0,0,0,11,3,0,0,0,0.313,0.371,0.594,0.965,173,0.281,0.421,45.7%,31.4%,8.6%,0.27,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Wakatsuki Kenya,75,215,192,14,46,12,0,3,67,19,2,0,8,1,40,9,0,5,4,0.240,0.290,0.349,0.639,82,0.109,0.287,24.2%,18.6%,4.2%,0.22,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamaashi Tatsuya,63,105,96,21,21,5,0,1,29,5,3,1,6,0,13,2,0,1,0,0.219,0.242,0.302,0.544,54,0.083,0.244,15.2%,12.4%,1.9%,0.15,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamazaki Katsuki,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yoshida Masataka,120,492,408,55,143,22,1,14,209,64,8,5,0,4,29,72,17,8,6,0.350,0.453,0.512,0.965,177,0.162,0.350,23.4%,5.9%,14.6%,2.48,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Chatani Kenta,31,17,16,1,1,0,0,0,1,0,1,0,1,0,6,0,0,0,0,0.063,0.063,0.063,0.126,-65,0.000,0.100,35.3%,35.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Emura Naoya,5,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fujioka Yudai,106,370,314,34,72,11,2,4,99,33,8,2,16,2,60,36,1,1,5,0.229,0.309,0.315,0.624,78,0.086,0.270,27.0%,16.2%,9.7%,0.60,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fujiwara Kyota,26,105,96,10,25,5,0,3,39,10,4,1,2,1,33,6,0,0,1,0.260,0.301,0.406,0.707,99,0.146,0.361,40.0%,31.4%,5.7%,0.18,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fukuda Koki,15,26,23,2,2,1,0,0,3,0,0,0,0,0,8,3,1,0,0,0.087,0.192,0.130,0.322,-7,0.043,0.133,42.3%,30.8%,11.5%,0.38,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fukuda Shuhei,62,225,204,20,44,11,1,5,72,19,3,5,4,0,73,17,2,0,3,0.216,0.276,0.353,0.629,78,0.137,0.310,42.2%,32.4%,7.6%,0.23,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Hosokawa Toru,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Inoue Seiya,113,447,376,44,92,11,0,15,148,67,0,0,0,4,93,59,2,8,11,0.245,0.356,0.394,0.750,114,0.149,0.283,37.4%,20.8%,13.2%,0.63,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Kakinuma Tomoya,56,129,106,6,17,1,0,0,18,9,0,0,15,0,31,5,0,3,2,0.160,0.219,0.170,0.389,12,0.010,0.227,27.9%,24.0%,3.9%,0.16,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Kakunaka Katsuya,84,254,217,21,53,9,3,2,74,15,2,0,7,1,41,24,0,5,7,0.244,0.332,0.341,0.673,92,0.097,0.291,26.4%,16.1%,9.4%,0.59,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Katoh Shohei,22,79,70,13,21,5,1,0,28,3,3,2,0,0,15,8,0,1,0,0.300,0.380,0.400,0.780,123,0.100,0.382,29.1%,19.0%,10.1%,0.53,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Kiyota Ikuhiro,70,209,180,18,50,13,0,7,84,23,0,0,5,0,52,22,2,2,6,0.278,0.363,0.467,0.830,135,0.189,0.355,38.8%,24.9%,10.5%,0.42,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Laird Brandon,39,147,133,15,31,3,0,6,52,15,0,0,0,1,28,13,1,0,5,0.233,0.299,0.391,0.690,95,0.158,0.250,32.0%,19.0%,8.8%,0.46,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Martin Leonys,104,448,359,72,84,15,0,25,174,65,7,2,0,2,100,70,5,17,10,0.234,0.382,0.485,0.867,146,0.251,0.250,43.5%,22.3%,15.6%,0.70,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Miki Ryo,22,5,4,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0.250,0.250,0.250,0.500,43,0.000,0.500,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Nakamura Shogo,120,499,422,57,105,25,0,8,154,49,6,3,15,2,97,52,1,8,6,0.249,0.341,0.365,0.706,102,0.116,0.304,31.5%,19.4%,10.4%,0.54,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Nishimaki Kenji,11,19,16,2,4,1,0,0,5,0,0,1,1,0,6,2,0,0,0,0.250,0.333,0.313,0.646,85,0.063,0.400,42.1%,31.6%,10.5%,0.33,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Ogino Takashi,53,236,203,30,59,17,0,1,79,10,19,4,6,1,23,24,0,2,2,0.291,0.370,0.389,0.759,117,0.098,0.322,20.3%,9.7%,10.2%,1.04,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Oka Hiromi,62,64,56,12,8,0,0,0,8,2,7,3,1,0,18,7,0,0,1,0.143,0.238,0.143,0.381,11,0.000,0.211,39.1%,28.1%,10.9%,0.39,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Satoh Toshiya,60,127,114,6,26,4,0,2,36,12,0,0,2,0,25,9,0,2,1,0.228,0.296,0.316,0.612,74,0.088,0.276,28.3%,19.7%,7.1%,0.36,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Sugano Tsuyoshi,81,275,223,24,58,10,3,2,80,20,1,3,5,0,55,45,0,2,7,0.260,0.389,0.359,0.748,115,0.099,0.337,37.1%,20.0%,16.4%,0.82,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Takabe Akito,5,11,10,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0.100,0.100,0.100,0.200,-44,0.000,0.167,36.4%,36.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Tamura Tatsuhiro,92,237,203,12,44,7,0,4,63,23,1,1,10,1,45,20,0,3,3,0.217,0.295,0.310,0.605,73,0.093,0.258,29.1%,19.0%,8.4%,0.44,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Toritani Takashi,42,39,36,5,5,2,0,0,7,6,0,1,0,0,8,1,0,2,0,0.139,0.205,0.194,0.399,14,0.055,0.179,23.1%,20.5%,2.6%,0.12,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Wada Koshiro,71,69,59,24,12,1,0,0,13,0,23,3,3,0,23,6,0,1,0,0.203,0.288,0.220,0.508,47,0.017,0.333,42.0%,33.3%,8.7%,0.26,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yasuda Hisanori,113,460,393,32,87,19,1,6,126,54,2,1,0,4,106,62,1,1,10,0.221,0.326,0.321,0.647,85,0.100,0.284,37.8%,23.0%,13.5%,0.58,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yoshida Yuta,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
