Pitcher,Team,Throws,IP,TBF,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,Strike%,Ball%,F-Str%,PAR%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%,Zone%,Arm%,Glove%,High%,Low%,MM%,Behind%,Sec%,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
Matsuyama Shinya,Chunichi,R,52.0,207,95.7,0.34782609,0.0531401,0.46938776,0.63438257,0.30714286,0.72378517,0.84732824,0.47286822,0.1296518607,0.2762148338,0.3049219688,0.6542617047,0.3457382953,0.5797101449,0.2727272727,0.6038415366,0.5040650407,0.406504065,0.08943089431,0.325203252,0.08130081301,0.4959349593,0.009661835749,0.04,0.3333333333,0.3170731707,0.3495934959,0.1138211382,0.4957983193,0.5102040816,0.4897959184,0.3817527011,0.6182472989,0.05642256903,0.1020408163,0.4057623049,,34.7826087,5.314009662,46.93877551,63.43825666,30.71428571,72.37851662,84.73282443,47.28682171,12.96518607,27.62148338,30.49219688,65.42617047,34.57382953,57.97101449,27.27272727,60.38415366,50.40650407,40.6504065,8.943089431,32.5203252,8.130081301,49.59349593,0.9661835749,4.0,33.33333333,31.70731707,34.95934959,11.38211382,49.57983193,51.02040816,48.97959184,38.17527011,61.82472989,5.642256903,10.20408163,40.57623049
Kuribayashi Ryoji,Hiroshima,R,51.66666667,209,92.0,0.25837321,0.07655502,0.4737516,0.62034739,0.31662269,0.71891892,0.804,0.54166667,0.133162612,0.2810810811,0.323943662,0.6722151088,0.3277848912,0.6425120773,0.2345132743,0.6222791293,0.5639097744,0.3759398496,0.06015037594,0.2857142857,0.09022556391,0.4360902256,0.01435406699,0.06,0.3308270677,0.4661654135,0.2030075188,0.09489051095,0.5160051216,0.5153452685,0.4846547315,0.4002557545,0.5997442455,0.06393861893,0.1086956522,0.4660691421,,25.83732057,7.655502392,47.37516005,62.03473945,31.66226913,71.89189189,80.4,54.16666667,13.3162612,28.10810811,32.3943662,67.22151088,32.77848912,64.25120773,23.45132743,62.22791293,56.39097744,37.59398496,6.015037594,28.57142857,9.022556391,43.60902256,1.435406699,6.0,33.08270677,46.61654135,20.30075188,9.489051095,51.60051216,51.53452685,48.46547315,40.02557545,59.97442455,6.393861893,10.86956522,46.60691421
Ise Hiromu,DeNA,R,51.66666667,215,91.5,0.26976744,0.05581395,0.4725944,0.61521253,0.30053191,0.74742268,0.82181818,0.56637168,0.1193666261,0.2525773196,0.3215590743,0.6845310597,0.3154689403,0.661971831,0.2180451128,0.6272838002,0.4084507042,0.4788732394,0.1126760563,0.4084507042,0.07042253521,0.5915492958,0.01395348837,0.04411764706,0.323943662,0.485915493,0.1901408451,0.176056338,0.5444579781,0.4495747266,0.5504252734,0.4386391252,0.5613608748,0.05346294046,0.09113001215,0.4591961023,,26.97674419,5.581395349,47.25943971,61.5212528,30.05319149,74.74226804,82.18181818,56.63716814,11.93666261,25.25773196,32.15590743,68.45310597,31.54689403,66.1971831,21.80451128,62.72838002,40.84507042,47.88732394,11.26760563,40.84507042,7.042253521,59.15492958,1.395348837,4.411764706,32.3943662,48.5915493,19.01408451,17.6056338,54.44579781,44.95747266,55.04252734,43.86391252,56.13608748,5.346294046,9.113001215,45.91961023
Shimizu Tatsuya,Chunichi,R,51.66666667,220,93.0,0.21363636,0.07272727,0.44,0.64578834,0.20673077,0.78441558,0.86622074,0.5,0.09485714286,0.2155844156,0.2754285714,0.6297142857,0.3702857143,0.5871559633,0.18359375,0.5714285714,0.5838926174,0.3087248322,0.1073825503,0.2818791946,0.02684563758,0.4161073826,0.0,0.0,0.3355704698,0.4026845638,0.2617449664,0.09150326797,0.5291428571,0.5369738339,0.4630261661,0.3765642776,0.6234357224,0.07167235495,0.1171786121,0.4628571429,,21.36363636,7.272727273,44.0,64.57883369,20.67307692,78.44155844,86.62207358,50.0,9.485714286,21.55844156,27.54285714,62.97142857,37.02857143,58.71559633,18.359375,57.14285714,58.38926174,30.87248322,10.73825503,28.18791946,2.684563758,41.61073826,0.0,0.0,33.55704698,40.26845638,26.17449664,9.150326797,52.91428571,53.69738339,46.30261661,37.65642776,62.34357224,7.167235495,11.71786121,46.28571429
Taira Kaima,Seibu,R,51.33333333,216,95.6,0.24537037,0.09259259,0.49108205,0.68674699,0.30046948,0.72154964,0.85964912,0.4140625,0.1367419738,0.2784503632,0.2853745541,0.6504161712,0.3495838288,0.6093023256,0.2181069959,0.5957193817,0.5481481481,0.362962963,0.08888888889,0.2814814815,0.08148148148,0.4518518519,0.0,0.0,0.3703703704,0.4666666667,0.162962963,0.1223021583,0.4934601665,0.5445897741,0.4554102259,0.501783591,0.498216409,0.04994054697,0.1141498216,0.3353151011,,24.53703704,9.259259259,49.10820452,68.6746988,30.04694836,72.15496368,85.96491228,41.40625,13.67419738,27.84503632,28.53745541,65.04161712,34.95838288,60.93023256,21.81069959,59.57193817,54.81481481,36.2962963,8.888888889,28.14814815,8.148148148,45.18518519,0.0,0.0,37.03703704,46.66666667,16.2962963,12.23021583,49.34601665,54.45897741,45.54102259,50.1783591,49.8216409,4.994054697,11.41498216,33.53151011
Ishii Daichi,Hanshin,R,51.0,197,92.7,0.20812183,0.02538071,0.55066667,0.73943662,0.30246914,0.76271186,0.81269841,0.60204082,0.1306666667,0.2372881356,0.2773333333,0.7013333333,0.2986666667,0.6113989637,0.1743119266,0.6506666667,0.4125874126,0.4825174825,0.1048951049,0.3566433566,0.1258741259,0.5874125874,0.0,0.0,0.2797202797,0.4475524476,0.2727272727,0.09395973154,0.568,0.5053333333,0.4946666667,0.388,0.612,0.068,0.1093333333,0.2786666667,,20.81218274,2.538071066,55.06666667,73.94366197,30.24691358,76.27118644,81.26984127,60.20408163,13.06666667,23.72881356,27.73333333,70.13333333,29.86666667,61.13989637,17.43119266,65.06666667,41.25874126,48.25174825,10.48951049,35.66433566,12.58741259,58.74125874,0.0,0.0,27.97202797,44.75524476,27.27272727,9.395973154,56.8,50.53333333,49.46666667,38.8,61.2,6.8,10.93333333,27.86666667
Miyagi Daita,DeNA,R,50.33333333,213,91.4,0.20657277,0.10328639,0.45109321,0.60997732,0.28671329,0.76785714,0.88475836,0.51219512,0.1047180667,0.2321428571,0.2934407365,0.6501726122,0.3498273878,0.6018957346,0.1623616236,0.5983889528,0.4928571429,0.4571428571,0.05,0.3785714286,0.07857142857,0.5071428571,0.004694835681,0.015625,0.3071428571,0.4571428571,0.2357142857,0.1379310345,0.5074798619,0.5413793103,0.4586206897,0.4390804598,0.5609195402,0.05977011494,0.1287356322,0.5673187572,,20.657277,10.3286385,45.10932106,60.99773243,28.67132867,76.78571429,88.47583643,51.2195122,10.47180667,23.21428571,29.34407365,65.01726122,34.98273878,60.18957346,16.23616236,59.83889528,49.28571429,45.71428571,5.0,37.85714286,7.857142857,50.71428571,0.4694835681,1.5625,30.71428571,45.71428571,23.57142857,13.79310345,50.74798619,54.13793103,45.86206897,43.90804598,56.09195402,5.977011494,12.87356322,56.73187572
Hearn Taylor,Hiroshima,L,50.33333333,223,95.2,0.24215247,0.06278027,0.53801843,0.73160173,0.31617647,0.74946467,0.84023669,0.51162791,0.1347926267,0.2505353319,0.2741935484,0.6843317972,0.3156682028,0.6545454545,0.1774744027,0.6152073733,0.4829931973,0.4285714286,0.08843537415,0.2925170068,0.1360544218,0.5170068027,0.0134529148,0.04761904762,0.3265306122,0.4149659864,0.2585034014,0.1543624161,0.5322580645,0.4,0.6,0.4873563218,0.5126436782,0.05632183908,0.09770114943,0.2891705069,,24.21524664,6.278026906,53.80184332,73.16017316,31.61764706,74.94646681,84.02366864,51.1627907,13.47926267,25.05353319,27.41935484,68.43317972,31.56682028,65.45454545,17.74744027,61.52073733,48.29931973,42.85714286,8.843537415,29.25170068,13.60544218,51.70068027,1.34529148,4.761904762,32.65306122,41.49659864,25.85034014,15.43624161,53.22580645,40.0,60.0,48.73563218,51.26436782,5.632183908,9.770114943,28.91705069
Nakagawa Kota,Yomiuri,L,50.33333333,224,91.1,0.25446429,0.04464286,0.51938895,0.68027211,0.34634146,0.74886878,0.84333333,0.54929577,0.1304347826,0.2511312217,0.2902467685,0.6897767333,0.3102232667,0.6772727273,0.2044609665,0.6169212691,0.4864864865,0.3986486486,0.1148648649,0.2905405405,0.1081081081,0.5135135135,0.01785714286,0.06779661017,0.3310810811,0.3986486486,0.2702702703,0.1503267974,0.518213866,0.5005875441,0.4994124559,0.4230317274,0.5769682726,0.04230317274,0.06933019976,0.3501762632,,25.44642857,4.464285714,51.93889542,68.02721088,34.63414634,74.88687783,84.33333333,54.92957746,13.04347826,25.11312217,29.02467685,68.97767333,31.02232667,67.72727273,20.44609665,61.69212691,48.64864865,39.86486486,11.48648649,29.05405405,10.81081081,51.35135135,1.785714286,6.779661017,33.10810811,39.86486486,27.02702703,15.03267974,51.8213866,50.05875441,49.94124559,42.30317274,57.69682726,4.230317274,6.933019976,35.01762632
Matsumoto Yuki,SoftBank,R,49.66666667,187,94.1,0.29946524,0.05882353,0.48157895,0.63809524,0.28654971,0.74590164,0.84701493,0.46938776,0.1223684211,0.2540983607,0.3171052632,0.6828947368,0.3171052632,0.6774193548,0.2081784387,0.6421052632,0.4786324786,0.4615384615,0.05982905983,0.3760683761,0.08547008547,0.5213675214,0.01604278075,0.05555555556,0.3846153846,0.3760683761,0.2393162393,0.1196581197,0.5526315789,0.4947506562,0.5052493438,0.3503937008,0.6496062992,0.04593175853,0.09186351706,0.4184210526,,29.94652406,5.882352941,48.15789474,63.80952381,28.65497076,74.59016393,84.70149254,46.93877551,12.23684211,25.40983607,31.71052632,68.28947368,31.71052632,67.74193548,20.81784387,64.21052632,47.86324786,46.15384615,5.982905983,37.60683761,8.547008547,52.13675214,1.604278075,5.555555556,38.46153846,37.60683761,23.93162393,11.96581197,55.26315789,49.47506562,50.52493438,35.03937008,64.96062992,4.593175853,9.186351706,41.84210526
Iwazaki Suguru,Hanshin,L,49.66666667,210,87.9,0.19047619,0.05238095,0.47340426,0.62980769,0.27810651,0.78089888,0.88549618,0.4893617,0.1037234043,0.2191011236,0.2992021277,0.6781914894,0.3218085106,0.6586538462,0.1756756757,0.6063829787,0.4539473684,0.4473684211,0.09868421053,0.3289473684,0.1184210526,0.5460526316,0.004761904762,0.01470588235,0.3157894737,0.4473684211,0.2368421053,0.1210191083,0.5531914894,0.4177718833,0.5822281167,0.4575596817,0.5424403183,0.0450928382,0.0848806366,0.545212766,,19.04761905,5.238095238,47.34042553,62.98076923,27.81065089,78.08988764,88.54961832,48.93617021,10.37234043,21.91011236,29.92021277,67.81914894,32.18085106,65.86538462,17.56756757,60.63829787,45.39473684,44.73684211,9.868421053,32.89473684,11.84210526,54.60526316,0.4761904762,1.470588235,31.57894737,44.73684211,23.68421053,12.10191083,55.31914894,41.77718833,58.22281167,45.75596817,54.24403183,4.50928382,8.48806366,54.5212766
Nishiguchi Naoto,Rakuten,R,49.33333333,191,93.3,0.36649215,0.06282723,0.53251534,0.73798077,0.31829574,0.66820277,0.74267101,0.48818898,0.1766871166,0.331797235,0.3079754601,0.6687116564,0.3312883436,0.6,0.2438162544,0.6319018405,0.4339622642,0.5,0.06603773585,0.320754717,0.179245283,0.5660377358,0.01570680628,0.05660377358,0.2264150943,0.4622641509,0.3113207547,0.128440367,0.5104294479,0.5018404908,0.4981595092,0.5030674847,0.4969325153,0.07116564417,0.1116564417,0.2797546012,,36.64921466,6.282722513,53.25153374,73.79807692,31.82957393,66.8202765,74.26710098,48.81889764,17.66871166,33.1797235,30.79754601,66.87116564,33.12883436,60.0,24.38162544,63.19018405,43.39622642,50.0,6.603773585,32.0754717,17.9245283,56.60377358,1.570680628,5.660377358,22.64150943,46.22641509,31.13207547,12.8440367,51.04294479,50.18404908,49.81595092,50.30674847,49.69325153,7.116564417,11.16564417,27.97546012
Nishino Yuji,Lotte,R,49.33333333,207,89.7,0.14009662,0.0531401,0.46025641,0.62406015,0.28871391,0.81337047,0.8875502,0.64545455,0.0858974359,0.1866295265,0.2730769231,0.6564102564,0.3435897436,0.6038647343,0.133640553,0.5897435897,0.4666666667,0.4363636364,0.09696969697,0.3575757576,0.07878787879,0.5333333333,0.01449275362,0.04166666667,0.3393939394,0.4121212121,0.2484848485,0.1454545455,0.5115384615,0.4846153846,0.5153846154,0.3666666667,0.6333333333,0.05128205128,0.1269230769,0.4871794872,,14.00966184,5.314009662,46.02564103,62.40601504,28.87139108,81.33704735,88.75502008,64.54545455,8.58974359,18.66295265,27.30769231,65.64102564,34.35897436,60.38647343,13.3640553,58.97435897,46.66666667,43.63636364,9.696969697,35.75757576,7.878787879,53.33333333,1.449275362,4.166666667,33.93939394,41.21212121,24.84848485,14.54545455,51.15384615,48.46153846,51.53846154,36.66666667,63.33333333,5.128205128,12.69230769,48.71794872
Fujii Kouya,SoftBank,R,49.33333333,196,93.7,0.38265306,0.07142857,0.53444444,0.70693512,0.36423841,0.66528067,0.77848101,0.44848485,0.1788888889,0.3347193347,0.3211111111,0.6844444444,0.3155555556,0.6530612245,0.2049180328,0.6466666667,0.3846153846,0.5576923077,0.05769230769,0.4134615385,0.1442307692,0.6153846154,0.01020408163,0.03448275862,0.2596153846,0.4423076923,0.2980769231,0.09615384615,0.4966666667,0.4366666667,0.5633333333,0.3311111111,0.6688888889,0.05333333333,0.07,0.4188888889,,38.26530612,7.142857143,53.44444444,70.6935123,36.42384106,66.52806653,77.84810127,44.84848485,17.88888889,33.47193347,32.11111111,68.44444444,31.55555556,65.30612245,20.49180328,64.66666667,38.46153846,55.76923077,5.769230769,41.34615385,14.42307692,61.53846154,1.020408163,3.448275862,25.96153846,44.23076923,29.80769231,9.615384615,49.66666667,43.66666667,56.33333333,33.11111111,66.88888889,5.333333333,7.0,41.88888889
Maeda Jun,SoftBank,L,49.0,213,86.7,0.14553991,0.07981221,0.45142857,0.66008772,0.22434368,0.81265823,0.88039867,0.59574468,0.08457142857,0.1873417722,0.2605714286,0.6365714286,0.3634285714,0.6338028169,0.1225296443,0.5782857143,0.3144654088,0.5660377358,0.1194968553,0.3962264151,0.1698113208,0.6855345912,0.01408450704,0.03333333333,0.2893081761,0.4968553459,0.213836478,0.1761006289,0.5211428571,0.4251428571,0.5748571429,0.424,0.576,0.06742857143,0.1337142857,0.432,,14.55399061,7.981220657,45.14285714,66.00877193,22.43436754,81.26582278,88.03986711,59.57446809,8.457142857,18.73417722,26.05714286,63.65714286,36.34285714,63.38028169,12.25296443,57.82857143,31.44654088,56.60377358,11.94968553,39.62264151,16.98113208,68.55345912,1.408450704,3.333333333,28.93081761,49.68553459,21.3836478,17.61006289,52.11428571,42.51428571,57.48571429,42.4,57.6,6.742857143,13.37142857,43.2
Perdomo Luis,ORIX,R,47.66666667,202,92.0,0.13366337,0.05940594,0.47275405,0.63037249,0.30513595,0.79750779,0.94090909,0.48514851,0.09572901325,0.2024922118,0.2754050074,0.6671575847,0.3328424153,0.6381909548,0.1636363636,0.58910162,0.5637583893,0.2953020134,0.1409395973,0.2684563758,0.02684563758,0.4362416107,0.00495049505,0.02272727273,0.3489932886,0.4765100671,0.1744966443,0.1202531646,0.5139911635,0.5455882353,0.4544117647,0.2808823529,0.7191176471,0.04411764706,0.08823529412,0.5022091311,,13.36633663,5.940594059,47.27540501,63.03724928,30.51359517,79.75077882,94.09090909,48.51485149,9.572901325,20.24922118,27.54050074,66.71575847,33.28424153,63.81909548,16.36363636,58.910162,56.37583893,29.53020134,14.09395973,26.84563758,2.684563758,43.62416107,0.495049505,2.272727273,34.89932886,47.65100671,17.44966443,12.02531646,51.39911635,54.55882353,45.44117647,28.08823529,71.91176471,4.411764706,8.823529412,50.22091311
Yamada Haruto,Seibu,R,47.33333333,202,88.9,0.15346535,0.08910891,0.45843829,0.64304462,0.28813559,0.78846154,0.90612245,0.54621849,0.09697732997,0.2115384615,0.2607052897,0.6322418136,0.3677581864,0.6417910448,0.1347826087,0.5717884131,0.625,0.2960526316,0.07894736842,0.25,0.04605263158,0.375,0.01485148515,0.06666666667,0.2894736842,0.4605263158,0.25,0.05960264901,0.4798488665,0.5088161209,0.4911838791,0.3324937028,0.6675062972,0.05415617128,0.1133501259,0.1171284635,,15.34653465,8.910891089,45.84382872,64.30446194,28.81355932,78.84615385,90.6122449,54.62184874,9.697732997,21.15384615,26.07052897,63.22418136,36.77581864,64.17910448,13.47826087,57.17884131,62.5,29.60526316,7.894736842,25.0,4.605263158,37.5,1.485148515,6.666666667,28.94736842,46.05263158,25.0,5.960264901,47.98488665,50.88161209,49.11838791,33.24937028,66.75062972,5.415617128,11.33501259,11.71284635
Howard Spencer,Rakuten,R,47.0,197,91.6,0.18274112,0.05076142,0.51453856,0.71182796,0.2324159,0.80589681,0.86404834,0.55263158,0.09987357775,0.1941031941,0.2654867257,0.6852085967,0.3147914033,0.6040609137,0.1411764706,0.6257901391,0.4217687075,0.4761904762,0.1020408163,0.380952381,0.09523809524,0.5782312925,0.005076142132,0.01428571429,0.4081632653,0.380952381,0.2108843537,0.2448979592,0.587863464,0.4595959596,0.5404040404,0.428030303,0.571969697,0.05808080808,0.07449494949,0.4917825537,,18.27411168,5.076142132,51.45385588,71.1827957,23.24159021,80.58968059,86.40483384,55.26315789,9.987357775,19.41031941,26.54867257,68.52085967,31.47914033,60.40609137,14.11764706,62.57901391,42.17687075,47.61904762,10.20408163,38.0952381,9.523809524,57.82312925,0.5076142132,1.428571429,40.81632653,38.0952381,21.08843537,24.48979592,58.7863464,45.95959596,54.04040404,42.8030303,57.1969697,5.808080808,7.449494949,49.17825537
Funabasama Hiromasa,Yomiuri,R,47.0,187,90.6,0.22994652,0.04812834,0.46852123,0.62078652,0.30091185,0.75625,0.84615385,0.55555556,0.1142020498,0.24375,0.3030746706,0.6720351391,0.3279648609,0.6467391304,0.2124352332,0.6178623719,0.3412698413,0.5555555556,0.1031746032,0.373015873,0.1825396825,0.6587301587,0.04278074866,0.1142857143,0.3888888889,0.3650793651,0.246031746,0.213740458,0.5212298682,0.4481751825,0.5518248175,0.4145985401,0.5854014599,0.04817518248,0.09197080292,0.4992679356,,22.99465241,4.812834225,46.85212299,62.07865169,30.09118541,75.625,84.61538462,55.55555556,11.42020498,24.375,30.30746706,67.20351391,32.79648609,64.67391304,21.24352332,61.78623719,34.12698413,55.55555556,10.31746032,37.3015873,18.25396825,65.87301587,4.278074866,11.42857143,38.88888889,36.50793651,24.6031746,21.3740458,52.12298682,44.81751825,55.18248175,41.45985401,58.54014599,4.817518248,9.197080292,49.92679356
Tanaka Eito,Yomiuri,R,46.66666667,202,92.9,0.18811881,0.05445545,0.478738,0.65945946,0.29166667,0.76790831,0.88114754,0.5047619,0.1111111111,0.2320916905,0.2757201646,0.6570644719,0.3429355281,0.587628866,0.216374269,0.5871056241,0.6953125,0.2265625,0.078125,0.171875,0.0546875,0.3046875,0.01485148515,0.1034482759,0.4375,0.3828125,0.1796875,0.04054054054,0.5075445816,0.5931506849,0.4068493151,0.3424657534,0.6575342466,0.04931506849,0.1109589041,0.3525377229,,18.81188119,5.445544554,47.87379973,65.94594595,29.16666667,76.79083095,88.1147541,50.47619048,11.11111111,23.20916905,27.57201646,65.70644719,34.29355281,58.7628866,21.6374269,58.71056241,69.53125,22.65625,7.8125,17.1875,5.46875,30.46875,1.485148515,10.34482759,43.75,38.28125,17.96875,4.054054054,50.75445816,59.31506849,40.68493151,34.24657534,65.75342466,4.931506849,11.09589041,35.25377229
Wingenter Trey,Seibu,R,46.33333333,188,96.2,0.36702128,0.10638298,0.50469799,0.70833333,0.33740831,0.61702128,0.7394958,0.4057971,0.1932885906,0.3829787234,0.3194630872,0.644295302,0.355704698,0.6382978723,0.2974137931,0.6053691275,0.3195876289,0.6082474227,0.07216494845,0.4742268041,0.1340206186,0.6804123711,0.01063829787,0.03389830508,0.3402061856,0.3711340206,0.2886597938,0.2268041237,0.4510067114,0.4429530201,0.5570469799,0.4536912752,0.5463087248,0.06308724832,0.1140939597,0.4281879195,,36.70212766,10.63829787,50.46979866,70.83333333,33.7408313,61.70212766,73.94957983,40.57971014,19.32885906,38.29787234,31.94630872,64.4295302,35.5704698,63.82978723,29.74137931,60.53691275,31.95876289,60.82474227,7.216494845,47.42268041,13.40206186,68.04123711,1.063829787,3.389830508,34.02061856,37.11340206,28.86597938,22.68041237,45.10067114,44.29530201,55.70469799,45.36912752,54.63087248,6.308724832,11.40939597,42.81879195
Tanaka Seigi,Nipponham,R,46.33333333,192,93.6,0.25,0.04166667,0.48773842,0.63788969,0.28840125,0.81005587,0.88721805,0.58695652,0.09264305177,0.1899441341,0.2942779292,0.6975476839,0.3024523161,0.6170212766,0.2155963303,0.6403269755,0.448,0.504,0.048,0.368,0.136,0.552,0.01041666667,0.03174603175,0.24,0.472,0.288,0.09022556391,0.568119891,0.410326087,0.589673913,0.4198369565,0.5801630435,0.06793478261,0.09239130435,0.227520436,,25.0,4.166666667,48.77384196,63.78896882,28.84012539,81.00558659,88.72180451,58.69565217,9.264305177,18.99441341,29.42779292,69.75476839,30.24523161,61.70212766,21.55963303,64.03269755,44.8,50.4,4.8,36.8,13.6,55.2,1.041666667,3.174603175,24.0,47.2,28.8,9.022556391,56.8119891,41.0326087,58.9673913,41.98369565,58.01630435,6.793478261,9.239130435,22.7520436
Keller Kyle,Yomiuri,R,46.0,185,94.2,0.26486486,0.10810811,0.48671498,0.67866324,0.3166287,0.76426799,0.83333333,0.63309353,0.1147342995,0.2357320099,0.2608695652,0.63647343,0.36352657,0.5543478261,0.1660899654,0.6038647343,0.3947368421,0.5526315789,0.05263157895,0.3684210526,0.1842105263,0.6052631579,0.02702702703,0.07936507937,0.3421052632,0.4035087719,0.2543859649,0.147826087,0.4698067633,0.4299516908,0.5700483092,0.6413043478,0.3586956522,0.05676328502,0.1243961353,0.2753623188,,26.48648649,10.81081081,48.67149758,67.86632391,31.66287016,76.42679901,83.33333333,63.30935252,11.47342995,23.57320099,26.08695652,63.647343,36.352657,55.43478261,16.60899654,60.38647343,39.47368421,55.26315789,5.263157895,36.84210526,18.42105263,60.52631579,2.702702703,7.936507937,34.21052632,40.35087719,25.43859649,14.7826087,46.98067633,42.99516908,57.00483092,64.13043478,35.86956522,5.676328502,12.43961353,27.53623188
