Batter,Team,Bats,PA,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%
Nakamura Akira,SoftBank,L,432.0,11.11111111,11.34259259,36.69775096,52.42616034,19.6347032,86.69656203,93.15895372,68.02325581,4.882062534,13.30343797,29.29237521,56.55512891,45.84615385,43.38461538,10.76923077,31.38461538,12.0,54.15384615,0.6944444444,2.127659574,34.76923077,40.61538462,24.61538462,15.70996979,,0.1111111111,0.1134259259,0.3669775096,0.5242616034,0.196347032,0.8669656203,0.9315895372,0.6802325581,0.04882062534,0.1330343797,0.2929237521,0.5655512891,0.4584615385,0.4338461538,0.1076923077,0.3138461538,0.12,0.5415384615,0.006944444444,0.02127659574,0.3476923077,0.4061538462,0.2461538462,0.1570996979
Shuto Ukyo,SoftBank,L,429.0,17.01631702,8.158508159,43.997669,60.7580825,25.64102564,84.90066225,92.11009174,66.19047619,6.643356643,15.09933775,26.86480186,57.75058275,61.36363636,27.5974026,11.03896104,24.02597403,3.571428571,38.63636364,0.6993006993,3.529411765,25.32467532,46.42857143,28.24675325,5.396825397,,0.1701631702,0.08158508159,0.43997669,0.607580825,0.2564102564,0.8490066225,0.9211009174,0.6619047619,0.06643356643,0.1509933775,0.2686480186,0.5775058275,0.6136363636,0.275974026,0.1103896104,0.2402597403,0.03571428571,0.3863636364,0.006993006993,0.03529411765,0.2532467532,0.4642857143,0.2824675325,0.05396825397
Hosokawa Seiya,Chunichi,R,427.0,25.52693208,12.88056206,42.35361001,63.68159204,24.34691745,67.91946309,79.1015625,43.34763948,13.58726549,32.08053691,30.01705514,53.66685617,37.6,55.2,7.2,44.0,11.2,62.4,4.683840749,14.49275362,41.2,38.4,20.4,20.9486166,,0.2552693208,0.1288056206,0.4235361001,0.6368159204,0.2434691745,0.6791946309,0.791015625,0.4334763948,0.1358726549,0.3208053691,0.3001705514,0.5366685617,0.376,0.552,0.072,0.44,0.112,0.624,0.04683840749,0.1449275362,0.412,0.384,0.204,0.209486166
Gunji Yuya,Nipponham,R,424.0,16.50943396,10.61320755,42.82380397,60.15283843,22.93233083,81.74386921,89.65517241,57.92349727,7.817969662,18.25613079,28.82147025,57.52625438,48.82154882,40.06734007,11.11111111,31.31313131,8.754208754,51.17845118,2.358490566,8.403361345,33.33333333,45.79124579,20.87542088,16.05351171,,0.1650943396,0.1061320755,0.4282380397,0.6015283843,0.2293233083,0.8174386921,0.8965517241,0.5792349727,0.07817969662,0.1825613079,0.2882147025,0.5752625438,0.4882154882,0.4006734007,0.1111111111,0.3131313131,0.08754208754,0.5117845118,0.02358490566,0.08403361345,0.3333333333,0.4579124579,0.2087542088,0.1605351171
Tatsumi Ryosuke,Rakuten,L,422.0,21.56398104,9.478672986,44.79750779,66.58767773,20.63074901,75.10431154,84.34163701,42.03821656,11.15264798,24.89568846,28.28660436,56.63551402,50.89605735,39.78494624,9.318996416,32.61648746,7.168458781,49.10394265,1.658767773,6.306306306,35.12544803,44.80286738,20.07168459,8.510638298,,0.2156398104,0.09478672986,0.4479750779,0.6658767773,0.2063074901,0.7510431154,0.8434163701,0.4203821656,0.1115264798,0.2489568846,0.2828660436,0.5663551402,0.5089605735,0.3978494624,0.09318996416,0.3261648746,0.07168458781,0.4910394265,0.01658767773,0.06306306306,0.3512544803,0.4480286738,0.2007168459,0.08510638298
Yamamoto Daito,Lotte,R,419.0,26.73031026,5.727923628,55.33419023,75.74193548,35.08322663,68.757259,81.77172061,40.87591241,17.28791774,31.242741,29.24164524,62.08226221,40.29304029,53.47985348,6.227106227,37.36263736,16.11721612,59.70695971,2.625298329,7.534246575,45.42124542,36.26373626,18.31501832,23.1884058,,0.2673031026,0.05727923628,0.5533419023,0.7574193548,0.3508322663,0.68757259,0.8177172061,0.4087591241,0.1728791774,0.31242741,0.2924164524,0.6208226221,0.4029304029,0.5347985348,0.06227106227,0.3736263736,0.1611721612,0.5970695971,0.02625298329,0.07534246575,0.4542124542,0.3626373626,0.1831501832,0.231884058
Tonosaki Shuta,Seibu,R,413.0,17.43341404,8.716707022,41.90637338,60.32432432,21.79034158,78.60026918,87.6344086,51.35135135,8.9678511,21.39973082,28.93401015,57.81161873,38.17567568,51.01351351,10.81081081,38.17567568,12.83783784,61.82432432,1.210653753,3.311258278,34.7972973,41.89189189,23.31081081,16.66666667,,0.1743341404,0.08716707022,0.4190637338,0.6032432432,0.2179034158,0.7860026918,0.876344086,0.5135135135,0.089678511,0.2139973082,0.2893401015,0.5781161873,0.3817567568,0.5101351351,0.1081081081,0.3817567568,0.1283783784,0.6182432432,0.01210653753,0.03311258278,0.347972973,0.4189189189,0.2331081081,0.1666666667
Nishikawa Ryoma,ORIX,L,412.0,14.5631068,3.883495146,50.76640098,65.85081585,33.97932817,82.36714976,88.84955752,68.44106464,8.951563458,17.63285024,26.60944206,61.00551809,50.30487805,39.93902439,9.756097561,33.84146341,6.097560976,49.69512195,1.213592233,3.816793893,31.40243902,41.46341463,27.13414634,11.74698795,,0.145631068,0.03883495146,0.5076640098,0.6585081585,0.3397932817,0.8236714976,0.8884955752,0.6844106464,0.08951563458,0.1763285024,0.2660944206,0.6100551809,0.5030487805,0.3993902439,0.09756097561,0.3384146341,0.06097560976,0.4969512195,0.01213592233,0.03816793893,0.3140243902,0.4146341463,0.2713414634,0.1174698795
Nomura Isami,SoftBank,R,411.0,29.6836983,5.596107056,52.64567984,72.81045752,31.45604396,60.94147583,71.0951526,36.24454148,20.56262559,39.05852417,34.09243135,59.61152043,46.53846154,41.15384615,12.30769231,27.30769231,13.84615385,53.46153846,2.919708029,11.21495327,44.23076923,41.15384615,14.61538462,19.92337165,,0.296836983,0.05596107056,0.5264567984,0.7281045752,0.3145604396,0.6094147583,0.710951526,0.3624454148,0.2056262559,0.3905852417,0.3409243135,0.5961152043,0.4653846154,0.4115384615,0.1230769231,0.2730769231,0.1384615385,0.5346153846,0.02919708029,0.1121495327,0.4423076923,0.4115384615,0.1461538462,0.1992337165
Sakamoto Seishiro,Hanshin,R,409.0,22.24938875,11.49144254,38.78370625,53.7056928,21.59509202,75.14792899,84.6,48.29545455,9.638554217,24.85207101,33.56282272,58.80665519,51.1627907,40.69767442,8.139534884,31.00775194,9.689922481,48.8372093,0.488997555,1.904761905,38.37209302,39.92248062,21.70542636,12.92775665,,0.2224938875,0.1149144254,0.3878370625,0.537056928,0.2159509202,0.7514792899,0.846,0.4829545455,0.09638554217,0.2485207101,0.3356282272,0.5880665519,0.511627907,0.4069767442,0.08139534884,0.3100775194,0.09689922481,0.488372093,0.00488997555,0.01904761905,0.3837209302,0.3992248062,0.2170542636,0.1292775665
Ebina Tatsuo,DeNA,R,402.0,16.91542289,7.462686567,46.43982357,64.9689441,27.3657289,78.69742198,89.29254302,52.80373832,9.892879647,21.30257802,26.96912413,57.84499055,40.6360424,46.99646643,12.36749117,38.51590106,8.480565371,59.3639576,1.990049751,6.015037594,31.80212014,47.70318021,20.49469965,13.74570447,,0.1691542289,0.07462686567,0.4643982357,0.649689441,0.273657289,0.7869742198,0.8929254302,0.5280373832,0.09892879647,0.2130257802,0.2696912413,0.5784499055,0.406360424,0.4699646643,0.1236749117,0.3851590106,0.08480565371,0.593639576,0.01990049751,0.06015037594,0.3180212014,0.4770318021,0.2049469965,0.1374570447
Wakatsuki Kenya,ORIX,R,401.0,15.21197007,3.990024938,49.85775249,69.2513369,27.81155015,78.17403709,88.22393822,49.72677596,10.88193457,21.82596291,26.81365576,58.81934566,50.47923323,40.89456869,8.626198083,31.62939297,9.265175719,49.52076677,1.496259352,4.6875,39.61661342,38.65814696,21.72523962,14.28571429,,0.1521197007,0.03990024938,0.4985775249,0.692513369,0.2781155015,0.7817403709,0.8822393822,0.4972677596,0.1088193457,0.2182596291,0.2681365576,0.5881934566,0.5047923323,0.4089456869,0.08626198083,0.3162939297,0.09265175719,0.4952076677,0.01496259352,0.046875,0.3961661342,0.3865814696,0.2172523962,0.1428571429
Iwata Yukihiro,Yakult,L,400.0,11.5,5.5,45.51811825,58.44594595,28.75912409,90.22346369,94.21965318,79.69543147,4.450095359,9.776536313,26.95486332,62.55562619,67.91277259,23.98753894,8.099688474,17.75700935,6.230529595,32.08722741,0.0,0.0,24.29906542,49.2211838,26.47975078,4.0,,0.115,0.055,0.4551811825,0.5844594595,0.2875912409,0.9022346369,0.9421965318,0.7969543147,0.04450095359,0.09776536313,0.2695486332,0.6255562619,0.6791277259,0.2398753894,0.08099688474,0.1775700935,0.06230529595,0.3208722741,0.0,0.0,0.2429906542,0.492211838,0.2647975078,0.04
Sakakura Shogo,Hiroshima,L,399.0,18.04511278,10.02506266,40.54545455,58.12807882,23.45238095,78.92376682,89.83050847,52.79187817,8.545454545,21.07623318,28.72727273,56.18181818,41.39194139,52.01465201,6.593406593,41.02564103,10.98901099,58.60805861,1.253132832,3.521126761,39.56043956,45.05494505,15.38461538,13.92857143,,0.1804511278,0.1002506266,0.4054545455,0.5812807882,0.2345238095,0.7892376682,0.8983050847,0.5279187817,0.08545454545,0.2107623318,0.2872727273,0.5618181818,0.4139194139,0.5201465201,0.06593406593,0.4102564103,0.1098901099,0.5860805861,0.01253132832,0.03521126761,0.3956043956,0.4505494505,0.1538461538,0.1392857143
Montero Elehuris,Hiroshima,R,394.0,22.58883249,5.329949239,51.83615819,70.90909091,35.18518519,69.75476839,85.68376068,41.72932331,15.6779661,30.24523161,28.95480226,58.4039548,37.6344086,54.48028674,7.885304659,41.21863799,13.26164875,62.3655914,2.284263959,5.921052632,37.27598566,42.29390681,20.43010753,19.5035461,,0.2258883249,0.05329949239,0.5183615819,0.7090909091,0.3518518519,0.6975476839,0.8568376068,0.4172932331,0.156779661,0.3024523161,0.2895480226,0.584039548,0.376344086,0.5448028674,0.07885304659,0.4121863799,0.1326164875,0.623655914,0.02284263959,0.05921052632,0.3727598566,0.4229390681,0.2043010753,0.195035461
Kikuchi Ryosuke,Hiroshima,R,392.0,17.85714286,3.571428571,41.52046784,51.40073082,30.22284123,84.97652582,90.99526066,73.2718894,6.237816764,15.02347418,31.18908382,61.59844055,50.50847458,41.3559322,8.13559322,29.83050847,11.52542373,49.49152542,1.020408163,3.278688525,43.72881356,38.98305085,17.28813559,18.81188119,,0.1785714286,0.03571428571,0.4152046784,0.5140073082,0.3022284123,0.8497652582,0.9099526066,0.732718894,0.06237816764,0.1502347418,0.3118908382,0.6159844055,0.5050847458,0.413559322,0.0813559322,0.2983050847,0.1152542373,0.4949152542,0.01020408163,0.03278688525,0.4372881356,0.3898305085,0.1728813559,0.1881188119
Maki Shugo,DeNA,R,388.0,19.58762887,2.835051546,53.22692575,73.07171854,32.29018492,76.01043025,86.48148148,51.10132159,12.76891048,23.98956975,26.50936849,59.75017349,36.39575972,52.29681979,11.30742049,35.68904594,16.60777385,63.60424028,4.12371134,10.81081081,46.28975265,34.62897527,19.08127208,24.30555556,,0.1958762887,0.02835051546,0.5322692575,0.7307171854,0.3229018492,0.7601043025,0.8648148148,0.5110132159,0.1276891048,0.2398956975,0.2650936849,0.5975017349,0.3639575972,0.5229681979,0.1130742049,0.3568904594,0.1660777385,0.6360424028,0.0412371134,0.1081081081,0.4628975265,0.3462897527,0.1908127208,0.2430555556
Mune Yuma,ORIX,L,388.0,12.11340206,6.443298969,43.51245085,63.27044025,22.0246238,88.55421687,94.03578529,71.42857143,4.98034076,11.44578313,23.98427261,57.20838794,45.54455446,44.88448845,9.570957096,32.01320132,12.87128713,54.45544554,1.546391753,4.411764706,35.31353135,41.91419142,22.77227723,13.15789474,,0.1211340206,0.06443298969,0.4351245085,0.6327044025,0.220246238,0.8855421687,0.9403578529,0.7142857143,0.0498034076,0.1144578313,0.2398427261,0.5720838794,0.4554455446,0.4488448845,0.09570957096,0.3201320132,0.1287128713,0.5445544554,0.01546391753,0.04411764706,0.3531353135,0.4191419142,0.2277227723,0.1315789474
Asamura Hideto,Rakuten,R,386.0,20.98445596,12.1761658,43.23144105,66.83870968,21.00840336,76.91197691,83.01158301,58.85714286,9.98128509,23.08802309,25.82657517,54.14847162,33.2,57.6,9.2,47.6,10.0,66.8,2.331606218,6.25,32.4,46.0,21.6,18.7250996,,0.2098445596,0.121761658,0.4323144105,0.6683870968,0.2100840336,0.7691197691,0.8301158301,0.5885714286,0.0998128509,0.2308802309,0.2582657517,0.5414847162,0.332,0.576,0.092,0.476,0.1,0.668,0.02331606218,0.0625,0.324,0.46,0.216,0.187250996
Takabe Akito,Lotte,L,384.0,12.76041667,3.645833333,60.12965964,79.04191617,37.80918728,85.44474394,93.56060606,65.42056075,8.752025932,14.55525606,19.44894652,62.80388979,57.14285714,37.14285714,5.714285714,30.15873016,6.984126984,42.85714286,0.5208333333,1.709401709,22.85714286,44.44444444,32.6984127,7.86163522,,0.1276041667,0.03645833333,0.6012965964,0.7904191617,0.3780918728,0.8544474394,0.9356060606,0.6542056075,0.08752025932,0.1455525606,0.1944894652,0.6280388979,0.5714285714,0.3714285714,0.05714285714,0.3015873016,0.06984126984,0.4285714286,0.005208333333,0.01709401709,0.2285714286,0.4444444444,0.326984127,0.0786163522
Yamada Tetsuto,Yakult,R,375.0,16.8,7.733333333,46.90934066,69.03485255,23.62869198,76.13469985,84.85436893,49.4047619,11.19505495,23.86530015,26.78571429,57.28021978,35.86956522,57.60869565,6.52173913,43.11594203,14.49275362,64.13043478,3.2,7.547169811,41.66666667,39.13043478,19.20289855,20.07168459,,0.168,0.07733333333,0.4690934066,0.6903485255,0.2362869198,0.7613469985,0.8485436893,0.494047619,0.1119505495,0.2386530015,0.2678571429,0.5728021978,0.3586956522,0.5760869565,0.0652173913,0.4311594203,0.1449275362,0.6413043478,0.032,0.07547169811,0.4166666667,0.3913043478,0.1920289855,0.2007168459
Fujioka Yudai,Lotte,L,374.0,17.9144385,10.96256684,41.21338912,64.59459459,16.25899281,79.69543147,87.86610879,45.13274336,8.368200837,20.30456853,25.94142259,53.76569038,40.76923077,50.0,9.230769231,40.76923077,9.230769231,59.23076923,1.069518717,3.076923077,35.38461538,40.0,24.61538462,14.77272727,,0.179144385,0.1096256684,0.4121338912,0.6459459459,0.1625899281,0.7969543147,0.8786610879,0.4513274336,0.08368200837,0.2030456853,0.2594142259,0.5376569038,0.4076923077,0.5,0.09230769231,0.4076923077,0.09230769231,0.5923076923,0.01069518717,0.03076923077,0.3538461538,0.4,0.2461538462,0.1477272727
Yamamoto Yasuhiro,Chunichi,R,373.0,16.62198391,2.680965147,54.35114504,69.93377483,33.15315315,81.32022472,87.31060606,64.13043478,10.15267176,18.67977528,26.41221374,64.96183206,42.32081911,45.7337884,11.94539249,26.96245734,18.77133106,57.67918089,1.072386059,2.985074627,32.42320819,33.44709898,34.12969283,16.38795987,,0.1662198391,0.02680965147,0.5435114504,0.6993377483,0.3315315315,0.8132022472,0.8731060606,0.6413043478,0.1015267176,0.1867977528,0.2641221374,0.6496183206,0.4232081911,0.457337884,0.1194539249,0.2696245734,0.1877133106,0.5767918089,0.01072386059,0.02985074627,0.3242320819,0.3344709898,0.3412969283,0.1638795987
Nakamura Shosei,Hiroshima,R,371.0,12.66846361,4.312668464,44.56443485,60.38251366,26.85887709,83.36025848,91.40271493,63.27683616,7.415406767,16.63974152,28.07775378,58.09935205,43.91891892,49.32432432,6.756756757,34.7972973,14.52702703,56.08108108,2.425876011,6.164383562,37.83783784,39.18918919,22.97297297,17.44966443,,0.1266846361,0.04312668464,0.4456443485,0.6038251366,0.2685887709,0.8336025848,0.9140271493,0.6327683616,0.07415406767,0.1663974152,0.2807775378,0.5809935205,0.4391891892,0.4932432432,0.06756756757,0.347972973,0.1452702703,0.5608108108,0.02425876011,0.06164383562,0.3783783784,0.3918918919,0.2297297297,0.1744966443
Nomura Yuki,Nipponham,R,369.0,18.9701897,7.046070461,53.50746269,73.95209581,33.18452381,73.91910739,86.43724696,46.18834081,13.95522388,26.08089261,26.94029851,59.62686567,33.33333333,55.05617978,11.61048689,41.57303371,13.48314607,66.66666667,2.16802168,5.442176871,37.45318352,41.19850187,21.34831461,18.51851852,,0.189701897,0.07046070461,0.5350746269,0.7395209581,0.3318452381,0.7391910739,0.8643724696,0.4618834081,0.1395522388,0.2608089261,0.2694029851,0.5962686567,0.3333333333,0.5505617978,0.1161048689,0.4157303371,0.1348314607,0.6666666667,0.0216802168,0.05442176871,0.3745318352,0.4119850187,0.2134831461,0.1851851852
Soto Neftali,Lotte,R,369.0,26.55826558,8.943089431,48.02675585,68.37606838,30.01261034,67.40947075,80.41666667,41.17647059,15.65217391,32.59052925,30.30100334,57.52508361,37.93103448,56.03448276,6.034482759,48.27586207,7.75862069,62.06896552,3.52303523,10.0,31.89655172,42.24137931,25.86206897,14.95726496,,0.2655826558,0.08943089431,0.4802675585,0.6837606838,0.3001261034,0.6740947075,0.8041666667,0.4117647059,0.1565217391,0.3259052925,0.3030100334,0.5752508361,0.3793103448,0.5603448276,0.06034482759,0.4827586207,0.0775862069,0.6206896552,0.0352303523,0.1,0.3189655172,0.4224137931,0.2586206897,0.1495726496
Ishii Kazunari,Nipponham,L,366.0,23.49726776,6.010928962,45.73694646,63.64812419,27.02702703,77.60115607,87.39837398,53.5,10.24454726,22.39884393,28.2881692,58.42696629,37.00787402,55.11811024,7.874015748,44.48818898,10.62992126,62.99212598,1.639344262,4.285714286,47.24409449,37.00787402,15.7480315,21.65354331,,0.2349726776,0.06010928962,0.4573694646,0.6364812419,0.2702702703,0.7760115607,0.8739837398,0.535,0.1024454726,0.2239884393,0.282881692,0.5842696629,0.3700787402,0.5511811024,0.07874015748,0.4448818898,0.1062992126,0.6299212598,0.01639344262,0.04285714286,0.4724409449,0.3700787402,0.157480315,0.2165354331
Maru Yoshihiro,Yomiuri,L,365.0,15.61643836,9.589041096,42.42424242,65.8974359,17.54385965,79.03726708,83.85214008,60.0,8.893280632,20.96273292,26.21870883,54.08432148,40.74074074,49.62962963,9.62962963,40.0,9.62962963,59.25925926,1.643835616,4.47761194,33.7037037,46.2962963,20.0,13.23529412,,0.1561643836,0.09589041096,0.4242424242,0.658974359,0.1754385965,0.7903726708,0.8385214008,0.6,0.08893280632,0.2096273292,0.2621870883,0.5408432148,0.4074074074,0.4962962963,0.0962962963,0.4,0.0962962963,0.5925925926,0.01643835616,0.0447761194,0.337037037,0.462962963,0.2,0.1323529412
Tanaka Mikiya,Chunichi,R,364.0,9.615384615,6.318681319,41.4996288,56.72823219,21.90152801,88.01431127,91.39534884,76.74418605,4.974016333,11.98568873,27.83964365,59.68819599,50.50847458,42.71186441,6.779661017,31.86440678,10.84745763,49.49152542,0.2747252747,0.7936507937,30.16949153,43.72881356,26.10169492,14.19141914,,0.09615384615,0.06318681319,0.414996288,0.5672823219,0.2190152801,0.8801431127,0.9139534884,0.7674418605,0.04974016333,0.1198568873,0.2783964365,0.5968819599,0.5050847458,0.4271186441,0.06779661017,0.3186440678,0.1084745763,0.4949152542,0.002747252747,0.007936507937,0.3016949153,0.4372881356,0.2610169492,0.1419141914
Genda Sosuke,Seibu,L,362.0,16.57458564,6.906077348,45.65807327,61.72680412,27.79369628,85.14115899,91.23173278,70.10309278,6.784260516,14.85884101,26.18724559,61.26187246,52.6119403,37.31343284,10.07462687,29.85074627,7.462686567,47.3880597,0.0,0.0,26.86567164,42.91044776,30.2238806,7.299270073,,0.1657458564,0.06906077348,0.4565807327,0.6172680412,0.2779369628,0.8514115899,0.9123173278,0.7010309278,0.06784260516,0.1485884101,0.2618724559,0.6126187246,0.526119403,0.3731343284,0.1007462687,0.2985074627,0.07462686567,0.473880597,0.0,0.0,0.2686567164,0.4291044776,0.302238806,0.07299270073
Kobukata Hiroto,Rakuten,L,358.0,18.15642458,11.17318436,39.17981073,57.33173077,19.09814324,83.09178744,91.82389937,54.16666667,6.624605678,16.90821256,27.94952681,57.22397476,52.4,37.6,10.0,29.6,8.0,47.6,0.2793296089,1.063829787,40.4,36.4,23.2,11.2,,0.1815642458,0.1117318436,0.3917981073,0.5733173077,0.1909814324,0.8309178744,0.9182389937,0.5416666667,0.06624605678,0.1690821256,0.2794952681,0.5722397476,0.524,0.376,0.1,0.296,0.08,0.476,0.002793296089,0.01063829787,0.404,0.364,0.232,0.112
