#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,<a href=https://npb.jp/bis/eng/players/23325157.html>Yamashita Kyogo</a>,30,64,53,9,17,2,0,0,19,6,1,1,1,0,10,9,0,1,0,0.321,0.429,0.358,0.787,139,0.037,0.395,15.6%,14.1%,0.90,-0.2,29.7%,20,UTL,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/73175151.html>Yanagimachi Tatsuru</a>,6,28,27,4,10,3,0,1,16,6,0,0,0,0,4,1,0,0,1,0.370,0.393,0.593,0.986,196,0.223,0.409,14.3%,3.6%,0.25,-0.0,21.4%,28,7,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/31835133.html>Yanagita Yuki</a>,16,45,40,7,9,3,0,0,12,6,0,0,0,0,6,4,0,1,3,0.225,0.311,0.300,0.611,85,0.075,0.265,13.3%,8.9%,0.67,-0.0,22.2%,36,DH,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/61165132.html>Abe Toshiki</a>,43,119,108,4,29,4,0,0,33,9,0,0,0,2,18,9,0,0,5,0.269,0.319,0.306,0.625,89,0.037,0.315,15.1%,7.6%,0.50,-0.0,22.7%,35,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/31135159.html>Aono Takumi</a>,80,273,250,16,58,13,1,0,73,26,0,0,1,4,61,14,0,4,12,0.232,0.279,0.292,0.571,73,0.060,0.301,22.3%,5.1%,0.23,-0.1,27.5%,19,5,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/51155118.html>Asamura Hideto</a>,24,81,73,14,28,8,0,6,54,13,0,1,0,0,8,8,0,0,4,0.384,0.444,0.740,1.184,257,0.356,0.373,9.9%,9.9%,1.00,-0.4,27.2%,34,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/31535151.html>Egawa Yuto</a>,47,91,87,6,19,5,0,1,27,2,0,0,1,0,25,3,0,0,4,0.218,0.244,0.310,0.554,67,0.092,0.295,27.5%,3.3%,0.12,-0.0,31.9%,24,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/63965157.html>Franco Maikel</a>,18,47,46,2,15,1,0,0,16,6,0,0,0,1,6,0,0,0,3,0.326,0.319,0.348,0.667,102,0.022,0.366,12.8%,0.0%,0.00,-0.0,12.8%,32,DH,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/93095150.html>Gonzalez Oscar</a>,20,76,65,9,22,8,0,1,33,9,1,0,0,2,12,7,0,2,0,0.338,0.408,0.508,0.916,177,0.170,0.389,15.8%,9.2%,0.58,0.1,26.3%,27,DH,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/11815132.html>Horiuchi Kengo</a>,19,61,48,5,14,3,0,0,17,7,0,0,0,3,4,8,0,2,1,0.292,0.393,0.354,0.747,127,0.062,0.298,6.6%,13.1%,2.00,-0.0,19.7%,28,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/41345153.html>Irie Daiki</a>,104,402,378,41,99,11,3,3,125,44,6,3,3,4,59,11,0,6,8,0.262,0.291,0.331,0.622,88,0.069,0.300,14.7%,2.7%,0.19,-0.1,18.2%,23,4,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/61165134.html>Ishihara Tsuyoshi</a>,33,103,91,13,19,2,0,5,36,13,2,0,1,0,22,11,0,0,4,0.209,0.294,0.396,0.690,108,0.187,0.219,21.4%,10.7%,0.50,0.3,36.9%,26,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/41145138.html>Itoh Yukiya</a>,42,160,143,15,47,7,0,2,60,14,2,1,0,1,24,16,1,0,4,0.329,0.394,0.420,0.814,147,0.091,0.381,15.0%,10.0%,0.67,-0.1,26.2%,28,UTL,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/01705150.html>Kishimoto Yuya</a>,7,8,7,1,1,1,0,0,2,2,0,0,0,0,2,1,0,0,0,0.143,0.250,0.286,0.536,62,0.143,0.200,25.0%,12.5%,0.50,-0.0,37.5%,18,6,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/61965151.html>Kobukata Hiroto</a>,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,102,0.000,0.333,0.0%,0.0%,,-0.0,0.0%,29,4,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/51955155.html>Komori Kohtaro</a>,71,234,215,29,50,9,3,2,71,22,9,7,1,2,26,13,0,3,3,0.233,0.283,0.330,0.613,85,0.097,0.254,11.1%,5.6%,0.50,-0.8,17.5%,22,7,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/01905151.html>Kurokawa Fumiya</a>,12,41,33,5,12,1,0,1,16,8,1,1,0,1,7,6,0,1,0,0.364,0.463,0.485,0.948,187,0.121,0.423,17.1%,14.6%,0.86,-0.2,34.1%,24,UTL,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865155.html>Maeda Ginji</a>,11,16,15,2,1,0,1,0,3,1,0,0,0,0,4,1,0,0,1,0.067,0.125,0.200,0.325,-3,0.133,0.091,25.0%,6.2%,0.25,-0.0,31.2%,21,9,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/31835151.html>Mizukami Kei</a>,61,181,158,12,27,4,1,0,33,12,2,1,0,1,43,21,0,1,8,0.171,0.271,0.209,0.480,46,0.038,0.233,23.8%,11.6%,0.49,-0.0,35.4%,23,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/01805151.html>Mutoh Atsuki</a>,43,176,149,26,41,5,2,4,62,22,13,2,3,1,29,19,0,4,1,0.275,0.370,0.416,0.786,138,0.141,0.316,16.5%,10.8%,0.66,1.5,29.5%,24,8,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/21225157.html>Nagata Sotaro</a>,71,173,153,11,38,4,2,1,49,23,0,1,1,2,18,15,0,2,2,0.248,0.320,0.320,0.640,94,0.072,0.272,10.4%,8.7%,0.83,-0.4,19.7%,24,3,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425159.html>Nakashima Daisuke</a>,13,59,58,9,19,1,1,2,28,4,5,0,0,1,5,0,0,0,0,0.328,0.322,0.483,0.805,143,0.155,0.327,8.5%,0.0%,0.00,0.8,11.9%,24,7,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/81385138.html>Ogoh Yuya</a>,16,67,54,6,14,4,0,1,21,5,2,0,0,1,19,12,2,0,0,0.259,0.388,0.389,0.777,136,0.130,0.371,28.4%,17.9%,0.63,0.3,47.8%,28,9,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/21325135.html>Okajima Takero</a>,75,211,191,9,37,10,0,0,47,13,0,0,0,2,37,18,0,0,4,0.194,0.261,0.246,0.507,54,0.052,0.237,17.5%,8.5%,0.49,-0.1,26.1%,35,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71975135.html>Shimauchi Hiroaki</a>,59,150,117,12,33,6,1,1,44,22,0,1,0,1,22,31,1,1,2,0.282,0.433,0.376,0.809,146,0.094,0.337,14.7%,20.7%,1.41,-0.4,36.0%,35,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/81985135.html>Suzuki Daichi</a>,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.000,0.400,0.000,0.400,25,0.000,0.000,20.0%,40.0%,2.00,-0.0,60.0%,35,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/11015157.html>Taira Ryuya</a>,61,192,178,35,63,15,2,1,85,16,15,0,0,0,14,10,0,4,4,0.354,0.401,0.478,0.879,166,0.124,0.380,7.3%,5.2%,0.71,2.5,13.0%,26,5,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/11215134.html>Tanaka Kazuki</a>,49,148,136,17,38,8,2,1,53,16,8,2,2,2,24,8,0,0,0,0.279,0.315,0.390,0.705,113,0.111,0.327,16.2%,5.4%,0.33,0.7,22.3%,30,8,S,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/31235130.html>Tanaka Takaya</a>,17,45,40,2,9,3,0,1,15,5,0,0,1,1,7,3,0,0,2,0.225,0.273,0.375,0.648,95,0.150,0.242,15.6%,6.7%,0.43,-0.0,24.4%,32,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,88,189,175,42,49,1,2,0,54,8,31,5,4,0,30,10,0,0,6,0.280,0.319,0.309,0.628,90,0.029,0.338,15.9%,5.3%,0.33,3.5,21.2%,24,4,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/11015138.html>Tatsumi Ryosuke</a>,15,58,48,9,15,4,0,0,19,3,1,0,0,0,11,10,0,0,3,0.313,0.431,0.396,0.827,151,0.083,0.405,19.0%,17.2%,0.91,0.1,36.2%,28,8,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/03005150.html>Voit Luke</a>,4,14,11,3,4,0,0,1,7,2,0,0,0,0,5,3,0,0,0,0.364,0.500,0.636,1.136,244,0.272,0.600,35.7%,21.4%,0.60,-0.0,64.3%,34,DH,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/13515159.html>Waters RikaiJyumile</a>,68,211,203,18,39,5,2,0,48,10,8,4,0,0,54,7,0,1,7,0.192,0.223,0.236,0.459,39,0.044,0.262,25.6%,3.3%,0.13,-0.0,28.9%,19,6,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/13115130.html>Yamada Haruka</a>,78,208,183,13,39,9,1,1,53,15,1,3,3,2,34,19,0,1,3,0.213,0.288,0.290,0.578,75,0.077,0.253,16.3%,9.1%,0.56,-0.9,26.0%,28,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/53355150.html>Yang Po-Hsiang</a>,87,274,257,28,61,7,7,0,82,24,13,3,8,1,54,7,0,1,1,0.237,0.259,0.319,0.578,74,0.082,0.299,19.7%,2.6%,0.13,1.1,22.3%,20,6,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/43345155.html>Yasuda Yuma</a>,4,9,7,1,2,0,0,0,2,1,0,0,0,0,4,2,0,0,0,0.286,0.444,0.286,0.730,123,0.000,0.667,44.4%,22.2%,0.50,-0.0,66.7%,25,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/43545155.html>Yoshino Soshi</a>,99,367,332,44,83,23,3,3,121,29,4,1,1,4,87,20,0,10,8,0.250,0.309,0.364,0.673,103,0.114,0.325,23.7%,5.4%,0.23,0.2,30.0%,21,8,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/03305150.html>Yoshinoh Tsubasa</a>,95,339,292,33,65,12,2,5,96,32,5,1,1,1,90,40,0,5,5,0.223,0.325,0.329,0.654,98,0.106,0.303,26.5%,11.8%,0.44,0.4,39.8%,22,9,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/13915157.html>Cedeno Leandro</a>,39,158,145,21,52,9,0,8,85,28,0,0,0,0,29,12,1,1,4,0.359,0.411,0.586,0.997,188,0.227,0.407,18.4%,7.6%,0.41,-0.1,31.0%,26,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/23025150.html>Davis JD</a>,6,17,15,2,5,2,0,0,7,0,0,0,0,0,2,1,0,1,1,0.333,0.412,0.467,0.879,156,0.134,0.385,11.8%,5.9%,0.50,-0.0,17.6%,32,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/71875150.html>Fukuo Haruma</a>,7,10,9,1,3,2,0,0,5,3,0,0,0,0,3,0,0,1,1,0.333,0.400,0.556,0.956,177,0.223,0.500,30.0%,0.0%,0.00,-0.0,30.0%,19,4,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/91895155.html>Furuichi Takeru</a>,40,113,98,12,27,3,0,0,30,7,2,1,4,0,15,9,0,2,1,0.276,0.349,0.306,0.655,93,0.030,0.325,13.3%,8.0%,0.60,-0.0,21.2%,23,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51855157.html>Furukawa Yuudai</a>,70,223,201,27,53,5,4,3,75,30,6,2,3,5,43,12,0,2,3,0.264,0.305,0.373,0.678,98,0.109,0.312,19.3%,5.4%,0.28,0.3,26.0%,21,8,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/83585159.html>Garcia Anthony</a>,29,79,67,8,17,6,0,2,29,9,1,0,0,0,28,12,0,0,0,0.254,0.367,0.433,0.800,133,0.179,0.405,35.4%,15.2%,0.43,0.1,53.2%,24,DH,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/71775134.html>Genda Sosuke</a>,5,18,17,1,4,1,1,0,7,0,0,0,0,0,5,1,0,0,0,0.235,0.278,0.412,0.690,101,0.177,0.333,27.8%,5.6%,0.20,-0.0,33.3%,32,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/23125157.html>Higuma Montell</a>,68,183,165,18,40,8,4,0,56,18,8,1,7,1,35,7,0,3,3,0.242,0.284,0.339,0.623,83,0.097,0.305,19.1%,3.8%,0.20,1.0,23.0%,25,8,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/01605132.html>Hiranuma Shota</a>,19,75,64,9,16,3,1,2,27,12,3,0,0,1,5,10,0,0,2,0.250,0.347,0.422,0.769,124,0.172,0.241,6.7%,13.3%,2.00,0.5,22.7%,27,5,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/91695132.html>Hirasawa Taiga</a>,78,273,223,41,61,14,3,9,108,30,5,2,2,2,40,46,0,0,6,0.274,0.395,0.484,0.879,156,0.210,0.295,14.7%,16.8%,1.15,0.1,34.8%,27,4,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61665157.html>Hiruma Takuya</a>,91,338,300,35,76,16,1,2,100,22,8,2,5,1,51,26,0,6,6,0.253,0.324,0.333,0.657,93,0.080,0.298,15.1%,7.7%,0.51,0.6,23.4%,24,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/21525159.html>Kaneko Koji</a>,29,88,76,5,15,2,0,0,17,6,1,0,4,0,15,7,0,1,2,0.197,0.274,0.224,0.498,48,0.027,0.246,17.0%,8.0%,0.47,0.1,25.0%,21,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/11915151.html>Kawano Ryota</a>,39,68,60,2,11,0,1,0,13,7,1,3,2,0,16,6,0,0,2,0.183,0.258,0.217,0.475,41,0.034,0.250,23.5%,8.8%,0.38,-0.8,32.4%,24,5,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51955151.html>Kishi Junichiro</a>,29,104,90,10,26,7,0,3,42,13,4,1,0,0,14,10,0,4,2,0.289,0.385,0.467,0.852,148,0.178,0.315,13.5%,9.6%,0.71,0.3,26.0%,28,9,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51755157.html>Kodama Ryosuke</a>,17,67,61,6,20,1,0,0,21,6,2,2,1,0,5,4,0,1,1,0.328,0.379,0.344,0.723,112,0.016,0.357,7.5%,6.0%,0.80,-0.4,13.4%,26,6,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51955150.html>Koga Teruki</a>,16,45,44,3,7,2,0,1,12,3,0,0,0,0,23,1,0,0,0,0.159,0.178,0.273,0.451,33,0.114,0.300,51.1%,2.2%,0.04,-0.0,55.6%,24,5,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/91795157.html>Koresawa Ryosuke</a>,32,98,89,9,20,2,1,1,27,6,0,1,2,1,14,5,0,1,2,0.225,0.271,0.303,0.574,69,0.078,0.253,14.3%,5.1%,0.36,-0.4,20.4%,25,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51755115.html>Kuriyama Takumi</a>,60,174,147,6,35,6,0,0,41,7,0,0,0,1,25,26,0,0,8,0.238,0.351,0.279,0.630,86,0.041,0.285,14.4%,14.9%,1.04,-0.1,29.3%,41,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/43345150.html>Lin Kuan-Chen</a>,37,138,130,13,37,6,0,1,46,16,0,0,0,1,30,5,0,2,4,0.285,0.319,0.354,0.673,97,0.069,0.360,21.7%,3.6%,0.17,-0.0,26.1%,22,7,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/71675138.html>Makino Shoya</a>,24,73,67,8,15,2,1,0,19,7,0,0,2,0,19,4,0,0,1,0.224,0.268,0.284,0.552,63,0.060,0.312,26.0%,5.5%,0.21,-0.0,31.5%,24,2,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/21825134.html>Matsubara Seiya</a>,76,176,155,22,41,8,4,1,60,19,5,0,2,1,32,18,0,0,3,0.265,0.339,0.387,0.726,112,0.122,0.325,18.2%,10.2%,0.56,0.8,29.0%,30,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/33335153.html>Motoyama Hiyu</a>,14,44,36,7,11,3,0,0,14,2,1,0,2,0,5,6,0,0,3,0.306,0.405,0.389,0.794,132,0.083,0.355,11.4%,13.6%,1.20,0.2,25.0%,26,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/93395159.html>Murata Reon</a>,94,377,341,31,89,24,0,4,125,31,1,0,0,4,84,26,0,6,16,0.261,0.321,0.367,0.688,101,0.106,0.331,22.3%,6.9%,0.31,0.0,30.2%,23,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61465153.html>Nakamigawa Yuta</a>,58,217,198,31,61,13,1,10,106,41,5,0,0,0,46,17,0,2,5,0.308,0.369,0.535,0.904,162,0.227,0.359,21.2%,7.8%,0.37,0.8,33.6%,22,7,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/81085115.html>Nakamura Takeya</a>,12,32,28,0,0,0,0,0,0,1,0,0,0,1,8,3,0,0,2,0.000,0.094,0.000,0.094,-67,0.000,0.000,25.0%,9.4%,0.38,-0.0,34.4%,41,DH,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/91495155.html>Nakata Keisuke</a>,12,48,43,3,11,1,0,0,12,4,1,0,0,1,3,2,0,2,1,0.256,0.313,0.279,0.592,75,0.023,0.268,6.2%,4.2%,0.67,0.2,10.4%,25,UTL,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51455136.html>Nishikawa Manaya</a>,3,13,12,2,5,0,0,0,5,0,1,1,0,0,0,0,0,1,0,0.417,0.462,0.417,0.879,157,0.000,0.417,0.0%,0.0%,,-0.2,0.0%,26,8,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425157.html>Noda Kaito</a>,4,16,12,2,2,1,0,0,3,1,0,0,1,0,3,3,0,0,1,0.167,0.333,0.250,0.583,73,0.083,0.222,18.8%,18.8%,1.00,-0.0,37.5%,20,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/11415138.html>Nomura Daiju</a>,20,59,55,8,9,1,1,3,21,6,0,0,0,0,10,4,0,0,1,0.164,0.220,0.382,0.602,76,0.218,0.143,16.9%,6.8%,0.40,-0.0,28.8%,24,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61465157.html>Nomura Kazuki</a>,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,0.000,66.7%,0.0%,0.00,0.0,66.7%,22,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51555159.html>Okumura Koichi</a>,36,92,77,9,15,4,0,0,19,4,9,2,1,0,14,14,0,0,1,0.195,0.319,0.247,0.566,68,0.052,0.238,15.2%,15.2%,1.00,0.8,30.4%,25,8,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/21925150.html>Saito Hiroto</a>,30,112,100,13,29,2,1,0,33,15,7,2,1,2,20,9,0,0,0,0.290,0.342,0.330,0.672,97,0.040,0.354,17.9%,8.0%,0.45,0.5,25.9%,18,6,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51055150.html>Sato Taiyo</a>,74,305,267,42,76,10,6,2,104,18,8,3,6,0,56,24,0,8,5,0.285,0.361,0.390,0.751,120,0.105,0.354,18.4%,7.9%,0.43,0.2,26.9%,23,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/81785138.html>Satoh Ryusei</a>,41,164,145,28,47,11,0,4,70,16,1,0,0,0,27,18,0,1,6,0.324,0.402,0.483,0.885,157,0.159,0.377,16.5%,11.0%,0.67,0.1,29.9%,28,UTL,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/21025136.html>Takamatsu Wataru</a>,32,49,46,12,14,1,0,1,18,3,10,2,2,0,10,1,0,0,0,0.304,0.319,0.391,0.710,107,0.087,0.371,20.4%,2.0%,0.10,1.0,24.5%,25,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51255155.html>Takizawa Natsuo</a>,3,11,8,1,1,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0.125,0.200,0.250,0.450,33,0.125,0.111,0.0%,9.1%,1.00,-0.0,9.1%,21,UTL,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51455150.html>Tatsuyama Haruki</a>,6,11,11,1,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0.182,0.182,0.182,0.364,9,0.000,0.286,36.4%,0.0%,0.00,-0.0,36.4%,19,DH,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61265151.html>Tsuge Sena</a>,51,152,137,12,28,10,1,1,43,23,1,0,3,1,26,9,0,2,3,0.204,0.262,0.314,0.576,69,0.110,0.243,17.1%,5.9%,0.35,0.1,23.7%,28,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Umebinyuo Okem Mei,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,1.000,0.000,1.000,200,0.000,,0.0%,0.0%,,-0.0,0.0%,,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/73575153.html>Watanabe Kento</a>,54,173,154,17,31,7,0,4,50,23,2,0,0,3,39,15,0,1,2,0.201,0.272,0.325,0.597,75,0.124,0.237,22.5%,8.7%,0.38,0.3,33.5%,26,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
