Player,Link,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,投球回_2,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
アドゥワ　誠,https://npb.jp/bis/players/31135134.html,2019,広島東洋,19,3,5,0,0.0,0.0,1,0,1,0.375,404,91.0,.2,101,14,27,4,52,2,0,52,44,4.32
アドゥワ　誠,https://npb.jp/bis/players/31135134.html,2023,広島東洋,14,1,0,0,1.0,2.0,0,0,0,1.0,67,16.0,.2,15,1,2,1,13,0,0,6,6,3.24
アドゥワ　誠,https://npb.jp/bis/players/31135134.html,2024,広島東洋,20,6,4,0,0.0,0.0,1,1,0,0.6,452,106.0,.1,102,9,29,5,61,0,0,43,37,3.13
アドゥワ　誠,https://npb.jp/bis/players/31135134.html,2025,広島東洋,4,0,3,0,0.0,0.0,0,0,0,0.0,88,19.0,,26,2,5,1,11,0,0,14,11,5.21
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2019,広島東洋,34,1,1,1,6.0,7.0,0,0,0,0.5,188,42.0,.2,36,1,25,1,38,3,1,19,15,3.16
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2020,広島東洋,19,5,6,0,0.0,0.0,2,0,1,0.455,464,107.0,,90,13,52,4,97,2,1,53,46,3.87
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2021,広島東洋,2,0,0,0,0.0,0.0,0,0,0,0.0,36,6.0,.2,9,2,6,1,11,0,0,6,5,6.75
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2022,広島東洋,20,4,7,0,0.0,0.0,0,0,0,0.364,434,105.0,.1,104,17,18,3,78,0,0,47,42,3.59
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2023,広島東洋,8,1,5,0,0.0,0.0,1,1,0,0.167,174,41.0,,36,7,15,2,22,0,0,20,20,4.39
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2024,広島東洋,3,0,0,0,0.0,0.0,0,0,0,0.0,17,4.0,,5,0,3,0,0,0,0,2,2,4.50
遠藤　淳志,https://npb.jp/bis/players/71375136.html,2025,広島東洋,7,1,2,0,0.0,0.0,0,0,0,0.333,68,14.0,,19,2,6,0,15,0,0,10,9,5.79
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2014,広島東洋,26,10,8,0,0.0,0.0,3,1,0,0.556,648,151.0,,165,20,40,3,116,5,0,80,68,4.05
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2015,広島東洋,51,3,8,2,20.0,22.0,2,0,0,0.273,475,109.0,.1,111,5,31,1,97,4,0,53,38,3.13
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2016,広島東洋,17,3,1,0,4.0,7.0,0,0,0,0.75,87,21.0,.2,15,2,6,1,24,1,0,8,8,3.32
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2017,広島東洋,24,10,2,0,0.0,0.0,0,0,0,0.833,617,145.0,.2,143,12,43,1,109,9,0,68,59,3.65
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2018,広島東洋,27,15,7,0,0.0,0.0,2,0,1,0.682,727,182.0,,143,22,41,4,159,4,0,65,53,2.62
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2019,広島東洋,26,11,9,0,0.0,0.0,6,2,3,0.55,712,173.0,.1,176,22,35,4,136,4,0,72,68,3.53
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2020,広島東洋,11,5,4,0,0.0,0.0,2,0,0,0.556,272,63.0,.1,70,6,14,1,38,0,0,33,31,4.41
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2021,広島東洋,23,10,5,0,0.0,0.0,1,1,0,0.667,600,146.0,.2,136,12,31,5,102,1,0,57,50,3.07
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2022,広島東洋,23,8,9,0,0.0,0.0,3,2,3,0.471,583,135.0,.1,156,18,27,2,97,0,0,73,71,4.72
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2023,広島東洋,23,6,11,0,0.0,0.0,0,0,0,0.353,539,129.0,.2,117,15,33,4,103,2,0,53,52,3.61
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2024,広島東洋,25,6,6,0,0.0,0.0,2,1,0,0.5,627,155.0,,118,5,49,3,98,0,0,37,32,1.86
大瀬良　大地,https://npb.jp/bis/players/61365139.html,2025,広島東洋,23,7,9,0,0.0,0.0,0,0,0,0.438,571,134.0,.2,131,11,38,2,88,4,0,57,52,3.48
大道　温貴,https://npb.jp/bis/players/41545153.html,2021,広島東洋,24,4,4,0,3.0,5.0,0,0,0,0.5,230,53.0,,50,4,25,2,35,1,0,30,28,4.75
大道　温貴,https://npb.jp/bis/players/41545153.html,2022,広島東洋,3,0,1,0,0.0,0.0,0,0,0,0.0,53,12.0,,16,5,3,1,8,1,0,9,9,6.75
大道　温貴,https://npb.jp/bis/players/41545153.html,2023,広島東洋,48,3,1,0,10.0,13.0,0,0,0,0.75,213,49.0,.2,44,2,23,3,49,0,0,15,15,2.72
大道　温貴,https://npb.jp/bis/players/41545153.html,2024,広島東洋,4,0,0,0,0.0,0.0,0,0,0,0.0,22,4.0,.1,9,3,0,0,2,0,0,5,5,10.38
大道　温貴,https://npb.jp/bis/players/41545153.html,2025,広島東洋,1,0,0,0,0.0,0.0,0,0,0,0.0,3,1.0,,0,0,0,0,2,0,0,0,0,0.00
岡本　駿,https://npb.jp/bis/players/91595150.html,2025,広島東洋,41,1,1,0,1.0,2.0,0,0,0,0.5,169,40.0,.2,44,1,6,1,37,1,1,13,13,2.88
河野　佳,https://npb.jp/bis/players/71575157.html,2023,広島東洋,8,0,1,0,0.0,0.0,0,0,0,0.0,60,12.0,.1,19,6,5,1,11,2,0,13,13,9.49
河野　佳,https://npb.jp/bis/players/71575157.html,2024,広島東洋,13,0,0,1,0.0,0.0,0,0,0,0.0,72,16.0,.2,20,1,4,1,17,0,0,4,4,2.16
菊地　ハルン,https://npb.jp/bis/players/91795150.html,2025,広島東洋,4,0,0,0,0.0,0.0,0,0,0,0.0,15,4.0,,2,0,1,0,1,0,0,1,1,2.25
栗林　良吏,https://npb.jp/bis/players/91995153.html,2021,広島東洋,53,0,1,37,0.0,0.0,0,0,0,0.0,201,52.0,.1,23,1,28,1,81,1,1,5,5,0.86
栗林　良吏,https://npb.jp/bis/players/91995153.html,2022,広島東洋,48,0,2,31,6.0,6.0,0,0,0,0.0,185,48.0,.1,22,0,15,2,59,1,0,8,8,1.49
栗林　良吏,https://npb.jp/bis/players/91995153.html,2023,広島東洋,55,3,7,18,15.0,18.0,0,0,0,0.3,210,52.0,.1,42,4,19,1,51,2,0,18,17,2.92
栗林　良吏,https://npb.jp/bis/players/91995153.html,2024,広島東洋,60,0,6,38,12.0,12.0,0,0,0,0.0,214,55.0,,33,3,16,2,65,3,0,14,12,1.96
栗林　良吏,https://npb.jp/bis/players/91995153.html,2025,広島東洋,55,1,1,10,23.0,24.0,0,0,0,0.5,210,52.0,.1,35,3,18,1,54,0,0,14,13,2.24
黒原　拓未,https://npb.jp/bis/players/41745155.html,2022,広島東洋,12,0,0,0,1.0,1.0,0,0,0,0.0,44,9.0,.2,11,0,4,1,11,0,1,7,7,6.52
黒原　拓未,https://npb.jp/bis/players/41745155.html,2023,広島東洋,5,0,1,0,0.0,0.0,0,0,0,0.0,69,12.0,.2,21,1,10,0,13,2,0,15,15,10.66
黒原　拓未,https://npb.jp/bis/players/41745155.html,2024,広島東洋,53,4,3,0,3.0,7.0,0,0,0,0.571,244,59.0,.2,40,2,20,3,67,0,0,15,14,2.11
ケムナ　誠,https://npb.jp/bis/players/71775136.html,2019,広島東洋,1,0,0,0,0.0,0.0,0,0,0,0.0,5,1.0,,1,0,1,0,1,0,0,0,0,0.00
ケムナ　誠,https://npb.jp/bis/players/71775136.html,2020,広島東洋,41,1,1,0,11.0,12.0,0,0,0,0.5,212,51.0,,37,3,23,1,55,3,0,22,22,3.88
ケムナ　誠,https://npb.jp/bis/players/71775136.html,2021,広島東洋,40,2,2,0,12.0,14.0,0,0,0,0.5,175,39.0,.1,45,4,15,2,28,2,0,20,20,4.58
ケムナ　誠,https://npb.jp/bis/players/71775136.html,2022,広島東洋,43,4,0,0,14.0,18.0,0,0,0,1.0,172,39.0,.1,37,1,18,3,37,1,0,21,14,3.20
ケムナ　誠,https://npb.jp/bis/players/71775136.html,2023,広島東洋,24,2,0,0,1.0,3.0,0,0,0,1.0,113,26.0,.2,24,1,13,0,25,2,0,12,11,3.71
ケムナ　誠,https://npb.jp/bis/players/71775136.html,2024,広島東洋,5,0,0,0,0.0,0.0,0,0,0,0.0,25,5.0,,6,0,5,0,5,0,0,1,1,1.80
小林　樹斗,https://npb.jp/bis/players/61965153.html,2021,広島東洋,1,0,0,0,0.0,0.0,0,0,0,0.0,20,3.0,.2,6,0,2,0,6,1,0,6,4,9.82
小林　樹斗,https://npb.jp/bis/players/61965153.html,2022,広島東洋,1,0,0,0,0.0,0.0,0,0,0,0.0,5,1.0,,2,0,1,0,0,0,0,1,1,9.00
斉藤　優汰,https://npb.jp/bis/players/61765157.html,2025,広島東洋,2,0,1,0,0.0,0.0,0,0,0,0.0,26,5.0,.2,7,1,2,0,7,2,0,5,5,7.94
佐藤　柳之介,https://npb.jp/bis/players/71075150.html,2025,広島東洋,6,1,2,0,0.0,0.0,0,0,0,0.333,108,25.0,,22,1,13,0,17,1,0,11,10,3.60
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2019,広島東洋,25,0,0,0,0.0,0.0,0,0,0,0.0,127,28.0,.2,19,1,19,2,33,1,0,15,14,4.40
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2020,広島東洋,38,1,0,0,4.0,5.0,0,0,0,1.0,166,37.0,.2,29,1,28,1,48,1,0,23,19,4.54
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2021,広島東洋,51,0,2,0,15.0,15.0,0,0,0,0.0,205,49.0,,44,4,14,0,51,2,0,20,17,3.12
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2022,広島東洋,22,0,3,0,7.0,7.0,0,0,0,0.0,91,19.0,,21,2,11,1,20,2,0,13,8,3.79
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2023,広島東洋,62,3,3,2,39.0,42.0,0,0,0,0.5,235,58.0,.1,50,3,17,0,64,4,1,17,15,2.31
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2024,広島東洋,58,11,6,0,24.0,35.0,0,0,0,0.647,238,55.0,.1,43,2,27,2,53,4,0,20,17,2.77
島内　颯太郎,https://npb.jp/bis/players/31935138.html,2025,広島東洋,60,4,2,1,29.0,33.0,0,0,0,0.667,224,57.0,.2,30,1,21,1,57,2,0,11,9,1.40
鈴木　健矢,https://npb.jp/bis/players/61065151.html,2020,北海道日本ハム,11,0,1,0,0.0,0.0,0,0,0,0.0,55,11.0,.1,15,0,7,0,11,0,0,10,10,7.94
鈴木　健矢,https://npb.jp/bis/players/61065151.html,2021,北海道日本ハム,21,0,0,0,0.0,0.0,0,0,0,0.0,84,19.0,.1,17,1,7,3,11,0,0,10,9,4.19
鈴木　健矢,https://npb.jp/bis/players/61065151.html,2022,北海道日本ハム,19,2,1,0,3.0,4.0,0,0,0,0.667,159,38.0,,33,2,13,4,25,1,0,12,12,2.84
鈴木　健矢,https://npb.jp/bis/players/61065151.html,2023,北海道日本ハム,24,6,4,0,1.0,2.0,0,0,0,0.6,273,65.0,,59,3,21,3,23,0,0,24,19,2.63
鈴木　健矢,https://npb.jp/bis/players/61065151.html,2024,北海道日本ハム,8,1,2,0,1.0,1.0,0,0,0,0.333,90,23.0,,17,3,7,1,6,0,0,7,7,2.74
鈴木　健矢,https://npb.jp/bis/players/61065151.html,2025,広島東洋,24,2,0,0,0.0,2.0,0,0,0,1.0,137,33.0,.1,27,1,8,3,19,0,1,8,7,1.89
高橋　昂也,https://npb.jp/bis/players/01005134.html,2018,広島東洋,6,1,2,0,0.0,0.0,0,0,0,0.333,110,21.0,,30,5,16,0,17,0,0,23,22,9.43
高橋　昂也,https://npb.jp/bis/players/01005134.html,2021,広島東洋,15,5,7,0,0.0,0.0,0,0,0,0.417,326,73.0,.1,85,9,24,2,54,1,0,44,43,5.28
高橋　昂也,https://npb.jp/bis/players/01005134.html,2024,広島東洋,1,0,0,1,0.0,0.0,0,0,0,0.0,3,1.0,,0,0,0,0,1,0,0,0,0,0.00
高橋　昂也,https://npb.jp/bis/players/01005134.html,2025,広島東洋,24,2,1,0,1.0,3.0,0,0,0,0.667,141,35.0,,31,2,9,2,26,1,0,13,10,2.57
玉村　昇悟,https://npb.jp/bis/players/41245151.html,2021,広島東洋,17,4,7,0,0.0,0.0,0,0,0,0.364,432,101.0,,95,13,40,1,67,0,0,47,43,3.83
玉村　昇悟,https://npb.jp/bis/players/41245151.html,2022,広島東洋,9,2,2,0,0.0,0.0,0,0,0,0.5,188,43.0,.2,46,2,13,1,21,0,0,19,19,3.92
玉村　昇悟,https://npb.jp/bis/players/41245151.html,2023,広島東洋,9,3,1,0,0.0,0.0,0,0,0,0.75,199,45.0,.1,52,9,11,2,44,0,0,28,25,4.96
玉村　昇悟,https://npb.jp/bis/players/41245151.html,2024,広島東洋,15,4,5,0,0.0,0.0,2,0,1,0.444,311,76.0,,77,3,11,2,58,1,0,32,25,2.96
玉村　昇悟,https://npb.jp/bis/players/41245151.html,2025,広島東洋,17,6,8,0,0.0,0.0,0,0,0,0.429,368,88.0,.1,92,3,13,3,71,0,0,40,38,3.87
髙　太一,https://npb.jp/bis/players/41045159.html,2024,広島東洋,1,0,0,0,1.0,1.0,0,0,0,0.0,8,2.0,,1,0,1,0,2,0,0,0,0,0.00
髙　太一,https://npb.jp/bis/players/41045159.html,2025,広島東洋,8,3,2,0,0.0,0.0,1,0,0,0.6,179,45.0,.1,34,3,13,1,32,0,0,13,13,2.58
滝田　一希,https://npb.jp/bis/players/31235159.html,2024,広島東洋,1,1,0,0,0.0,1.0,0,0,0,1.0,18,4.0,,2,0,4,0,5,0,0,1,1,2.25
滝田　一希,https://npb.jp/bis/players/31235159.html,2025,広島東洋,7,0,0,0,0.0,0.0,0,0,0,0.0,32,8.0,.1,3,0,5,0,7,0,0,2,2,2.16
辻　大雅,https://npb.jp/bis/players/81085157.html,2025,広島東洋,16,0,0,0,0.0,0.0,0,0,0,0.0,62,16.0,,12,2,3,0,21,0,0,2,2,1.13
常廣　羽也斗,https://npb.jp/bis/players/31435159.html,2024,広島東洋,2,1,0,0,0.0,0.0,0,0,0,1.0,52,11.0,,15,0,4,1,7,1,0,3,3,2.45
常廣　羽也斗,https://npb.jp/bis/players/31435159.html,2025,広島東洋,7,2,4,0,0.0,0.0,0,0,0,0.333,125,26.0,,37,2,4,4,21,1,0,28,23,7.96
床田　寛樹,https://npb.jp/bis/players/11415134.html,2017,広島東洋,3,1,1,0,0.0,0.0,0,0,0,0.5,71,17.0,.1,16,2,3,0,16,0,0,10,10,5.19
床田　寛樹,https://npb.jp/bis/players/11415134.html,2019,広島東洋,25,7,6,0,0.0,0.0,1,0,0,0.538,590,139.0,.2,131,17,48,5,101,2,0,54,46,2.96
床田　寛樹,https://npb.jp/bis/players/11415134.html,2020,広島東洋,15,5,8,0,0.0,0.0,0,0,0,0.385,343,76.0,.2,101,10,23,0,56,1,0,51,42,4.93
床田　寛樹,https://npb.jp/bis/players/11415134.html,2021,広島東洋,16,5,4,0,1.0,1.0,1,1,0,0.556,374,87.0,.1,91,5,24,2,80,1,0,32,31,3.19
床田　寛樹,https://npb.jp/bis/players/11415134.html,2022,広島東洋,17,8,6,0,0.0,0.0,1,1,0,0.571,446,114.0,,87,10,28,4,74,2,1,36,36,2.84
床田　寛樹,https://npb.jp/bis/players/11415134.html,2023,広島東洋,24,11,7,0,0.0,0.0,2,2,0,0.611,636,156.0,,144,13,28,5,86,3,0,46,38,2.19
床田　寛樹,https://npb.jp/bis/players/11415134.html,2024,広島東洋,26,11,9,0,0.0,0.0,0,0,0,0.55,693,167.0,,170,9,48,4,95,0,0,52,46,2.48
床田　寛樹,https://npb.jp/bis/players/11415134.html,2025,広島東洋,26,9,12,0,0.0,0.0,6,3,3,0.429,705,171.0,.1,158,13,42,1,102,5,0,64,60,3.15
Ｊ．ドミンゲス,https://npb.jp/bis/players/33735150.html,2025,広島東洋,6,1,1,0,0.0,0.0,0,0,0,0.5,114,26.0,.2,18,2,17,1,20,1,0,11,11,3.71
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2012,広島東洋,12,0,1,0,1.0,1.0,0,0,0,0.0,84,21.0,,15,1,8,1,14,1,0,7,6,2.57
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2013,広島東洋,17,2,7,0,1.0,2.0,0,0,0,0.222,273,60.0,.1,67,7,31,1,40,1,0,41,39,5.82
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2014,広島東洋,32,2,3,1,10.0,12.0,0,0,0,0.4,193,43.0,.2,45,2,15,3,32,0,0,20,19,3.92
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2015,広島東洋,69,0,6,29,11.0,11.0,0,0,0,0.0,300,73.0,,65,4,23,1,61,0,0,20,19,2.34
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2016,広島東洋,61,3,4,34,7.0,10.0,0,0,0,0.429,251,61.0,.1,50,2,19,2,54,0,0,11,9,1.32
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2017,広島東洋,59,4,1,10,25.0,29.0,0,0,0,0.8,218,57.0,.2,33,2,20,0,36,0,0,9,9,1.40
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2018,広島東洋,68,4,2,32,6.0,10.0,0,0,0,0.667,293,66.0,.1,66,7,29,1,56,0,0,23,20,2.71
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2019,広島東洋,36,3,3,9,5.0,8.0,0,0,0,0.5,171,35.0,.1,44,3,17,2,23,0,0,24,16,4.08
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2020,広島東洋,6,1,0,0,0.0,1.0,0,0,0,1.0,25,5.0,,8,3,3,0,3,0,0,5,5,9.00
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2021,広島東洋,4,0,0,0,0.0,0.0,0,0,0,0.0,24,4.0,,9,0,2,0,1,0,0,8,6,13.50
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2022,広島東洋,28,2,5,0,7.0,9.0,0,0,0,0.286,108,23.0,.2,27,6,10,1,18,0,0,19,17,6.46
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2023,広島東洋,35,1,0,0,7.0,8.0,0,0,0,1.0,132,33.0,,25,1,6,2,24,0,0,13,10,2.73
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2024,広島東洋,24,1,1,0,3.0,4.0,0,0,0,0.5,94,23.0,,24,1,2,1,16,1,0,5,5,1.96
中﨑　翔太,https://npb.jp/bis/players/31235133.html,2025,広島東洋,51,3,2,0,14.0,17.0,0,0,0,0.6,172,42.0,,36,2,9,4,29,1,0,12,11,2.36
長谷部　銀次,https://npb.jp/bis/players/51655157.html,2024,広島東洋,5,0,0,0,1.0,1.0,0,0,0,0.0,25,7.0,,1,0,5,0,4,0,0,0,0,0.00
長谷部　銀次,https://npb.jp/bis/players/51655157.html,2025,広島東洋,5,0,0,0,0.0,0.0,0,0,0,0.0,30,5.0,.1,9,0,4,1,7,0,0,9,9,15.19
Ｔ．ハーン,https://npb.jp/bis/players/73975159.html,2024,広島東洋,35,0,1,2,17.0,17.0,0,0,0,0.0,129,35.0,,18,1,7,0,26,0,0,5,5,1.29
Ｔ．ハーン,https://npb.jp/bis/players/73975159.html,2025,広島東洋,55,1,2,8,21.0,22.0,0,0,0,0.333,222,51.0,,54,3,17,3,54,4,0,20,19,3.35
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2016,広島東洋,3,0,1,0,0.0,0.0,0,0,0,0.0,28,6.0,.1,6,2,4,1,6,0,0,8,8,11.37
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2019,広島東洋,11,0,1,0,0.0,0.0,0,0,0,0.0,95,20.0,.2,20,4,14,1,23,0,0,14,14,6.10
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2020,広島東洋,52,3,4,0,19.0,22.0,0,0,0,0.429,224,49.0,.2,50,7,31,1,41,4,0,26,23,4.17
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2021,広島東洋,51,5,4,0,17.0,22.0,0,0,0,0.556,202,42.0,.1,48,4,25,1,29,3,0,25,20,4.25
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2022,広島東洋,26,3,2,0,6.0,9.0,0,0,0,0.6,73,17.0,.1,13,1,8,1,8,5,0,6,6,3.12
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2023,広島東洋,8,0,0,0,2.0,2.0,0,0,0,0.0,33,7.0,,10,1,3,0,10,0,0,4,4,5.14
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2024,広島東洋,53,2,0,0,16.0,18.0,0,0,0,1.0,174,40.0,,39,0,16,4,38,1,0,13,7,1.58
塹江　敦哉,https://npb.jp/bis/players/21625130.html,2025,広島東洋,28,0,1,1,8.0,8.0,0,0,0,0.0,104,21.0,.2,26,2,8,3,28,1,0,13,13,5.40
松本　竜也,https://npb.jp/bis/players/73175155.html,2022,広島東洋,50,4,2,0,4.0,8.0,0,0,0,0.667,240,55.0,.2,58,5,15,3,54,0,0,23,22,3.56
松本　竜也,https://npb.jp/bis/players/73175155.html,2023,広島東洋,13,0,3,1,8.0,8.0,0,0,0,0.0,50,10.0,.1,13,2,7,0,6,0,0,6,5,4.35
松本　竜也,https://npb.jp/bis/players/73175155.html,2024,広島東洋,12,0,1,0,0.0,0.0,0,0,0,0.0,50,12.0,.2,9,1,5,0,10,0,0,4,4,2.84
松本　竜也,https://npb.jp/bis/players/73175155.html,2025,広島東洋,4,0,0,0,0.0,0.0,0,0,0,0.0,17,3.0,.2,4,1,1,0,4,0,0,4,2,4.91
益田　武尚,https://npb.jp/bis/players/91895157.html,2023,広島東洋,8,1,0,0,0.0,1.0,0,0,0,1.0,43,11.0,,8,1,3,0,12,1,0,2,2,1.64
益田　武尚,https://npb.jp/bis/players/91895157.html,2024,広島東洋,10,0,0,0,3.0,3.0,0,0,0,0.0,45,8.0,.1,12,2,6,2,9,0,0,6,6,6.48
益田　武尚,https://npb.jp/bis/players/91895157.html,2025,広島東洋,4,0,0,0,0.0,0.0,0,0,0,0.0,23,5.0,,6,1,3,1,5,0,0,5,5,9.00
森下　暢仁,https://npb.jp/bis/players/53155151.html,2020,広島東洋,18,10,3,0,0.0,0.0,2,1,1,0.769,485,122.0,.2,102,6,32,4,124,2,0,30,26,1.91
森下　暢仁,https://npb.jp/bis/players/53155151.html,2021,広島東洋,24,8,7,0,0.0,0.0,1,1,0,0.533,672,163.0,.1,144,16,52,3,132,6,0,55,54,2.98
森下　暢仁,https://npb.jp/bis/players/53155151.html,2022,広島東洋,27,10,8,0,0.0,0.0,3,2,0,0.556,764,178.0,.2,195,13,44,8,133,3,1,67,63,3.17
森下　暢仁,https://npb.jp/bis/players/53155151.html,2023,広島東洋,20,9,6,0,0.0,0.0,3,1,0,0.6,544,131.0,.2,127,10,36,2,94,3,0,49,44,3.01
森下　暢仁,https://npb.jp/bis/players/53155151.html,2024,広島東洋,23,10,10,0,0.0,0.0,2,1,1,0.5,612,151.0,.2,137,6,29,7,98,2,0,46,43,2.55
森下　暢仁,https://npb.jp/bis/players/53155151.html,2025,広島東洋,22,6,14,0,0.0,0.0,3,0,1,0.3,622,152.0,.1,140,6,37,5,92,1,0,53,42,2.48
森浦　大輔,https://npb.jp/bis/players/73375153.html,2021,広島東洋,54,3,3,0,17.0,20.0,0,0,0,0.5,206,48.0,.1,39,3,21,4,41,3,0,18,17,3.17
森浦　大輔,https://npb.jp/bis/players/73375153.html,2022,広島東洋,51,3,6,0,24.0,27.0,0,0,0,0.333,201,46.0,.1,47,4,16,3,48,1,1,17,17,3.30
森浦　大輔,https://npb.jp/bis/players/73375153.html,2023,広島東洋,13,0,0,0,0.0,0.0,0,0,0,0.0,57,11.0,.2,11,1,12,0,8,2,0,8,8,6.17
森浦　大輔,https://npb.jp/bis/players/73375153.html,2024,広島東洋,53,2,0,0,17.0,19.0,0,0,0,1.0,203,46.0,.2,40,1,27,1,43,0,0,13,13,2.51
森浦　大輔,https://npb.jp/bis/players/73375153.html,2025,広島東洋,60,2,3,12,25.0,27.0,0,0,0,0.4,224,55.0,.1,44,3,15,4,60,5,0,10,10,1.63
森　翔平,https://npb.jp/bis/players/93395155.html,2022,広島東洋,8,1,0,0,1.0,1.0,0,0,0,1.0,87,19.0,,22,1,8,1,10,2,0,5,4,1.89
森　翔平,https://npb.jp/bis/players/93395155.html,2023,広島東洋,12,4,2,0,0.0,0.0,0,0,0,0.667,224,51.0,.2,58,7,10,1,38,0,1,29,26,4.53
森　翔平,https://npb.jp/bis/players/93395155.html,2024,広島東洋,5,1,3,0,0.0,0.0,1,0,0,0.25,109,26.0,.2,25,1,4,1,17,0,0,10,8,2.70
森　翔平,https://npb.jp/bis/players/93395155.html,2025,広島東洋,23,7,8,0,0.0,0.0,1,1,0,0.467,554,132.0,,129,14,32,4,101,2,0,54,52,3.55
東　克樹,https://npb.jp/bis/players/51155136.html,2018,横浜DeNA,24,11,5,0,0.0,0.0,1,1,0,0.688,626,154.0,,130,13,42,2,155,1,0,45,42,2.45
東　克樹,https://npb.jp/bis/players/51155136.html,2019,横浜DeNA,7,4,2,0,0.0,0.0,0,0,0,0.667,161,38.0,.1,38,4,10,1,31,1,0,17,16,3.76
東　克樹,https://npb.jp/bis/players/51155136.html,2021,横浜DeNA,3,1,2,0,0.0,0.0,0,0,0,0.333,75,19.0,.2,10,1,4,0,20,0,0,5,5,2.29
東　克樹,https://npb.jp/bis/players/51155136.html,2022,横浜DeNA,12,1,6,0,0.0,0.0,0,0,0,0.143,229,50.0,.2,67,5,10,2,41,1,0,30,26,4.62
東　克樹,https://npb.jp/bis/players/51155136.html,2023,横浜DeNA,24,16,3,0,0.0,0.0,4,2,4,0.842,665,172.0,.1,149,14,15,1,133,1,0,40,38,1.98
東　克樹,https://npb.jp/bis/players/51155136.html,2024,横浜DeNA,26,13,4,0,0.0,0.0,2,2,1,0.765,731,183.0,,166,11,27,6,140,0,0,45,44,2.16
東　克樹,https://npb.jp/bis/players/51155136.html,2025,横浜DeNA,24,14,8,0,0.0,0.0,2,0,1,0.636,648,160.0,.1,142,15,26,5,123,0,0,50,39,2.19
石田　健大,https://npb.jp/bis/players/11315130.html,2015,横浜DeNA,12,2,6,0,0.0,0.0,0,0,0,0.25,300,71.0,.2,67,6,26,1,58,3,0,23,23,2.89
石田　健大,https://npb.jp/bis/players/11315130.html,2016,横浜DeNA,25,9,4,0,0.0,0.0,0,0,0,0.692,608,153.0,,128,21,36,1,132,5,1,53,53,3.12
石田　健大,https://npb.jp/bis/players/11315130.html,2017,横浜DeNA,18,6,6,0,0.0,0.0,0,0,0,0.5,436,106.0,,90,10,34,0,103,6,0,43,40,3.40
石田　健大,https://npb.jp/bis/players/11315130.html,2018,横浜DeNA,23,3,7,0,0.0,2.0,0,0,0,0.3,408,92.0,.1,95,16,34,5,87,2,0,62,51,4.97
石田　健大,https://npb.jp/bis/players/11315130.html,2019,横浜DeNA,40,4,1,0,10.0,11.0,0,0,0,0.8,285,71.0,.1,59,7,21,0,78,2,0,19,17,2.14
石田　健大,https://npb.jp/bis/players/11315130.html,2020,横浜DeNA,50,1,4,0,25.0,26.0,0,0,0,0.2,176,42.0,.2,32,1,14,1,46,3,0,15,12,2.53
