,Player,Link,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,HP,SO,GDP,AVG,SLG,OBP,ParkF,OPS,ISO,K%,BB%,BB/K,TTO%,BABIP,OPS+,wSB,Pos,PullAIR%,Chase%,Z-Con%,Swing%,SwStr%
2168,Tonosaki Shuta,https://npb.jp/bis/players/41245130.html,2017,Seibu Lions,135,489,438,65,113,22,3,10,171,48,23,3,10,3,33,5,109,4,0.258,0.39,0.315,1.045,0.7050000000000001,0.132,0.2229038854805726,0.06748466257668712,0.30275229357798167,0.310838445807771,0.3198757763975155,96.6761380756272,2.7493541731791185,,,,,,
2169,Nakamura Takeya,https://npb.jp/bis/players/81085115.html,2017,Seibu Lions,115,486,415,69,90,14,0,27,185,79,1,0,0,6,61,4,118,12,0.217,0.446,0.319,1.045,0.765,0.229,0.24279835390946503,0.12551440329218108,0.5169491525423728,0.42386831275720166,0.22826086956521738,111.91259735808929,0.002296342607064711,,,,,,
2170,Nakamura Yuta,https://npb.jp/bis/players/71075139.html,2017,Hiroshima Carp,15,23,20,0,3,0,0,0,3,1,0,0,3,0,0,0,4,0,0.15,0.15,0.15,0.99,0.3,0.0,0.17391304347826086,0.0,0.0,0.17391304347826086,0.1875,-13.764286081273388,-0.00441325414191935,,,,,,
2171,Hirasawa Taiga,https://npb.jp/bis/players/91695132.html,2017,Lotte Marines,50,129,119,9,21,2,1,1,28,3,1,0,3,0,6,1,40,1,0.176,0.235,0.222,0.95,0.45699999999999996,0.059,0.31007751937984496,0.046511627906976744,0.15,0.3643410852713178,0.2564102564102564,32.88133751866438,0.13469396686464521,,,,,,
2172,Hiranuma Shota,https://npb.jp/bis/players/01605132.html,2017,Nipponham Fighters,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.995,0.0,0.0,0.125,0.0,0.0,0.125,0.0,-100.50251256281408,0.0,,,,,,
2173,Hirai Katsunori,https://npb.jp/bis/players/91695134.html,2017,Seibu Lions,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.045,0.0,0.0,,,,,,-95.69377990430623,0.0,,,,,,
2174,Asama Daiki,https://npb.jp/bis/players/31135130.html,2017,Nipponham Fighters,19,44,42,2,7,3,0,0,10,3,1,0,0,0,2,0,17,1,0.167,0.238,0.205,0.995,0.44299999999999995,0.07099999999999998,0.38636363636363635,0.045454545454545456,0.11764705882352941,0.4318181818181818,0.28,26.820396202595752,0.1611734917161613,,,,,,
2175,Ishikawa Naoya,https://npb.jp/bis/players/61165130.html,2017,Nipponham Fighters,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2176,Ishii Kazunari,https://npb.jp/bis/players/21125134.html,2017,Nipponham Fighters,114,361,317,33,65,8,2,3,86,24,3,5,14,1,28,1,113,6,0.205,0.271,0.271,0.995,0.542,0.06600000000000003,0.31301939058171746,0.07756232686980609,0.24778761061946902,0.3988919667590028,0.3069306930693069,56.329512142413144,-1.2591578618318227,,,,,,
2177,Uehara Kenta,https://npb.jp/bis/players/41345132.html,2017,Nipponham Fighters,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2178,Katoh Takayuki,https://npb.jp/bis/players/41545132.html,2017,Nipponham Fighters,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.995,0.0,0.0,0.5,0.0,0.0,0.5,,-100.50251256281408,0.0,,,,,,
2179,Shimizu Yushi,https://npb.jp/bis/players/61965130.html,2017,Nipponham Fighters,61,120,111,7,22,4,0,1,29,10,0,0,3,1,5,0,35,4,0.198,0.261,0.231,0.995,0.492,0.063,0.2916666666666667,0.041666666666666664,0.14285714285714285,0.3416666666666667,0.27631578947368424,41.07736227265297,-0.03236386370740857,,,,,,
2180,Sugiura Toshihiro,https://npb.jp/bis/players/61765139.html,2017,Yakult Swallows,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,,,,,,-94.78672985781989,0.0,,,,,,
2181,Tamai Taisho,https://npb.jp/bis/players/91295134.html,2017,Nipponham Fighters,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2182,Nakashima Takuya,https://npb.jp/bis/players/11215118.html,2017,Nipponham Fighters,91,331,283,26,59,1,2,1,67,13,11,3,25,0,23,0,80,2,0.208,0.237,0.268,0.995,0.505,0.028999999999999998,0.24169184290030213,0.06948640483383686,0.2875,0.31419939577039274,0.2871287128712871,46.433659522229,0.765255392310097,,,,,,
2183,Fukutani Koji,https://npb.jp/bis/players/21025137.html,2017,Chunichi Dragons,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.925,0.0,0.0,,,,,,-108.1081081081081,0.0,,,,,,
2184,Fushimi Torai,https://npb.jp/bis/players/61065137.html,2017,ORIX Buffaloes,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,0.0,0.0,1.0,,-102.04081632653062,0.0,,,,,,
2185,Hori Mizuki,https://npb.jp/bis/players/51855134.html,2017,Nipponham Fighters,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2186,Matsumoto Go,https://npb.jp/bis/players/21625135.html,2017,Nipponham Fighters,115,448,402,46,110,17,0,5,142,33,6,3,21,1,21,3,61,7,0.274,0.353,0.314,0.995,0.667,0.07899999999999996,0.13616071428571427,0.046875,0.3442622950819672,0.19419642857142858,0.3115727002967359,91.47973335230273,-0.13476148796498905,,,,,,
2187,Miyanishi Naoki,https://npb.jp/bis/players/41445116.html,2017,Nipponham Fighters,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2188,Yamasaki Sachiya,https://npb.jp/bis/players/21825130.html,2017,ORIX Buffaloes,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,,,,,,-102.04081632653062,0.0,,,,,,
2189,Akiyama Takumi,https://npb.jp/bis/players/51155131.html,2017,Hanshin Tigers,25,56,48,3,8,1,0,1,12,3,0,0,6,0,2,0,20,0,0.167,0.25,0.2,0.96,0.45,0.08299999999999999,0.35714285714285715,0.03571428571428571,0.1,0.4107142857142857,0.25925925925925924,29.436964313247564,-0.011768677711784933,,,,,,
2190,Takahama Yuto,https://npb.jp/bis/players/01005130.html,2017,Nipponham Fighters,3,12,11,0,2,0,0,0,2,0,0,0,0,0,1,0,5,0,0.182,0.182,0.25,0.995,0.432,0.0,0.4166666666666667,0.08333333333333333,0.2,0.5,0.3333333333333333,26.277769834593848,-0.00441325414191935,,,,,,
2191,Akiyama Takumi,https://npb.jp/bis/players/51155131.html,2017,Hanshin Tigers,25,56,48,3,8,1,0,1,12,3,0,0,6,0,2,0,20,0,0.167,0.25,0.2,0.96,0.45,0.08299999999999999,0.35714285714285715,0.03571428571428571,0.1,0.4107142857142857,0.25925925925925924,29.436964313247564,-0.011768677711784933,,,,,,
2192,Takahama Yuto,https://npb.jp/bis/players/01005130.html,2017,Nipponham Fighters,3,12,11,0,2,0,0,0,2,0,0,0,0,0,1,0,5,0,0.182,0.182,0.25,0.995,0.432,0.0,0.4166666666666667,0.08333333333333333,0.2,0.5,0.3333333333333333,26.277769834593848,-0.00441325414191935,,,,,,
2193,Okada Akitake,https://npb.jp/bis/players/91595132.html,2017,Hiroshima Carp,24,52,47,1,6,2,0,0,8,8,0,0,4,0,1,0,24,2,0.128,0.17,0.146,0.99,0.316,0.04200000000000001,0.46153846153846156,0.019230769230769232,0.041666666666666664,0.4807692307692308,0.2608695652173913,-9.741745371658999,-0.007355423569865583,,,,,,
2194,Sone Kaisei,https://npb.jp/bis/players/51955139.html,2017,SoftBank Hawks,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,-98.52216748768471,0.0,,,,,,
2195,Tone Chiaki,https://npb.jp/bis/players/21225130.html,2017,Yomiuri Giants,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
2196,Nomura Yusuke,https://npb.jp/bis/players/21425135.html,2017,Hiroshima Carp,25,52,41,2,5,0,0,0,5,2,0,0,9,0,2,0,18,0,0.122,0.122,0.163,0.99,0.28500000000000003,0.0,0.34615384615384615,0.038461538461538464,0.1111111111111111,0.38461538461538464,0.21739130434782608,-17.049354068679516,-0.010297592997811817,,,,,,
2197,Ohta Taishi,https://npb.jp/bis/players/41345118.html,2017,Nipponham Fighters,118,457,427,41,110,21,1,15,178,46,5,2,0,2,28,0,88,14,0.258,0.417,0.302,0.995,0.719,0.15899999999999997,0.1925601750547046,0.061269146608315096,0.3181818181818182,0.28665207877461707,0.29141104294478526,104.5395792923308,0.04142044388871527,,,,,,
2198,Nishiura Naomichi,https://npb.jp/bis/players/91095139.html,2017,Yakult Swallows,72,171,144,9,30,6,0,0,36,8,3,0,8,2,16,1,31,5,0.208,0.25,0.288,1.0550000000000002,0.538,0.04200000000000001,0.18128654970760233,0.0935672514619883,0.5161290322580645,0.27485380116959063,0.2608695652173913,52.97122027523218,0.4496855267271022,,,,,,
2199,Maeda Yamato,https://npb.jp/bis/players/61465112.html,2017,Hanshin Tigers,100,252,232,25,65,6,0,1,74,16,2,3,1,1,18,0,37,5,0.28,0.319,0.331,0.96,0.65,0.03899999999999998,0.14682539682539683,0.07142857142857142,0.4864864864864865,0.2222222222222222,0.3282051282051282,91.09833842208039,-0.7618024382619568,,,,,,
2200,Kajitani Takayuki,https://npb.jp/bis/players/61565114.html,2017,DeNA BayStars,137,578,511,83,124,27,2,21,218,60,21,3,0,2,62,3,157,10,0.243,0.427,0.327,1.0550000000000002,0.754,0.184,0.27162629757785467,0.10726643598615918,0.39490445859872614,0.41522491349480967,0.3074626865671642,108.51558089926654,2.375519224757737,,,,,,
2201,Sugano Tomoyuki,https://npb.jp/bis/players/41745137.html,2017,Yomiuri Giants,25,63,54,4,9,0,0,0,9,0,0,0,6,0,3,0,13,2,0.167,0.167,0.211,1.02,0.378,0.0,0.20634920634920634,0.047619047619047616,0.23076923076923078,0.25396825396825395,0.21951219512195122,9.779326509196043,-0.0176530165676774,,,,,,
2202,Tateoka Soichiro,https://npb.jp/bis/players/81985118.html,2017,Yomiuri Giants,62,214,197,24,41,3,3,0,50,10,4,5,6,0,11,0,43,1,0.208,0.254,0.25,1.02,0.504,0.04600000000000001,0.20093457943925233,0.0514018691588785,0.2558139534883721,0.2523364485981308,0.2662337662337662,44.120779838567444,-1.0376698968427633,,,,,,
2203,Onaka Yuya,https://npb.jp/bis/players/61365134.html,2017,DeNA BayStars,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,1.0,0.0,0.0,1.0,,-94.78672985781989,0.0,,,,,,
2204,Kayama Shinya,https://npb.jp/bis/players/91595135.html,2017,SoftBank Hawks,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,1.0,0.0,0.0,1.0,,-98.52216748768471,0.0,,,,,,
2205,Nishida Akihisa,https://npb.jp/bis/players/41245133.html,2017,Yakult Swallows,37,86,73,4,10,3,0,1,16,7,1,0,0,1,11,1,20,2,0.137,0.219,0.256,1.0550000000000002,0.475,0.08199999999999999,0.23255813953488372,0.12790697674418605,0.55,0.37209302325581395,0.16981132075471697,35.75376443421315,0.14352047514848393,,,,,,
2206,Mitsumata Taiki,https://npb.jp/bis/players/51655133.html,2017,Chunichi Dragons,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,,0.0,0.0,-108.1081081081081,-0.33,,,,,,
2207,Yamasaki Kotaro,https://npb.jp/bis/players/33135132.html,2017,Yakult Swallows,59,246,219,30,53,10,2,1,70,13,6,5,9,0,18,0,44,3,0.242,0.32,0.3,1.0550000000000002,0.62,0.07800000000000001,0.17886178861788618,0.07317073170731707,0.4090909090909091,0.25609756097560976,0.2988505747126437,73.91916357625095,-0.7153229134104409,,,,,,
2208,Ogasawara Shinnosuke,https://npb.jp/bis/players/71575132.html,2017,Chunichi Dragons,22,37,33,2,1,0,0,0,1,1,0,0,2,0,2,0,26,0,0.03,0.03,0.086,0.925,0.11599999999999999,0.0,0.7027027027027027,0.05405405405405406,0.07692307692307693,0.7567567567567568,0.14285714285714285,-70.42776938942971,-0.00441325414191935,,,,,,
2209,Katoh Shohei,https://npb.jp/bis/players/91595137.html,2017,Lotte Marines,98,292,271,24,72,12,5,5,109,27,7,4,12,2,6,1,44,2,0.266,0.402,0.282,0.95,0.6839999999999999,0.136,0.1506849315068493,0.02054794520547945,0.13636363636363635,0.18835616438356165,0.29910714285714285,98.74729981971628,-0.21385182869646754,,,,,,
2210,Sunada Yoshiki,https://npb.jp/bis/players/11915139.html,2017,DeNA BayStars,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,,,,,,-94.78672985781989,0.0,,,,,,
2211,Tajima Shinji,https://npb.jp/bis/players/21025135.html,2017,Chunichi Dragons,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.925,0.0,0.0,1.0,0.0,0.0,1.0,,-108.1081081081081,0.0,,,,,,
2212,Nakajima Hiroyuki,https://npb.jp/bis/players/01005113.html,2017,ORIX Buffaloes,124,489,431,36,123,19,0,9,169,49,0,0,0,5,46,7,93,11,0.285,0.392,0.36,0.98,0.752,0.10700000000000004,0.1901840490797546,0.09406952965235174,0.4946236559139785,0.30265848670756645,0.3413173652694611,118.03761499293893,-0.21772053766802127,,,,,,
2213,Adachi Ryoichi,https://npb.jp/bis/players/31135135.html,2017,ORIX Buffaloes,109,380,316,40,64,9,3,3,88,26,4,3,17,0,37,10,61,5,0.203,0.278,0.306,0.98,0.5840000000000001,0.07500000000000001,0.16052631578947368,0.09736842105263158,0.6065573770491803,0.2657894736842105,0.24206349206349206,70.27392062331401,-0.45122413254141913,,,,,,
2214,Oda Yuya,https://npb.jp/bis/players/31535130.html,2017,ORIX Buffaloes,43,20,17,4,1,0,0,0,1,0,0,0,2,0,1,0,7,0,0.059,0.059,0.111,0.98,0.16999999999999998,0.0,0.35,0.05,0.14285714285714285,0.4,0.1,-50.71686369305378,-0.0029421694279462333,,,,,,
2215,Okada Takahiro,https://npb.jp/bis/players/61365112.html,2017,ORIX Buffaloes,143,593,504,77,134,19,0,31,246,68,2,1,0,1,83,5,141,10,0.266,0.488,0.374,0.98,0.862,0.22199999999999998,0.23777403035413153,0.1399662731871838,0.5886524822695035,0.4300168634064081,0.30930930930930933,148.17774739730078,-0.24302657080337603,,,,,,
2216,Higa Motoki,https://npb.jp/bis/players/81085131.html,2017,ORIX Buffaloes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,,,,,,-102.04081632653062,0.0,,,,,,
2217,Inoue Seiya,https://npb.jp/bis/players/11315139.html,2017,Lotte Marines,35,119,113,5,26,7,0,0,33,11,0,0,0,0,5,1,26,2,0.23,0.292,0.269,0.95,0.5609999999999999,0.06199999999999997,0.2184873949579832,0.04201680672268908,0.19230769230769232,0.2605042016806723,0.2988505747126437,64.126236253249,-0.03677711784932792,,,,,,
2218,Tojo Taiki,https://npb.jp/bis/players/21225132.html,2017,Lotte Marines,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.95,0.0,0.0,,,,,,-105.26315789473685,0.0,,,,,,
2219,Dohi Seiya,https://npb.jp/bis/players/31435134.html,2017,Lotte Marines,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.95,0.0,0.0,,,,,,-105.26315789473685,0.0,,,,,,
2220,Yoshida Ryo,https://npb.jp/bis/players/13315132.html,2017,ORIX Buffaloes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,,,,,,-102.04081632653062,0.0,,,,,,
2221,Furukawa Yuri,https://npb.jp/bis/players/41245139.html,2017,Rakuten Eagles,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.02,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-98.0392156862745,0.0,,,,,,
2222,Okada Masatoshi,https://npb.jp/bis/players/31535139.html,2017,Seibu Lions,68,172,144,19,33,6,1,0,41,9,0,0,12,0,10,6,28,1,0.229,0.285,0.306,1.045,0.591,0.055999999999999966,0.16279069767441862,0.05813953488372093,0.35714285714285715,0.22093023255813954,0.28448275862068967,67.65717092411565,-0.061785557986870895,,,,,,
2223,Kaneko Yuji,https://npb.jp/bis/players/01505137.html,2017,Seibu Lions,90,320,283,43,77,17,2,5,113,34,25,8,5,4,27,1,49,5,0.272,0.399,0.333,1.045,0.732,0.127,0.153125,0.084375,0.5510204081632653,0.253125,0.3090128755364807,104.33900985295256,1.4908421381681773,,,,,,
2224,Masuda Tatsushi,https://npb.jp/bis/players/71275137.html,2017,Seibu Lions,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.045,0.0,0.0,,,,,,-95.69377990430623,0.0,,,,,,
2225,Yohkawa Naomasa,https://npb.jp/bis/players/11615139.html,2017,Hanshin Tigers,12,19,18,1,3,0,0,1,6,1,0,0,0,0,1,0,8,0,0.167,0.333,0.211,0.96,0.544,0.166,0.42105263157894735,0.05263157894736842,0.125,0.5263157894736842,0.2222222222222222,55.677444119237954,-0.00441325414191935,,,,,,
2226,Egoshi Taiga,https://npb.jp/bis/players/21325130.html,2017,Hanshin Tigers,28,18,13,3,1,0,0,0,1,0,1,0,0,0,3,2,5,0,0.077,0.077,0.333,0.96,0.41000000000000003,0.0,0.2777777777777778,0.16666666666666666,0.6,0.4444444444444444,0.125,25.731667367803606,0.1611734917161613,,,,,,
2227,Kagiya Yohei,https://npb.jp/bis/players/51555137.html,2017,Nipponham Fighters,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2228,Kobayashi Keisuke,https://npb.jp/bis/players/21725134.html,2017,ORIX Buffaloes,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,,,,,,-102.04081632653062,0.0,,,,,,
2229,Takayama Shun,https://npb.jp/bis/players/01005132.html,2017,Hanshin Tigers,103,353,328,40,82,15,3,6,121,24,6,3,0,1,21,3,77,3,0.25,0.369,0.3,0.96,0.669,0.119,0.21813031161473087,0.059490084985835696,0.2727272727272727,0.29461756373937675,0.3089430894308943,94.60190354887153,-0.09062894654579554,,,,,,
2230,Hojoh Fumiya,https://npb.jp/bis/players/11215137.html,2017,Hanshin Tigers,83,252,219,26,46,7,2,3,66,20,0,0,7,2,23,1,42,4,0.21,0.301,0.286,0.96,0.587,0.091,0.16666666666666666,0.09126984126984126,0.5476190476190477,0.2698412698412698,0.24431818181818182,71.4726075729735,-0.08532291341044076,,,,,,
2231,Ichioka Ryuji,https://npb.jp/bis/players/21125135.html,2017,Hiroshima Carp,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.99,0.0,0.0,,,,,,-101.01010101010101,0.0,,,,,,
2232,Miyoshi Takumi,https://npb.jp/bis/players/11815135.html,2017,Rakuten Eagles,56,115,103,12,25,9,0,1,37,9,0,1,4,1,7,0,27,1,0.243,0.359,0.288,1.02,0.647,0.11599999999999999,0.23478260869565218,0.06086956521739131,0.25925925925925924,0.30434782608695654,0.3157894736842105,82.7762345744511,-0.3623638637074086,,,,,,
2233,Yabuta Kazuki,https://npb.jp/bis/players/91895130.html,2017,Hiroshima Carp,38,34,28,2,1,0,0,0,1,0,0,0,5,0,1,0,20,0,0.036,0.036,0.069,0.99,0.10500000000000001,0.0,0.5882352941176471,0.029411764705882353,0.05,0.6176470588235294,0.125,-69.60703283261711,-0.0029421694279462333,,,,,,
2234,Imanaga Shota,https://npb.jp/bis/players/01305132.html,2017,DeNA BayStars,24,49,43,2,6,0,0,0,6,0,0,0,4,0,2,0,18,0,0.14,0.14,0.178,1.0550000000000002,0.318,0.0,0.3673469387755102,0.04081632653061224,0.1111111111111111,0.40816326530612246,0.24,-7.067131988586611,-0.011768677711784933,,,,,,
2235,Escobar Edwin,https://npb.jp/bis/players/63365134.html,2017,Nipponham Fighters,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2236,Escobar Edwin,https://npb.jp/bis/players/63365134.html,2017,DeNA BayStars,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,1.0,0.0,0.0,1.0,,-94.78672985781989,0.0,,,,,,
2237,Kasahara Shotaro,https://npb.jp/bis/players/31535134.html,2017,Chunichi Dragons,18,9,7,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0.143,0.143,0.143,0.925,0.286,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2,-19.089080940727023,-0.0014710847139731166,,,,,,
2238,Tanaka Kenjiro,https://npb.jp/bis/players/11015116.html,2017,DeNA BayStars,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,,,,,,-94.78672985781989,0.0,,,,,,
2239,Hirata Shingo,https://npb.jp/bis/players/51255139.html,2017,DeNA BayStars,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,,,,,,-94.78672985781989,0.0,,,,,,
2240,Fujita Kazuya,https://npb.jp/bis/players/21225110.html,2017,Rakuten Eagles,102,315,270,28,68,9,2,3,90,33,2,1,25,3,16,1,21,8,0.252,0.333,0.293,1.02,0.626,0.08100000000000002,0.06666666666666667,0.050793650793650794,0.7619047619047619,0.12698412698412698,0.26104417670682734,77.63918131088136,-0.09444701469209127,,,,,,
2241,Miyaguni Ryosuke,https://npb.jp/bis/players/21625133.html,2017,Yomiuri Giants,17,15,14,0,1,0,0,0,1,1,0,0,1,0,0,0,5,0,0.071,0.071,0.071,1.02,0.142,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,-57.957461886619,-0.0014710847139731166,,,,,,
2242,Tanaka Toyoki,https://npb.jp/bis/players/81085132.html,2017,Nipponham Fighters,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2243,Tanioka Tappei,https://npb.jp/bis/players/51255134.html,2017,Yomiuri Giants,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
2244,Matsuda Nobuhiro,https://npb.jp/bis/players/51655112.html,2017,SoftBank Hawks,143,577,531,64,140,19,6,24,243,71,5,2,0,2,43,1,128,16,0.264,0.458,0.319,1.0150000000000001,0.777,0.194,0.2218370883882149,0.07452339688041594,0.3359375,0.3379549393414211,0.30446194225721784,118.3167159088896,-0.008596436386370698,,,,,,
2245,Mikami Tomoya,https://npb.jp/bis/players/31435139.html,2017,DeNA BayStars,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0550000000000002,0.0,0.0,,,,,,-94.78672985781989,0.0,,,,,,
2246,Araki Takahiro,https://npb.jp/bis/players/01105131.html,2017,Yakult Swallows,91,212,188,22,39,8,2,6,69,25,2,0,7,0,14,3,30,7,0.207,0.367,0.273,1.0550000000000002,0.64,0.16,0.14150943396226415,0.0660377358490566,0.4666666666666667,0.2358490566037736,0.21710526315789475,77.55272815538595,0.28115661144107534,,,,,,
2247,Okumura Nobuyuki,https://npb.jp/bis/players/91595139.html,2017,Yakult Swallows,44,125,113,12,27,4,0,0,31,5,1,1,1,1,9,1,33,3,0.239,0.274,0.298,1.0550000000000002,0.5720000000000001,0.03500000000000003,0.264,0.072,0.2727272727272727,0.336,0.3333333333333333,61.90470519941121,-0.20854579556111286,,,,,,
2248,Narita Kakeru,https://npb.jp/bis/players/51455132.html,2017,Lotte Marines,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.95,0.0,0.0,,,,,,-105.26315789473685,0.0,,,,,,
2249,Ohno Shota,https://npb.jp/bis/players/61365118.html,2017,Nipponham Fighters,83,183,154,13,34,5,0,3,48,13,0,1,8,1,16,4,30,1,0.221,0.312,0.309,0.995,0.621,0.091,0.16393442622950818,0.08743169398907104,0.5333333333333333,0.2677595628415301,0.2540983606557377,79.11036740495575,-0.3976698968427634,,,,,,
2250,Tanimoto Keisuke,https://npb.jp/bis/players/31035118.html,2017,Nipponham Fighters,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,-100.50251256281408,0.0,,,,,,
2251,Tanimoto Keisuke,https://npb.jp/bis/players/31035118.html,2017,Chunichi Dragons,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.925,0.0,0.0,,,,,,-108.1081081081081,0.0,,,,,,
2252,Donoue Naomichi,https://npb.jp/bis/players/01205114.html,2017,Chunichi Dragons,91,167,151,11,31,7,0,1,41,8,0,1,7,0,9,0,39,4,0.205,0.272,0.25,0.925,0.522,0.06700000000000003,0.23353293413173654,0.05389221556886228,0.23076923076923078,0.2934131736526946,0.2702702702702703,53.74853951115488,-0.3770747108471397,,,,,,
2253,Fukuda Nobumasa,https://npb.jp/bis/players/31635114.html,2017,Chunichi Dragons,95,326,299,37,81,19,0,18,154,49,0,1,0,1,21,5,70,4,0.271,0.515,0.328,0.925,0.843,0.244,0.2147239263803681,0.06441717791411043,0.3,0.3343558282208589,0.2971698113207547,149.02170560818797,-0.4329759299781182,,,,,,
2254,Mizowaki Hayato,https://npb.jp/bis/players/81285137.html,2017,Chunichi Dragons,12,16,14,1,1,0,0,1,4,1,0,0,0,0,2,0,5,1,0.071,0.286,0.188,0.925,0.474,0.21499999999999997,0.3125,0.125,0.4,0.5,0.0,36.67116414230606,-0.0029421694279462333,,,,,,
2255,Ishioka Ryota,https://npb.jp/bis/players/51355132.html,2017,Chunichi Dragons,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.925,0.0,0.0,0.25,0.0,0.0,0.25,0.0,-108.1081081081081,0.0,,,,,,
