batId,batter_team_name_short,batter_name,Bats,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,sHPT,sST,sSeager,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
900065,Chunichi,Ohno Shota,R,4.333333333,15,63,TRUE,91.3,0.3333333333,0.06666666667,0.4444444444,0.6666666667,0.1481481481,0.6785714286,0.75,0.25,0.3214285714,0.1428571429,0.3333333333,0.3650793651,0.6349206349,0.6,0.2173913043,0.6031746032,0.07936507937,0.5714285714,0.6031746032,0.3968253968,0.4444444444,0.5555555556,0.04761904762,0.2857142857,,,,9,0.2222222222,0,0,1,86.9362069,95.1,,0,0.3333333333,0.6666666667,0,0.2222222222,0.4444444444,0.6666666667,0.3333333333,0.4444444444,0.2222222222,0.1515789474,0.28,0.6084210526,0.3589473684,0.5463157895,0.8947368421,0.2905263158,0.2063157895,0.1031578947,0.3010526316,0.3589473684,0.3273684211,0.7115789474,0.7115789474,0.5915789474,0.4494736842,0.5368421053,0.3663157895,0.2705263158,0.2463157895,0.7557894737,0.2968421053,0.7052631579,0.7178947368,0.7610526316,0.6936842105,0.8515789474,0.94,0.1736842105,0.07578947368,0.9115789474,0.8989473684,0.4431578947,0.2126315789,0.6063157895,0.8410526316,0.2810526316,0.1968421053,0.4884210526,0.2105263158,0.6568421053,
1000138,Chunichi,Ohno Yudai,L,13,43,185,TRUE,89.8,0.511627907,0.04651162791,0.3189189189,0.4059405941,0.2142857143,0.6101694915,0.7317073171,0.3333333333,0.3898305085,0.1243243243,0.427027027,0.3351351351,0.6648648649,0.6511627907,0.3188405797,0.6432432432,0.05945945946,0.5459459459,0.4540540541,0.5459459459,0.4,0.6,0.08108108108,0.2324324324,,,,19,0,0,0,1,87.12596685,95.7,,0,0.6842105263,0.2105263158,0.1052631579,0,0.2105263158,0.3157894737,0.1578947368,0.6315789474,0.2105263158,0.7126315789,0.1052631579,0.4768421053,0.06315789474,0.09263157895,0.74,0.1621052632,0.1726315789,0.1663157895,0.1726315789,0.4694736842,0.1557894737,0.5031578947,0.5031578947,0.3894736842,0.2757894737,0.3663157895,0.2610526316,0.3810526316,0.7242105263,0.2778947368,0.5947368421,0.4073684211,0.1915789474,0.8378947368,0.5621052632,0.2284210526,0.2484210526,0.8442105263,0.8547368421,0.3547368421,0.2768421053,0.1894736842,0.06105263158,0.6494736842,0.1284210526,0.2810526316,0.1968421053,0.4884210526,0.1768421053,0.5968421053,
1800045,DeNA,Ohnuki Shinichi,R,11.33333333,39,158,TRUE,89.6,0.4615384615,0.05128205128,0.3860759494,0.4528301887,0.25,0.7213114754,0.7916666667,0.4615384615,0.2786885246,0.1075949367,0.4493670886,0.246835443,0.753164557,0.7368421053,0.2833333333,0.7278481013,0.03797468354,0.6708860759,0.5696202532,0.4303797468,0.5316455696,0.4683544304,0.1012658228,0.1962025316,,,,17,0.05263157895,0,0,1,87.11533333,95.1,,0,0.8823529412,0.1176470588,0,0.05882352941,0.05882352941,0.1176470588,0.1764705882,0.3529411765,0.4705882353,0.7631578947,0.16,0.5105263158,0.1473684211,0.1157894737,0.5894736842,0.4,0.2768421053,0.3568421053,0.4105263158,0.5768421053,0.1347368421,0.1768421053,0.1768421053,0.2136842105,0.3136842105,0.1621052632,0.1894736842,0.07368421053,0.4,0.6021052632,0.08,0.9221052632,0.1031578947,0.8884210526,0.5873684211,0.1157894737,0.2,0.1736842105,0.6536842105,0.2210526316,0.1642105263,0.2042105263,0.5852631579,0.1263157895,0.2957894737,0.2810526316,0.1968421053,0.4884210526,0.1831578947,0.6568421053,
1300057,Hiroshima,Ohsera Daichi,R,13.33333333,51,201,TRUE,88.7,0.3529411765,0.07843137255,0.368159204,0.4700854701,0.2261904762,0.7432432432,0.8181818182,0.5263157895,0.2567567568,0.09452736318,0.368159204,0.3084577114,0.6915422886,0.6734693878,0.2857142857,0.6517412935,0.04975124378,0.5820895522,0.5721393035,0.4278606965,0.4328358209,0.5671641791,0.07960199005,0.3134328358,,,,27,0.06896551724,0,0,1,85.43762887,98.2,,0,0.7777777778,0.1111111111,0.1111111111,0.03703703704,0.07407407407,0.2222222222,0.25,0.3214285714,0.4285714286,0.8894736842,0.2578947368,0.7136842105,0.1157894737,0.1284210526,0.6821052632,0.4715789474,0.36,0.5073684211,0.4821052632,0.6484210526,0.2463157895,0.3557894737,0.3557894737,0.3094736842,0.3094736842,0.3326315789,0.2210526316,0.2347368421,0.3810526316,0.6210526316,0.3642105263,0.6378947368,0.2,0.7178947368,0.5284210526,0.1631578947,0.1947368421,0.8663157895,0.6968421053,0.2315789474,0.2105263158,0.2757894737,0.7010526316,0.1389473684,0.3410526316,0.2810526316,0.1968421053,0.4884210526,0.6505263158,0.2989473684,
900410,Chunichi,Ohshima Yohei,L,130,591,2452,TRUE,89.9,0.09983079526,0.06260575296,0.4090538336,0.5731432858,0.2135835567,0.9092721834,0.9594240838,0.7489539749,0.09072781655,0.03711256117,0.2679445351,0.3576672104,0.6423327896,0.558573854,0.08464849354,0.575040783,0.1239804241,0.5436378467,0.4918433931,0.5081566069,0.3996737357,0.6003262643,0.05587275693,0.3597063622,,,,477,0.112244898,0.001692047377,0.00625,1,85.49952769,99.4,,0,0.5471698113,0.3354297694,0.1174004193,0.09853249476,0.2368972746,0.4528301887,0.3857442348,0.3752620545,0.2389937107,0.6810526316,0.8989473684,0.5789473684,0.2126315789,0.2926315789,0.7494736842,0.9157894737,0.8884210526,0.8189473684,0.9263157895,0.9136842105,0.6884210526,0.6547368421,0.6547368421,0.7789473684,0.9263157895,0.7452631579,0.7368421053,0.4,0.5873684211,0.4147368421,0.6021052632,0.4,0.5894736842,0.5747368421,0.008421052632,0.3894736842,0.3726315789,0.88,0.4652631579,0.3894736842,0.4378947368,0.6147368421,0.4694736842,0.5242105263,0.4968421053,0.5621052632,0.3957894737,0.4884210526,0.6294736842,0.14,
1500128,ORIX,Ohshiro Koji,R,18.33333333,71,288,TRUE,91,0.1971830986,0.04225352113,0.46875,0.6193548387,0.2932330827,0.8296296296,0.90625,0.641025641,0.1703703704,0.07986111111,0.2673611111,0.3194444444,0.6805555556,0.6571428571,0.1460674157,0.6319444444,0.1076388889,0.5381944444,0.5659722222,0.4340277778,0.4583333333,0.5416666667,0.07291666667,0.3333333333,,,,50,0.01923076923,0,0,1,87.09375,98.2,,0,0.66,0.34,0,0.08,0.26,0.34,0.28,0.42,0.3,0.2189473684,0.6336842105,0.4589473684,0.5147368421,0.3936842105,0.4189473684,0.7789473684,0.7621052632,0.6968421053,0.7894736842,0.76,0.6989473684,0.4168421053,0.4168421053,0.3789473684,0.7389473684,0.4021052632,0.5684210526,0.4505263158,0.4042105263,0.5978947368,0.2168421053,0.7852631579,0.28,0.6663157895,0.4042105263,0.2568421053,0.3768421053,0.1736842105,0.5705263158,0.4557894737,0.3052631579,0.3126315789,0.2684210526,0.3031578947,0.2568421053,0.2810526316,0.1968421053,0.4884210526,0.1873684211,0.2989473684,
1700044,Yomiuri,Ohshiro Takumi,L,90.66666667,380,1574,TRUE,90.3,0.2078947368,0.07631578947,0.4955527319,0.7087980173,0.2711864407,0.8256410256,0.8793706294,0.6778846154,0.1743589744,0.08640406607,0.2337992376,0.3532401525,0.6467598475,0.5899470899,0.1605691057,0.5902160102,0.1207115629,0.5127064803,0.4701397713,0.5298602287,0.4231257942,0.5768742058,0.05717916137,0.3881829733,,,,264,0.1301115242,0.02894736842,0.1078431373,1,85.72895292,98.8,,0,0.5303030303,0.3863636364,0.08333333333,0.1136363636,0.2727272727,0.4696969697,0.4318181818,0.3787878788,0.1893939394,0.5178947368,0.5978947368,0.6926315789,0.6189473684,0.7305263158,0.4926315789,0.7663157895,0.6673684211,0.7663157895,0.7768421053,0.7178947368,0.9136842105,0.6252631579,0.6252631579,0.6357894737,0.6863157895,0.6505263158,0.6989473684,0.6568421053,0.6757894737,0.3263157895,0.4084210526,0.5936842105,0.5684210526,0.4652631579,0.1494736842,0.4189473684,0.4757894737,0.6989473684,0.3663157895,0.4957894737,0.4673684211,0.7557894737,0.4442105263,0.7305263158,0.56,0.8568421053,0.7115789474,0.4884210526,0.5515789474,0.2168421053,
1900097,ORIX,Ohshita Seiichiro,R,6.666666667,27,102,TRUE,91.4,0.2592592593,0.03703703704,0.4019607843,0.568627451,0.2352941176,0.6829268293,0.8620689655,0.25,0.3170731707,0.1274509804,0.3431372549,0.3725490196,0.6274509804,0.68,0.2068965517,0.5784313725,0.08823529412,0.5,0.6078431373,0.3921568627,0.4117647059,0.5882352941,0.04901960784,0.4019607843,,,,17,0.2777777778,0.03703703704,0.09090909091,1,86.09313725,95.7,,0,0.2941176471,0.6470588235,0.05882352941,0.1764705882,0.4705882353,0.7058823529,0.4117647059,0.1176470588,0.4705882353,0.1242105263,0.4389473684,0.4210526316,0.1957894737,0.2757894737,0.6484210526,0.3010526316,0.5663157895,0.1031578947,0.3115789474,0.4442105263,0.3031578947,0.7515789474,0.7515789474,0.3052631579,0.4810526316,0.7284210526,0.4242105263,0.7589473684,0.2252631579,0.7768421053,0.4947368421,0.5073684211,0.7021052632,0.4010526316,0.5873684211,0.88,0.9347368421,0.4968421053,0.1378947368,0.9305263158,0.9284210526,0.7010526316,0.8610526316,0.1263157895,0.9115789474,0.9031578947,0.6705263158,0.4884210526,0.4063157895,0.5968421053,
1800118,Rakuten,Ohta Hikaru,R,70,280,1041,TRUE,89.5,0.225,0.06071428571,0.4668587896,0.6678899083,0.2459677419,0.7160493827,0.8076923077,0.4426229508,0.2839506173,0.1325648415,0.2920268972,0.3506243996,0.6493756004,0.6115107914,0.213559322,0.5984630163,0.1104707012,0.5235350624,0.5744476465,0.4255523535,0.4438040346,0.5561959654,0.07204610951,0.3880883766,,,,189,0.0942408377,0.01428571429,0.05479452055,1,84.75588235,97.6,,0,0.5555555556,0.3862433862,0.0582010582,0.1481481481,0.2380952381,0.4444444444,0.3492063492,0.4126984127,0.2380952381,0.7863157895,0.5347368421,0.5684210526,0.5010526316,0.5663157895,0.6168421053,0.3873684211,0.3284210526,0.3242105263,0.3978947368,0.4189473684,0.5115789474,0.6042105263,0.6042105263,0.5347368421,0.4568421053,0.5789473684,0.5978947368,0.5663157895,0.3705263158,0.6315789474,0.3031578947,0.6989473684,0.2968421053,0.4673684211,0.1936842105,0.3726315789,0.4736842105,0.4926315789,0.22,0.3926315789,0.4210526316,0.4926315789,0.2894736842,0.5294736842,0.4231578947,0.6736842105,0.5442105263,0.4884210526,0.84,0.3915789474,
1400124,Yakult,Ohta Kengo,L,19.33333333,78,276,TRUE,91,0.2307692308,0.0641025641,0.5471014493,0.7388535032,0.2941176471,0.7218543046,0.7844827586,0.5142857143,0.2781456954,0.152173913,0.2934782609,0.3043478261,0.6956521739,0.6666666667,0.225,0.6304347826,0.05434782609,0.5688405797,0.402173913,0.597826087,0.402173913,0.597826087,0.04710144928,0.4311594203,,,,54,0.1090909091,0,0,1,85.69655172,98.8,,0,0.6111111111,0.3518518519,0.03703703704,0.09259259259,0.2592592593,0.3888888889,0.3703703704,0.4259259259,0.2037037037,0.2189473684,0.5126315789,0.5905263158,0.8336842105,0.8357894737,0.4126315789,0.4021052632,0.2673684211,0.4821052632,0.4126315789,0.3115789474,0.4926315789,0.3410526316,0.3410526316,0.3347368421,0.4189473684,0.4042105263,0.2452631579,0.28,0.8568421053,0.1452631579,0.5789473684,0.4231578947,0.7263157895,0.2210526316,0.3863157895,0.2915789474,0.4021052632,0.3863157895,0.4905263158,0.4526315789,0.34,0.5631578947,0.2547368421,0.68,0.4736842105,0.2810526316,0.1968421053,0.4884210526,0.5621052632,0.2168421053,
1800098,ORIX,Ohta Ryo,R,43.33333333,159,582,TRUE,90.3,0.2767295597,0.0251572327,0.5515463918,0.7412140575,0.3308550186,0.6978193146,0.8146551724,0.393258427,0.3021806854,0.1666666667,0.2989690722,0.3092783505,0.6907216495,0.6835443038,0.2430939227,0.64604811,0.06529209622,0.5378006873,0.6271477663,0.3728522337,0.3934707904,0.6065292096,0.07903780069,0.4587628866,,,,109,0.2342342342,0.01886792453,0.05769230769,1,84.87254902,98.2,,0,0.4311926606,0.4770642202,0.09174311927,0.1376146789,0.3394495413,0.5688073394,0.4128440367,0.3853211009,0.2018348624,0.5178947368,0.3978947368,0.3726315789,0.84,0.8421052632,0.2989473684,0.3263157895,0.3431578947,0.2252631579,0.3368421053,0.2431578947,0.4547368421,0.36,0.36,0.2947368421,0.3894736842,0.3557894737,0.2863157895,0.4547368421,0.1663157895,0.8357894737,0.6484210526,0.3536842105,0.2042105263,0.1326315789,0.2694736842,0.7052631579,0.72,0.7621052632,0.2505263158,0.6905263158,0.7536842105,0.7073684211,0.4126315789,0.6842105263,0.8589473684,0.7442105263,0.5557894737,0.4884210526,0.8273684211,0.2989473684,
900011,Nipponham,Ohta Taishi,R,55.33333333,206,744,TRUE,90.8,0.2378640777,0.05339805825,0.5269541779,0.72303207,0.3566084788,0.6726342711,0.8225806452,0.4125874126,0.3273657289,0.1725067385,0.3005390836,0.3450134771,0.6549865229,0.5804878049,0.25,0.6010781671,0.1021505376,0.4622641509,0.6290322581,0.3709677419,0.3629032258,0.6370967742,0.07123655914,0.5269541779,,,,144,0.1388888889,0.0145631068,0.04109589041,1,84.70509915,99.4,,0,0.4236111111,0.5069444444,0.06944444444,0.1666666667,0.3402777778,0.5763888889,0.375,0.3819444444,0.2430555556,0.2705263158,0.4968421053,0.5263157895,0.7705263158,0.7915789474,0.2463157895,0.2757894737,0.3873684211,0.2736842105,0.2863157895,0.2126315789,0.4421052632,0.5663157895,0.5663157895,0.68,0.3705263158,0.5536842105,0.52,0.9242105263,0.16,0.8421052632,0.8231578947,0.1789473684,0.3094736842,0.03789473684,0.2273684211,0.72,0.8063157895,0.5621052632,0.1526315789,0.6947368421,0.7684210526,0.5831578947,0.4294736842,0.5073684211,0.5905263158,0.6778947368,0.4778947368,0.4884210526,0.8526315789,0.14,
1600113,Hanshin,Ohyama Yusuke,R,119,512,2029,TRUE,90.5,0.173828125,0.0703125,0.4677180877,0.6825396825,0.2556317336,0.7755532139,0.8793604651,0.5019157088,0.2244467861,0.1049778216,0.259733859,0.3730901922,0.6269098078,0.5823529412,0.1508474576,0.5618531296,0.1261705274,0.4967964515,0.5707244948,0.4292755052,0.3770330212,0.6229669788,0.05519960572,0.4371611631,,,,376,0.1958224543,0.041015625,0.1076923077,1,85.38584071,98.8,,0,0.4015957447,0.5186170213,0.07978723404,0.1595744681,0.3590425532,0.5984042553,0.4335106383,0.329787234,0.2367021277,0.4052631579,0.7178947368,0.6547368421,0.5052631579,0.6189473684,0.5747368421,0.6,0.6652631579,0.4610526316,0.6105263158,0.5873684211,0.7726315789,0.76,0.76,0.6715789474,0.7178947368,0.8126315789,0.7557894737,0.7957894737,0.3957894737,0.6063157895,0.7536842105,0.2484210526,0.6063157895,0.1894736842,0.06105263158,0.7663157895,0.8273684211,0.6610526316,0.1736842105,0.7536842105,0.8147368421,0.7642105263,0.6863157895,0.5452631579,0.7873684211,0.9284210526,0.7094736842,0.4884210526,0.6631578947,0.2168421053,
1800052,Lotte,Ojima Kazuya,L,0.3333333333,2,5,TRUE,90.1,0.5,0,0.2,0,0.5,0,NaN,0,1,0.2,0.6,0.2,0.8,1,NaN,0.8,0,0.6,0.8,0.2,0.2,0.8,0,0,,,,1,0,0,NaN,1,85.78,90.7,,0,1,0,0,0,0,0,0,0,1,0.6147368421,0.1273684211,0.1557894737,0.02631578947,0.01263157895,0.09368421053,0.01157894737,0.9894736842,0.02947368421,0.02210526316,0.1442105263,0.04,0.1042105263,0.1042105263,0.05789473684,0.01684210526,0.07263157895,0.07894736842,0.1852631579,0.04842105263,0.9536842105,0.9673684211,0.03473684211,0.9389473684,0.9736842105,0.9084210526,0.05052631579,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.08105263158,0.9347368421,0.01368421053,0.1284210526,0.2810526316,0.9168421053,0.4884210526,0.5326315789,0.8957894737,
1300044,Lotte,Oka Hiromi,R,42,184,689,TRUE,91,0.2391304348,0.0652173913,0.4470246734,0.6253443526,0.2484662577,0.737012987,0.8634361233,0.3827160494,0.262987013,0.1175616836,0.3091436865,0.3468795356,0.6531204644,0.6538461538,0.2233502538,0.5849056604,0.1190130624,0.526850508,0.6037735849,0.3962264151,0.4296081277,0.5703918723,0.07547169811,0.4716981132,,,,119,0.06557377049,0.03260869565,0.1333333333,1,85.13670295,97,,0,0.5630252101,0.3781512605,0.05882352941,0.06722689076,0.3109243697,0.4369747899,0.3025210084,0.4537815126,0.243697479,0.2189473684,0.4894736842,0.5989473684,0.3852631579,0.4084210526,0.6021052632,0.4568421053,0.5726315789,0.2084210526,0.4673684211,0.5263157895,0.3978947368,0.5747368421,0.5747368421,0.3852631579,0.4273684211,0.6926315789,0.6842105263,0.5473684211,0.2421052632,0.76,0.3873684211,0.6147368421,0.2442105263,0.1052631579,0.2463157895,0.3621052632,0.4505263158,0.4968421053,0.6294736842,0.6021052632,0.4105263158,0.3642105263,0.1894736842,0.5010526316,0.3326315789,0.8757894737,0.7715789474,0.4884210526,0.7578947368,0.4757894737,
1900041,Chunichi,Okabayashi Yuki,L,14.66666667,63,238,TRUE,90.2,0.1904761905,0.01587301587,0.5546218487,0.7142857143,0.3523809524,0.8409090909,0.9157894737,0.6486486486,0.1590909091,0.08823529412,0.243697479,0.2857142857,0.7142857143,0.6666666667,0.1643835616,0.6428571429,0.0756302521,0.5588235294,0.5,0.5,0.474789916,0.525210084,0.05462184874,0.3319327731,,,,47,0.125,0,0,1,85.88991228,95.7,,0,0.5744680851,0.2978723404,0.1276595745,0.06382978723,0.2340425532,0.4255319149,0.3191489362,0.3617021277,0.3191489362,0.5747368421,0.6621052632,0.32,0.8526315789,0.7526315789,0.2526315789,0.8105263158,0.7894736842,0.7073684211,0.8210526316,0.7010526316,0.8821052632,0.2831578947,0.2831578947,0.3347368421,0.6778947368,0.3684210526,0.3368421053,0.3052631579,0.5589473684,0.4431578947,0.1747368421,0.8273684211,0.6126315789,0.6757894737,0.42,0.3305263158,0.3178947368,0.8989473684,0.6378947368,0.3852631579,0.3789473684,0.3915789474,0.5326315789,0.2526315789,0.5378947368,0.2810526316,0.1968421053,0.4884210526,0.4863157895,0.5968421053,
1300105,Seibu,Okada Masatoshi,R,14.66666667,55,223,TRUE,90.2,0.09090909091,0.07272727273,0.4484304933,0.5726495726,0.3113207547,0.92,0.9402985075,0.8787878788,0.08,0.03587443946,0.2376681614,0.3094170404,0.6905829596,0.6,0.06578947368,0.6591928251,0.09417040359,0.5246636771,0.5201793722,0.4798206278,0.4932735426,0.5067264574,0.06278026906,0.3677130045,,,,44,0.2727272727,0.01818181818,0.04166666667,1,85.86454545,99.4,,0,0.4090909091,0.5454545455,0.04545454545,0.1818181818,0.3636363636,0.5909090909,0.3863636364,0.3636363636,0.25,0.5747368421,0.9052631579,0.6652631579,0.4042105263,0.2894736842,0.3494736842,0.9178947368,0.8589473684,0.8463157895,0.9284210526,0.9157894737,0.9010526316,0.3621052632,0.3621052632,0.5915789474,0.9431578947,0.3221052632,0.4589473684,0.56,0.5031578947,0.4989473684,0.1473684211,0.8547368421,0.4505263158,0.5515789474,0.4347368421,0.7494736842,0.8715789474,0.4273684211,0.1252631579,0.7705263158,0.7978947368,0.6168421053,0.5221052632,0.4642105263,0.9073684211,0.7315789474,0.4821052632,0.4884210526,0.5031578947,0.14,
600024,ORIX,Okada Takahiro,L,92.33333333,403,1569,TRUE,91.1,0.2133995037,0.07692307692,0.4461440408,0.6595744681,0.2496940024,0.7628571429,0.8891129032,0.4558823529,0.2371428571,0.1057998725,0.2657743786,0.3843212237,0.6156787763,0.5236907731,0.1990632319,0.5544933078,0.1268323773,0.4792861695,0.4467813894,0.5532186106,0.3989802422,0.6010197578,0.04907584449,0.4678138942,,,,273,0.2644927536,0.04218362283,0.1103896104,1,85.94562212,98.2,,0,0.358974359,0.5641025641,0.07692307692,0.1025641026,0.4615384615,0.641025641,0.5018315018,0.3296703297,0.1684981685,0.1978947368,0.5726315789,0.6989473684,0.3789473684,0.5136842105,0.6,0.5452631579,0.7010526316,0.3410526316,0.5557894737,0.5789473684,0.7178947368,0.8378947368,0.8378947368,0.8905263158,0.5221052632,0.8547368421,0.7578947368,0.8757894737,0.7536842105,0.2484210526,0.6063157895,0.3957894737,0.6989473684,0.1136842105,0.1389473684,0.8273684211,0.8905263158,0.6368421053,0.4378947368,0.9252631579,0.8757894737,0.9157894737,0.6884210526,0.7789473684,0.8968421053,0.9347368421,0.7157894737,0.4884210526,0.4631578947,0.2989473684,
1100130,Rakuten,Okajima Takero,L,113.3333333,506,1984,TRUE,90,0.1837944664,0.05335968379,0.4664649521,0.6486742424,0.2586206897,0.8205405405,0.8729927007,0.6708333333,0.1794594595,0.08371154816,0.2677760968,0.3403933434,0.6596066566,0.6091269841,0.1552587646,0.58698941,0.107358871,0.532526475,0.4828629032,0.5171370968,0.451108871,0.548891129,0.06502016129,0.3691376702,,,,370,0.128,0.01581027668,0.05128205128,1,85.92105535,98.8,,0,0.4972972973,0.4216216216,0.08108108108,0.09189189189,0.3297297297,0.5027027027,0.3810810811,0.3864864865,0.2324324324,0.6494736842,0.6863157895,0.5242105263,0.4926315789,0.4842105263,0.5568421053,0.7494736842,0.6294736842,0.7536842105,0.76,0.7389473684,0.6947368421,0.5326315789,0.5326315789,0.5452631579,0.7031578947,0.6715789474,0.5663157895,0.4926315789,0.6210526316,0.3810526316,0.2568421053,0.7452631579,0.4231578947,0.5473684211,0.06421052632,0.5389473684,0.5768421053,0.6778947368,0.4926315789,0.64,0.5873684211,0.5936842105,0.4105263158,0.5578947368,0.5515789474,0.7010526316,0.52,0.4884210526,0.4694736842,0.2168421053,
1400101,Yomiuri,Okamoto Kazuma,R,134.3333333,591,2374,TRUE,90.8,0.179357022,0.089678511,0.4730412805,0.7039249147,0.2479201331,0.7631344613,0.8533333333,0.5134228188,0.2368655387,0.1120471778,0.2552653749,0.3778433024,0.6221566976,0.5837563452,0.152958153,0.5602358888,0.1339511373,0.4936815501,0.5547598989,0.4452401011,0.3866891323,0.6133108677,0.05181128896,0.3904802022,,,,414,0.1880952381,0.06598984772,0.1638655462,1,85.6132574,98.8,,0,0.3333333333,0.5748792271,0.09178743961,0.1207729469,0.4541062802,0.6666666667,0.3695652174,0.3768115942,0.2536231884,0.2705263158,0.7010526316,0.7768421053,0.5326315789,0.7031578947,0.6084210526,0.5515789474,0.5115789474,0.4778947368,0.5621052632,0.5494736842,0.8168421053,0.7978947368,0.7978947368,0.6652631579,0.7094736842,0.8231578947,0.8063157895,0.8189473684,0.4336842105,0.5684210526,0.6968421053,0.3052631579,0.6610526316,0.4547368421,0.02736842105,0.8515789474,0.9010526316,0.7642105263,0.3389473684,0.9157894737,0.8989473684,0.5557894737,0.46,0.4442105263,0.7663157895,0.9894736842,0.7894736842,0.4884210526,0.5978947368,0.2168421053,
1900039,Chunichi,Okano Yuichiro,R,0.3333333333,1,4,TRUE,89.5,1,0,0.5,1,0,0.5,0.5,NaN,0.5,0.25,0.25,0.25,0.75,1,1,0.5,0,0.5,1,0,0.5,0.5,0.25,0.25,,,,0,NaN,0,NaN,1,85,89.5,,0,0,0,0,0,0,0,0,0,0,0.7863157895,0.02105263158,0.1557894737,0.6547368421,0.9894736842,0.9621052632,0.07789473684,0.05789473684,0.9505263158,0.08842105263,0.06736842105,0.8505263158,0.1936842105,0.1936842105,0.05789473684,0.05473684211,0.9757894737,0.07894736842,0.7589473684,0.01263157895,0.9894736842,0.1263157895,0.8757894737,0.01578947368,0.8126315789,0.9768421053,0.9557894737,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.08105263158,0.9347368421,0.9252631579,0.9778947368,0.2810526316,0.9168421053,0.4884210526,0.7957894737,0.9336842105,
1600001,Rakuten,Okoye Louis,R,26.66666667,110,443,TRUE,91.1,0.1909090909,0.07272727273,0.4559819413,0.6255924171,0.3017241379,0.7722772277,0.8863636364,0.5571428571,0.2277227723,0.1038374718,0.2686230248,0.3611738149,0.6388261851,0.5727272727,0.1578947368,0.5869074492,0.1151241535,0.4762979684,0.6027088036,0.3972911964,0.4130925508,0.5869074492,0.05643340858,0.374717833,,,,80,0.0375,0,0,1,86.43547619,98.2,,0,0.7125,0.25,0.0375,0.0875,0.1625,0.2875,0.2625,0.3875,0.35,0.1978947368,0.6589473684,0.6652631579,0.4463157895,0.4105263158,0.3852631579,0.5789473684,0.6884210526,0.5768421053,0.5894736842,0.5936842105,0.6821052632,0.6821052632,0.6821052632,0.7073684211,0.6957894737,0.6736842105,0.6526315789,0.8926315789,0.2484210526,0.7536842105,0.48,0.5221052632,0.5810526316,0.5305263158,0.3231578947,0.2105263158,0.2863157895,0.3905263158,0.5263157895,0.2989473684,0.2589473684,0.2905263158,0.4042105263,0.1978947368,0.2736842105,0.2810526316,0.1968421053,0.4884210526,0.3157894737,0.2989473684,
1900024,Yakult,Okugawa Yasunobu,R,10.66666667,37,150,TRUE,88.7,0.4594594595,0.02702702703,0.4333333333,0.5053763441,0.3157894737,0.6615384615,0.7234042553,0.5,0.3384615385,0.1466666667,0.42,0.2533333333,0.7466666667,0.7297297297,0.320754717,0.72,0.06,0.62,0.64,0.36,0.4466666667,0.5533333333,0.07333333333,0.2466666667,,,,18,0.1666666667,0,0,1,85.21785714,94.5,,0,0.7222222222,0.2222222222,0.05555555556,0.05555555556,0.1666666667,0.2777777778,0.2222222222,0.4444444444,0.3333333333,0.8894736842,0.1642105263,0.3831578947,0.3178947368,0.2126315789,0.3368421053,0.2305263158,0.1621052632,0.4315789474,0.2410526316,0.3368421053,0.16,0.2084210526,0.2084210526,0.2357894737,0.2715789474,0.1831578947,0.2652631579,0.1557894737,0.1326315789,0.8694736842,0.2842105263,0.7178947368,0.2736842105,0.8210526316,0.5757894737,0.1926315789,0.2610526316,0.4789473684,0.6694736842,0.3063157895,0.2410526316,0.2463157895,0.2126315789,0.2252631579,0.7073684211,0.2810526316,0.1968421053,0.4884210526,0.7221052632,0.7063157895,
