                     Player Age  Pos  B    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K                Team League
363       Shimauchi Hiroaki  34   DH  L   50  153  133  12   31   6   0   2   43   21   0   0   1   1   15  17    0   1    5  0.233  0.322  0.323  0.645    94  0.090  0.248   22.2%    9.8%  11.1%  1.13      Rakuten Eagles     EL
364             Taira Ryuya  25    5  R   64  252  217  24   37   7   1   0   46    8   6   4   3   1   34  25    0   6    8  0.171  0.273  0.212  0.485    46  0.041  0.201   23.4%   13.5%   9.9%  0.74      Rakuten Eagles     EL
365           Tanaka Takaya  31    2  L    7    1    1   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000         100.0%  100.0%   0.0%  0.00      Rakuten Eagles     EL
366        Tatsumi Konosuke  23    4  R   42  123  109   6   16   0   1   0   18    7   6   4   4   1   23   7    0   2    4  0.147  0.210  0.165  0.375    13  0.018  0.184   24.4%   18.7%   5.7%  0.30      Rakuten Eagles     EL
367       Watanabe Yoshiaki  27    3  L   47  190  168  12   56   4   0   1   63   12   0   1   2   2   16  18    1   0    4  0.333  0.394  0.375  0.769   131  0.042  0.359   18.4%    8.4%   9.5%  1.12      Rakuten Eagles     EL
368     Waters RikaiJyumile  18    6  R    3    3    3   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000   33.3%   33.3%   0.0%  0.00      Rakuten Eagles     EL
369           Yamada Haruka  27  UTL  R   30  121  104  17   30   3   2   0   37    7   3   0   2   2   10  12    0   1    2  0.288  0.361  0.356  0.717   115  0.068  0.312   18.2%    8.3%   9.9%  1.20      Rakuten Eagles     EL
370       Yamasaki Tsuyoshi  28    6  L   11   43   37   2    6   0   0   0    6    1   0   1   1   0    4   4    0   1    1  0.162  0.262  0.162  0.424    28  0.000  0.182   18.6%    9.3%   9.3%  1.00      Rakuten Eagles     EL
371        Yanagisawa Ozora  21    9  R   71  103   99  11   16   2   0   1   21    6   5   0   2   0   47   1    0   1    1  0.162  0.178  0.212  0.390    16  0.050  0.294   47.6%   45.6%   1.0%  0.02      Rakuten Eagles     EL
372             Yasuda Yuma  24    2  L   90  355  303  34   85  21   1   6  126   42   0   0   0   1   60  50    1   1   10  0.281  0.383  0.416  0.799   140  0.135  0.332   32.7%   16.9%  14.1%  0.83      Rakuten Eagles     EL
373           Yoshino Soshi  20    8  R   74  248  225  20   55  10   1   1   70   24   3   3   1   2   56  18    0   2   10  0.244  0.304  0.311  0.615    85  0.067  0.318   30.2%   22.6%   7.3%  0.32      Rakuten Eagles     EL
374         Cordero Franchy  29   DH  L   76  297  270  21   73  21   0   6  112   37   0   2   0   0   61  25    0   2    7  0.270  0.337  0.415  0.752   119  0.145  0.330   31.0%   20.5%   8.4%  0.41         Seibu Lions     EL
375         Furuichi Takeru  22    2  R   50  140  124  14   28   3   0   0   31    6   6   1   4   0   25   9    0   3    2  0.226  0.294  0.250  0.544    60  0.024  0.283   24.3%   17.9%   6.4%  0.36         Seibu Lions     EL
376         Furukawa Yuudai  20    9  R   32   75   69  10   18   1   2   1   26    8   0   2   0   1   25   4    0   1    1  0.261  0.307  0.377  0.684   100  0.116  0.386   40.0%   33.3%   5.3%  0.16         Seibu Lions     EL
377          Garcia Anthony  23   DH  S   35  137  120  10   24   0   0   3   33   10   1   1   0   0   46  14    0   3    3  0.200  0.299  0.275  0.574    69  0.075  0.296   46.0%   33.6%  10.2%  0.30         Seibu Lions     EL
378         Hasegawa Shinya  22    8  R   45  205  187  28   60  14   0   4   86   25  18   2   1   2   24  11    1   4    1  0.321  0.368  0.460  0.828   141  0.139  0.348   19.0%   11.7%   5.4%  0.46         Seibu Lions     EL
379          Higuma Montell  24    8  R   60  194  176  28   50   8   3   0   64   16  12   4  10   1   39   5    0   2    1  0.284  0.310  0.364  0.674    97  0.080  0.362   22.7%   20.1%   2.6%  0.13         Seibu Lions     EL
380          Hiranuma Shota  26  UTL  L   16   71   64  10   18   4   0   1   25    6   1   2   0   0    5   7    0   0    1  0.281  0.352  0.391  0.743   117  0.110  0.293   18.3%    7.0%   9.9%  1.40         Seibu Lions     EL
381           Hiruma Takuya  23    9  L   52  199  184  14   52   7   0   3   68   12   5   4   0   1   37  12    0   2    3  0.283  0.332  0.370  0.702   105  0.087  0.338   26.1%   18.6%   6.0%  0.32         Seibu Lions     EL
382             Kaneko Koji  20    6  L   68  210  191  19   40  11   3   1   60   16   2   2   5   0   34  12    0   2    7  0.209  0.263  0.314  0.577    69  0.105  0.250   22.4%   16.2%   5.7%  0.35         Seibu Lions     EL
383             Kaneko Yuji  34    8  S   35  148  131  23   38   9   0   3   56   16  10   2   1   2   17  13    0   1    4  0.290  0.354  0.427  0.781   127  0.137  0.310   22.3%   11.5%   8.8%  0.76         Seibu Lions     EL
384            Kawano Ryota  23    4  S   35  101   87  14   21   3   0   1   27   11   1   1   3   2   21   9    0   0    2  0.241  0.306  0.310  0.616    80  0.069  0.299   30.7%   20.8%   8.9%  0.43         Seibu Lions     EL
385         Kishi Junichiro  27    8  R   10   43   40   6   13   3   1   3   27    7   0   2   1   0    6   1    0   1    0  0.325  0.357  0.675  1.032   197  0.350  0.323   23.3%   14.0%   2.3%  0.17         Seibu Lions     EL
386          Kodama Ryosuke  25    4  R   15   58   51   5   13   0   0   0   13    5   2   0   0   1    6   4    0   2    1  0.255  0.328  0.255  0.583    72  0.000  0.283   17.2%   10.3%   6.9%  0.67         Seibu Lions     EL
387               Koga Yuto  24    2  R    2    6    5   1    2   2   0   0    4    1   0   0   0   0    0   1    0   0    1  0.400  0.500  0.800  1.300   274  0.400  0.400   16.7%    0.0%  16.7%  1.00         Seibu Lions     EL
388        Koresawa Ryosuke  24    2  R   31   99   89  12   24   4   0   0   28   10   0   0   1   1   15   6    0   2    0  0.270  0.327  0.315  0.642    88  0.045  0.320   21.2%   15.2%   6.1%  0.40         Seibu Lions     EL
389         Kuriyama Takumi  40   DH  L   28   98   83   9   19   4   0   1   26   10   0   0   0   1   11  13    0   1    5  0.229  0.337  0.313  0.650    91  0.084  0.250   25.5%   11.2%  13.3%  1.18         Seibu Lions     EL
390            Makino Shoya  23    2  L   36  128  116  13   30   6   3   0   42   10   3   0   2   0   30   8    1   2    3  0.259  0.317  0.362  0.679    99  0.103  0.349   29.7%   23.4%   6.2%  0.27         Seibu Lions     EL
391         Matsubara Seiya  29    9  L   27   86   72  10   14   2   0   0   16    6   2   2   2   0   18  11    0   1    0  0.194  0.310  0.222  0.532    57  0.028  0.259   33.7%   20.9%  12.8%  0.61         Seibu Lions     EL
392     Miyamoto Joseph Ken  25    4  S   30   63   56  11   15   3   0   1   21    5   1   2   3   0   14   4    0   0    0  0.268  0.317  0.375  0.692   101  0.107  0.341   30.2%   22.2%   6.3%  0.29         Seibu Lions     EL
393           Motoyama Hiyu  25    6  L   56  205  177  20   45   8   1   2   61   15   7   2  10   2   26  15    0   1    4  0.254  0.313  0.345  0.658    92  0.091  0.285   21.0%   12.7%   7.3%  0.58         Seibu Lions     EL
394             Murata Reon  22    3  R   18   61   56  11   20   6   0   2   32   13   0   0   0   0   16   4    1   1    3  0.357  0.410  0.571  0.981   184  0.214  0.474   36.1%   26.2%   6.6%  0.25         Seibu Lions     EL
395         Nakamigawa Yuta  21   DH  L   19   51   45   5    7   1   0   2   14    7   0   0   0   1   19   5    0   0    1  0.156  0.235  0.311  0.546    60  0.155  0.200   51.0%   37.3%   9.8%  0.26         Seibu Lions     EL
396         Nakamura Takeya  40   DH  R   10   30   26   3    3   0   0   1    6    2   0   0   0   0    6   4    0   0    2  0.115  0.233  0.231  0.464    37  0.116  0.105   36.7%   20.0%  13.3%  0.67         Seibu Lions     EL
397        Nishikawa Manaya  25    8  L   15   63   58   7   14   2   1   1   21   10   1   1   0   0    2   5    1   0    1  0.241  0.302  0.362  0.664    94  0.121  0.236   12.7%    3.2%   7.9%  2.50         Seibu Lions     EL
398              Noda Kaito  19    2  R    8   26   24   2    6   0   0   0    6    1   0   0   0   0    6   2    0   0    2  0.250  0.308  0.250  0.558    64  0.000  0.333   30.8%   23.1%   7.7%  0.33         Seibu Lions     EL
399            Nomura Daiju  23  UTL  R    9   36   31   5   12   4   0   2   22    9   0   0   0   0    4   5    0   0    0  0.387  0.472  0.710  1.182   240  0.323  0.400   30.6%   11.1%  13.9%  1.25         Seibu Lions     EL
400           Nomura Kazuki  21    5  R    4   14   13   0    3   1   0   0    4    1   0   0   0   0    6   1    0   0    0  0.231  0.286  0.308  0.594    74  0.077  0.429   50.0%   42.9%   7.1%  0.17         Seibu Lions     EL
401         Okada Masatoshi  35    2  R   18   19   17   1    5   0   0   0    5    2   0   0   0   0    5   2    0   0    0  0.294  0.368  0.294  0.662    95  0.000  0.417   36.8%   26.3%  10.5%  0.40         Seibu Lions     EL
402          Okumura Koichi  24    7  R   30  113   99  17   24   2   3   2   38    9  13   1   1   3   10  10    0   0    2  0.242  0.304  0.384  0.688   100  0.142  0.244   19.5%    8.8%   8.8%  1.00         Seibu Lions     EL
403            Satoh Ryusei  27    4  R   11   41   38   4    8   0   0   1   11    3   0   0   0   0    8   3    0   0    2  0.211  0.268  0.289  0.557    63  0.078  0.241   29.3%   19.5%   7.3%  0.38         Seibu Lions     EL
404        Sumitani Ginjiro  36    2  R    1    3    3   1    1   0   0   0    1    0   0   0   0   0    0   0    0   0    0  0.333  0.333  0.333  0.666    95  0.000  0.333    0.0%    0.0%   0.0%               Seibu Lions     EL
405           Suzuki Shohei  26    7  L   47  197  174  22   47   4   3   2   63   20  11   3   3   2   19  18    0   0    4  0.270  0.335  0.362  0.697   103  0.092  0.290   19.8%    9.6%   9.1%  0.95         Seibu Lions     EL
406           Takagi Wataru  24    9  L   63  243  214  18   55   7   0   7   83   30   0   1   1   2   35  24    0   2    4  0.257  0.335  0.388  0.723   111  0.131  0.276   27.2%   14.4%   9.9%  0.69         Seibu Lions     EL
407        Takamatsu Wataru  24    3  L   23   62   57  11   14   1   2   0   19    6   3   1   1   2    8   2    0   0    0  0.246  0.262  0.333  0.595    74  0.087  0.275   16.1%   12.9%   3.2%  0.25         Seibu Lions     EL
408         Takizawa Natsuo  20    6  L   38  154  129  16   31   1   1   0   34   15   7   3   6   3   18  16    0   0    1  0.240  0.318  0.264  0.582    72  0.024  0.272   22.1%   11.7%  10.4%  0.89         Seibu Lions     EL
409          Tonosaki Shuta  31    4  R    4   13   12   2    3   0   1   0    5    4   0   0   0   0    2   0    0   1    0  0.250  0.308  0.417  0.725   111  0.167  0.300   15.4%   15.4%   0.0%  0.00         Seibu Lions     EL
410              Tsuge Sena  27    2  R   23   83   79   1   15   1   0   1   19    8   0   0   1   0    6   3    0   0    2  0.190  0.220  0.241  0.461    36  0.051  0.194   12.0%    7.2%   3.6%  0.50         Seibu Lions     EL
411  Tysinger Brandon Taiga  26    5  R    9   37   35   6   10   3   0   3   22    4   0   0   0   0    7   2    0   0    1  0.286  0.324  0.629  0.953   174  0.343  0.280   32.4%   18.9%   5.4%  0.29         Seibu Lions     EL
412      Wakabayashi Gakuto  26    4  R   17   71   65   7   21   4   0   1   28    9   2   0   0   1    9   5    0   0    2  0.323  0.366  0.431  0.797   132  0.108  0.357   21.1%   12.7%   7.0%  0.56         Seibu Lions     EL
413          Watanabe Kento  25    5  R   98  383  320  43   79  22   1  11  136   48   5   1   0   4   81  48    0  11    8  0.247  0.360  0.425  0.785   128  0.178  0.293   36.6%   21.1%  12.5%  0.59         Seibu Lions     EL
414      Yamamura Takayoshi  21  UTL  L   39  156  141  13   34   2   2   0   40    6   2   0   1   1   19  11    1   2    3  0.241  0.303  0.284  0.587    73  0.043  0.276   19.2%   12.2%   7.1%  0.58         Seibu Lions     EL
415         Yamanobe Kakeru  30    4  R   34  128  107  14   29   6   0   0   35    9   8   4   3   0   17  15    0   3    2  0.271  0.376  0.327  0.703   106  0.056  0.322   25.0%   13.3%  11.7%  0.88         Seibu Lions     EL
416         Yohkawa Naomasa  32    3  R   74  269  227  33   45   8   0   2   59   33   0   0   0   1   54  38    0   3    2  0.198  0.320  0.260  0.580    71  0.062  0.250   34.9%   20.1%  14.1%  0.70         Seibu Lions     EL
417            Abe Kazuhiro  21    8  S   44   61   57   5    7   2   0   0    9    6   2   2   0   0   28   3    0   1    1  0.123  0.180  0.158  0.338     1  0.035  0.241   50.8%   45.9%   4.9%  0.11  Nipponham Fighters     EL
418           Arizono Naoki  21    5  R  104  419  376  45   87  16   0   9  130   40   1   1   0   5   92  30    0   8    9  0.231  0.298  0.346  0.644    88  0.115  0.279   31.3%   22.0%   7.2%  0.33  Nipponham Fighters     EL
419             Asama Daiki  28    8  L   22   77   70  11   18   2   3   2   32    7   2   4   0   0   17   6    0   1    1  0.257  0.325  0.457  0.782   127  0.200  0.314   32.5%   22.1%   7.8%  0.35  Nipponham Fighters     EL
420            Egoshi Taiga  31    8  R   48   72   60  16   13   2   0   3   24    7   1   0   2   0   23   7    0   3    0  0.217  0.329  0.400  0.729   111  0.183  0.294   45.8%   31.9%   9.7%  0.30  Nipponham Fighters     EL
421           Fujita Taisei  19    9  L   41  102   92   9   17   2   1   0   21    7   0   0   1   2   25   6    0   1    1  0.185  0.238  0.228  0.466    37  0.043  0.246   30.4%   24.5%   5.9%  0.24  Nipponham Fighters     EL
422             Fukuda Koki  26  UTL  L   73  171  146  18   26   5   0   3   40   19   0   0   5   1   31  18    0   1    4  0.178  0.271  0.274  0.545    60  0.096  0.204   30.4%   18.1%  10.5%  0.58  Nipponham Fighters     EL
423          Furukawa Yudai  26    4  L   76  210  189  22   42   9   2   4   67   24   0   1   1   2   47  18    0   0    1  0.222  0.287  0.354  0.641    87  0.132  0.271   32.9%   22.4%   8.6%  0.38  Nipponham Fighters     EL
424           Fushimi Torai  34    2  R    5   17   17   1    5   1   0   1    9    3   0   0   0   0    5   0    0   0    1  0.294  0.294  0.529  0.823   137  0.235  0.364   35.3%   29.4%   0.0%  0.00  Nipponham Fighters     EL
425            Hamada Taiki  18    6  R   46  148  136   9   20   4   0   0   24    5   1   1   1   0   56  11    0   0    1  0.147  0.211  0.176  0.387    15  0.029  0.250   45.3%   37.8%   7.4%  0.20  Nipponham Fighters     EL
426            Hirata Daiju  18    9  L   38  111  110  10   18   2   2   2   30    6   1   0   0   0   31   1    0   0    3  0.164  0.171  0.273  0.444    30  0.109  0.208   30.6%   27.9%   0.9%  0.03  Nipponham Fighters     EL
427          Hoshino Hinode  19    9  R   32   87   82   7   10   3   0   1   16    2   0   1   1   0   40   4    0   0    1  0.122  0.163  0.195  0.358     7  0.073  0.220   51.7%   46.0%   4.6%  0.10  Nipponham Fighters     EL
428         Hosokawa Ryohei  22    6  L   38  147  113  23   37   4   3   3   56   15  10   4   6   2   18  24    0   2    2  0.327  0.447  0.496  0.943   173  0.169  0.362   30.6%   12.2%  16.3%  1.33  Nipponham Fighters     EL
429            Imagawa Yuma  27    8  R   79  202  175  24   48  11   0   8   83   41   2   2   2   2   43  13    0  10    1  0.274  0.355  0.474  0.829   140  0.200  0.317   31.7%   21.3%   6.4%  0.30  Nipponham Fighters     EL
430          Ishii Kazunari  30  UTL  L   22   80   76  11   21   5   0   2   32   10   0   1   0   0   13   4    0   0    0  0.276  0.313  0.421  0.734   113  0.145  0.311   23.8%   16.2%   5.0%  0.31  Nipponham Fighters     EL
431           Isobata Ryota  25    8  L    1    3    3   1    2   1   0   0    3    0   0   0   0   0    0   0    0   0    0  0.667  0.667  1.000  1.667   376  0.333  0.667    0.0%    0.0%   0.0%        Nipponham Fighters     EL
432      Kamikawabata Daigo  27    6  L   12   41   35   6   12   3   1   0   17    3   2   0   1   0    4   4    0   1    0  0.343  0.425  0.486  0.911   164  0.143  0.387   19.5%    9.8%   9.8%  1.00  Nipponham Fighters     EL
433            Katoh Gosuke  29    4  L   48  167  152  14   41   8   1   4   63   14   0   0   0   0   17  13    0   2    1  0.270  0.335  0.414  0.749   117  0.144  0.282   20.4%   10.2%   7.8%  0.76  Nipponham Fighters     EL
434         Kiyomiya Kotaro  25    5  L   35  145  124  19   36  11   0   4   59   16   1   0   0   2   18  17    0   2    5  0.290  0.379  0.476  0.855   148  0.186  0.308   26.9%   12.4%  11.7%  0.94  Nipponham Fighters     EL
435            Matsumoto Go  30   DH  R    4   13   12   2    6   3   0   0    9    3   0   0   0   0    1   1    0   0    0  0.500  0.538  0.750  1.288   270  0.250  0.545   15.4%    7.7%   7.7%  1.00  Nipponham Fighters     EL
436         Miyazaki Kazuki  22    8  R   73  240  218  28   53  13   0   2   72   17  10   0   4   3   52  14    0   1    0  0.243  0.288  0.330  0.618    80  0.087  0.305   28.3%   21.7%   5.8%  0.27  Nipponham Fighters     EL
437          Mizuno Tatsuki  23    6  L    6   18   18   1    7   1   0   0    8    2   0   1   0   0    4   0    0   0    0  0.389  0.389  0.444  0.833   142  0.055  0.500   22.2%   22.2%   0.0%  0.00  Nipponham Fighters     EL
438           Mizutani Shun  23    7  R   32  121  106  16   30   9   0   8   63   23   1   0   0   5   20   9    0   1    0  0.283  0.331  0.594  0.925   166  0.311  0.265   30.6%   16.5%   7.4%  0.45  Nipponham Fighters     EL
439           Myose Ryosuke  18    4  R   47  158  147  12   25   7   0   2   38   10   0   0   0   1   47   7    0   3    2  0.170  0.222  0.259  0.481    42  0.089  0.232   35.4%   29.7%   4.4%  0.15  Nipponham Fighters     EL
440        Nakashima Takuya  33    6  L   21   60   46  11   12   0   0   0   12    4   6   1   3   1    7  10    0   0    1  0.261  0.386  0.261  0.647    90  0.000  0.300   28.3%   11.7%  16.7%  1.43  Nipponham Fighters     EL
441            Narama Taiki  24    4  R   18   73   64   6   16   1   0   2   23    9   0   2   1   1   13   5    0   2    2  0.250  0.319  0.359  0.678    97  0.109  0.280   27.4%   17.8%   6.8%  0.38  Nipponham Fighters     EL
442             Nomura Yuki  24  UTL  R   50  205  186  38   65  14   2  14  125   57   2   0   1   4   24  11    3   3    4  0.349  0.387  0.672  1.059   204  0.323  0.336   23.9%   11.7%   5.4%  0.46  Nipponham Fighters     EL
443           Reyes Franmil  28   DH  R   17   58   53   7   18   5   0   4   35    9   0   0   0   0   13   5    0   0    0  0.340  0.397  0.660  1.057   204  0.320  0.389   37.9%   22.4%   8.6%  0.38  Nipponham Fighters     EL
444           Sakaguchi Uta  21    3  L  101  385  347  48   68  12   3  11  119   41   7   1   1   3  120  32    0   2    7  0.196  0.266  0.343  0.609    77  0.147  0.260   42.3%   31.2%   8.3%  0.27  Nipponham Fighters     EL
445           Shimizu Yushi  28    2  R   61  230  193  22   56  15   0   4   83   27   0   0   5   0   33  31    0   1    2  0.290  0.391  0.430  0.821   138  0.140  0.333   29.6%   14.3%  13.5%  0.94  Nipponham Fighters     EL
446             Shinto Yuya  22    2  R   60  208  179  20   39   9   1   4   62   12   0   1   5   0   48  21    0   3    3  0.218  0.310  0.346  0.656    91  0.128  0.276   35.1%   23.1%  10.1%  0.44  Nipponham Fighters     EL
447        Stevenson Andrew  30    8  L   51  173  150  23   49  11   0   3   69   26   9   1   1   4   19  11    0   7    2  0.327  0.390  0.460  0.850   147  0.133  0.348   19.1%   11.0%   6.4%  0.58  Nipponham Fighters     EL
448         Umebayashi Yuki  26    2  R   47  128  115  19   37   7   0   3   53   12   0   1   2   1   24   8    0   2    1  0.322  0.373  0.461  0.834   142  0.139  0.382   27.3%   18.8%   6.2%  0.33  Nipponham Fighters     EL
449     Wakabayashi Akihiro  30    4  S   15   37   31   4    9   2   0   0   11    4   0   0   0   1    7   4    0   1    1  0.290  0.378  0.355  0.733   113  0.065  0.360   29.7%   18.9%  10.8%  0.57  Nipponham Fighters     EL
450         Yamaguchi Ataru  25    9  R   35  101   89  11   22   6   0   4   40    9   0   2   0   3   23   7    0   2    0  0.247  0.307  0.449  0.756   119  0.202  0.277   33.7%   22.8%   6.9%  0.30  Nipponham Fighters     EL
451             Yazawa Kota  23   DH  L   46  114  104  11   28   2   1   2   38    9   8   4   1   0   18   8    0   1    1  0.269  0.327  0.365  0.692   102  0.096  0.310   24.6%   15.8%   7.0%  0.44  Nipponham Fighters     EL
452            Banzai Tamon  22    5  L   25   39   35   1    4   0   0   0    4    1   1   1   0   0    8   3    0   1    1  0.114  0.205  0.114  0.319    -4  0.000  0.148   28.2%   20.5%   7.7%  0.38       Oisix Albirex     EL
453           Chinen Taisei  24    8  L  111  433  399  46  129  19   6   4  172   39  12  11   5   3   36  23    1   3    7  0.323  0.362  0.431  0.793   151  0.108  0.345   14.5%    8.3%   5.3%  0.64       Oisix Albirex     EL
454         Fujiwara Daichi  24    9  S  116  371  326  50   85   9   2   2  104   23   7   2   6   2   57  33    0   4    3  0.261  0.334  0.319  0.653   105  0.058  0.309   24.8%   15.4%   8.9%  0.58       Oisix Albirex     EL
455              Higa Tenyu  23    9  L   48   82   74  11   14   3   0   1   20    2   1   0   0   0   15   4    0   4    0  0.189  0.268  0.270  0.538    67  0.081  0.224   24.4%   18.3%   4.9%  0.27       Oisix Albirex     EL
456            Inaba Hiroki  39   DH  L   31   45   37   0    8   0   0   0    8    2   0   0   0   1    4   6    0   1    3  0.216  0.333  0.216  0.549    72  0.000  0.235   22.2%    8.9%  13.3%  1.50       Oisix Albirex     EL
457               Katano Yu  19    2  R   72  152  147   5   25   4   0   1   32   13   0   0   0   1   53   3    0   1    3  0.170  0.191  0.218  0.409    24  0.048  0.255   37.5%   34.9%   2.0%  0.06       Oisix Albirex     EL
458             Katayama Yu  25    2  R   78  182  164  13   36   4   0   1   43    9   0   0   6   1   29  11    0   0    3  0.220  0.267  0.262  0.529    64  0.042  0.259   22.5%   15.9%   6.0%  0.38       Oisix Albirex     EL
459            Koike Tomoya  25    7  R  112  406  361  36   97  15   2   4  128   35   1   3   0   6   57  36    0   3   12  0.269  0.335  0.355  0.690   117  0.086  0.304   23.9%   14.0%   8.9%  0.63       Oisix Albirex     EL
460           Konishi Keiji  26    5  R  105  336  295  24   66  15   0   3   90   24   2   1   8   1   80  26    0   6    6  0.224  0.299  0.305  0.604    90  0.081  0.296   32.4%   23.8%   7.7%  0.32       Oisix Albirex     EL
461            Kumakura Ryo  25    3  R   12   28   23   0    4   0   0   0    4    0   0   0   1   0    5   3    0   1    1  0.174  0.296  0.174  0.470    46  0.000  0.222   28.6%   17.9%  10.7%  0.60       Oisix Albirex     EL
462         Matsuo Syoujiro  21    8  R   25   37   33   7    6   2   0   1   11    6   0   1   0   0    8   3    0   1    2  0.182  0.270  0.333  0.603    88  0.151  0.208   32.4%   21.6%   8.1%  0.38       Oisix Albirex     EL
463          Miyazaki Tento  23    4  R   36   98   83   6   17   2   0   0   19    8   0   1   2   1   17  11    0   1    3  0.205  0.302  0.229  0.531    66  0.024  0.254   28.6%   17.3%  11.2%  0.65       Oisix Albirex     EL
464          Nagasawa Renji  26    6  R   70  150  131   4   23   3   0   0   26    7   0   1   5   0   22  14    0   0    1  0.176  0.255  0.198  0.453    40  0.022  0.211   24.0%   14.7%   9.3%  0.64       Oisix Albirex     EL
465          Nakayama Shota  27    3  R   95  325  286  31   68  17   2   2   95   34   0   4   0   6   52  24    0   9    5  0.238  0.311  0.332  0.643   102  0.094  0.277   24.0%   16.0%   7.4%  0.46       Oisix Albirex     EL
466            Satoh Takumi  22    3  L   59  148  139   9   25   4   0   5   44   14   0   0   0   1   50   6    0   2    0  0.180  0.223  0.317  0.540    67  0.137  0.235   41.2%   33.8%   4.1%  0.12       Oisix Albirex     EL
467        Shimazaki Taichi  23    2  R   44   81   69   4   13   0   0   0   13    6   0   0   8   0   21   4    0   0    1  0.188  0.233  0.188  0.421    29  0.000  0.271   30.9%   25.9%   4.9%  0.19       Oisix Albirex     EL
468          Shinoda Taisei  24    7  L   97  217  192  23   47   2   4   2   63   22   2   2   0   2   52  22    0   1    2  0.245  0.323  0.328  0.651   105  0.083  0.321   35.0%   24.0%  10.1%  0.42       Oisix Albirex     EL
469            Sonobe Keita  24    4  R   84  322  303  23   80  17   2   3  110   37   1   3   2   0   64  17    0   0   11  0.264  0.303  0.363  0.666   109  0.099  0.326   26.1%   19.9%   5.3%  0.27       Oisix Albirex     EL
470          Taka Yoshihiro  20    6  R  107  278  240  36   50  13   3   1   72   23   6   3  12   2   55  17    0   7    7  0.208  0.278  0.300  0.578    81  0.092  0.263   26.3%   19.8%   6.1%  0.31       Oisix Albirex     EL
471           Takayama Shun  31   DH  L   97  352  312  26   88  15   0   3  112   35   0   0   0   3   43  33    0   4   15  0.282  0.355  0.359  0.714   126  0.077  0.316   22.4%   12.2%   9.4%  0.77       Oisix Albirex     EL
472           Tanaka Shunta  30  UTL  L  108  398  340  29   88  13   0   1  104   25   9   4   3   2   64  50    0   3    7  0.259  0.357  0.306  0.663   109  0.047  0.314   28.9%   16.1%  12.6%  0.78       Oisix Albirex     EL
473           Yamada Ryusei  18    6  R    6    3    3   0    0   0   0   0    0    0   0   0   0   0    3   0    0   0    0  0.000  0.000  0.000  0.000  -110  0.000         100.0%  100.0%   0.0%  0.00       Oisix Albirex     EL
474              Yoh Daikan  37   DH  R   72  215  181  15   42   9   0   1   54   13   0   0   0   0   51  29    0   5   10  0.232  0.353  0.298  0.651   105  0.066  0.318   37.7%   23.7%  13.5%  0.57       Oisix Albirex     EL
475          Fukakusa Yuhya  22    2  R   45  121  103   6   18   4   0   0   22   10   1   1   4   2   13  10    0   2    2  0.175  0.256  0.214  0.470    40  0.039  0.196   19.0%   10.7%   8.3%  0.77     HAYATE Ventures     WL
476           Fukatani Riki  24    2  L   71  190  172   9   39   4   1   1   48   13   0   0   3   0   19  14    0   1    5  0.227  0.289  0.279  0.568    68  0.052  0.250   17.9%   10.0%   7.4%  0.74     HAYATE Ventures     WL
477           Fukuda Shuhei  35   DH  L   58  185  156  11   27   4   1   0   33   15   6   1   0   4   38  23    0   2    0  0.173  0.281  0.212  0.493    46  0.039  0.221   33.0%   20.5%  12.4%  0.61     HAYATE Ventures     WL
478                Gibo Yuh  24  UTL  R   83  223  205  22   39   4   1   1   48   11  10   3   0   1   34  15    0   2    8  0.190  0.251  0.234  0.485    43  0.044  0.222   22.4%   15.2%   6.7%  0.44     HAYATE Ventures     WL
479            Hirayu Kohki  25    9  R   76  182  160  11   39   5   0   0   44    8   2   4   4   1   34  13    0   4    5  0.244  0.315  0.275  0.590    74  0.031  0.307   25.8%   18.7%   7.1%  0.38     HAYATE Ventures     WL
480             Itani Shoma  21    2  R   38   92   82  13   15   4   1   0   21    3   0   0   2   0   18   7    0   1    4  0.183  0.256  0.256  0.512    51  0.073  0.234   27.2%   19.6%   7.6%  0.39     HAYATE Ventures     WL
481         Kitsubae Ryusei  20   DH  L   55  107   95   6   16   1   0   1   20    5   0   1   1   0   34  10    0   1    0  0.168  0.255  0.211  0.466    39  0.043  0.250   42.1%   31.8%   9.3%  0.29     HAYATE Ventures     WL
482      Kuramoto Toshihiko  33    5  L   65  189  175   9   61   7   0   0   68   25   1   3   1   2   15   9    0   2    5  0.349  0.383  0.389  0.772   127  0.040  0.377   12.7%    7.9%   4.8%  0.60     HAYATE Ventures     WL
483               Kusaba Yu  21    2  R   49   79   76   2   13   2   0   0   15    3   1   1   0   1   18   1    0   1    1  0.171  0.190  0.197  0.387    15  0.026  0.220   24.1%   22.8%   1.3%  0.06     HAYATE Ventures     WL
484            Masuda Shoma  26    8  R  104  378  343  41  102   7   4   0  117   26  31  17   6   1   54  26    0   2    3  0.297  0.349  0.341  0.690   102  0.044  0.352   21.2%   14.3%   6.9%  0.48     HAYATE Ventures     WL
