                      Pitcher                 Age  T   G   W   L  SV  CG  SHO   BF     IP    H  HR   SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-   Diff    HR%     K%    BB%   K-BB%                Team League
365            Takinaka Ryota                29.0  R  12   2   6   0   1    0  307   72.2   79   4   36  15    0   6   3  31  24   2.97   4.05   4.12  1.29  110  105    105  -1.08   1.3%  11.7%   4.9%    6.8%      Rakuten Eagles     EL
366           Tanaka Masahiro                35.0  R   5   0   2   0   0    0  104   23.0   27   2   19   6    0   2   1  12  10   3.91   3.98   3.55  1.43   84  103     90  -0.07   1.9%  18.3%   5.8%   12.5%      Rakuten Eagles     EL
367          Tsurusaki Taisei                26.0  R  23   3   1   3   0    0  183   45.0   41   0   34  14    0   1   0  12  10   2.00   2.95   3.71  1.22  163   76     94  -0.95   0.0%  18.6%   7.7%   10.9%      Rakuten Eagles     EL
368                Turley Nik                34.0  L  18   0   1   0   0    0   74   16.2   14   1   17   7    0   2   1  11   9   4.86   3.82   3.45  1.26   67   99     88   1.04   1.4%  23.0%   9.5%   13.5%      Rakuten Eagles     EL
369               Uchi Seiryu                22.0  R   1   0   0   0   0    0    5    1.0    3   0    1   0    0   0   0   1   1   9.00   1.46   2.80  3.00   36   38     71   7.54   0.0%  20.0%   0.0%   20.0%      Rakuten Eagles     EL
370            Wang Yan-Cheng                23.0  L   9   1   4   0   0    0  161   36.1   31   3   30  17    1   4   3  18  10   2.48   4.62   3.99  1.32  132  119    101  -2.14   1.9%  18.6%  10.6%    8.0%      Rakuten Eagles     EL
371            Watanabe Shota                23.0  R   8   0   0   0   0    0   38    9.0   10   1   13   2    0   0   1   4   4   4.00   2.68   1.91  1.33   82   69     48   1.32   2.6%  34.2%   5.3%   28.9%      Rakuten Eagles     EL
372          Yoshikawa Kazuki                27.0  R  20   2   1   0   0    0  192   47.0   43   3   33  12    0   1   0  17  12   2.30   3.72   3.71  1.17  142   96     94  -1.42   1.6%  17.2%   6.2%   11.0%      Rakuten Eagles     EL
373               Yuge Hayato                30.0  L  19   3   1   5   0    0   85   19.2   18   1   15   9    1   1   0   9   9   4.12   4.12   4.09  1.37   79  106    104   0.00   1.2%  17.6%  10.6%    7.0%      Rakuten Eagles     EL
374              Akagami Yuto                25.0  R  35   4   1   0   0    0  177   41.1   41   3   26  16    0   4   0  13  13   2.83   4.60   4.24  1.38  122  113    108  -1.77   1.7%  14.7%   9.0%    5.7%         Seibu Lions     EL
375             Aoyama Minato                23.0  R  14   5   3   0   1    0  325   79.0   65   2   39  32    0   7   3  25  22   2.51   4.28   4.58  1.23  137  105    116  -1.77   0.6%  12.0%   9.8%    2.2%         Seibu Lions     EL
376              Awatsu Kaito                27.0  R   3   1   0   0   0    0   16    3.0    8   1    3   0    0   0   0   4   4  12.00   5.79   2.92  2.67   29  142     74   6.21   6.2%  18.8%   0.0%   18.8%         Seibu Lions     EL
377           Hada Shinnosuke                20.0  L  13   6   2   0   1    1  245   59.0   34   2   58  33    0   7   7  17  13   1.98   3.97   3.78  1.14  174   97     96  -1.99   0.8%  23.7%  13.5%   10.2%         Seibu Lions     EL
378              Hamaya Shota                25.0  L  22   4   4   0   0    0  383   88.1   85   9   53  43    0   4   2  44  36   3.67   5.18   4.54  1.45   94  127    115  -1.51   2.3%  13.8%  11.2%    2.6%         Seibu Lions     EL
379           Hirai Katsunori                32.0  R  27   3   1   0   0    0  153   37.0   34   4   33   9    0   6   0  11  11   2.68   4.30   3.23  1.16  129  105     82  -1.62   2.6%  21.6%   5.9%   15.7%         Seibu Lions     EL
380             Honda Keisuke                31.0  R  16   3   3   1   0    0   73   16.1   19   1    9   7    1   0   0   9   9   4.96   4.44   4.53  1.59   69  109    115   0.52   1.4%  12.3%   9.6%    2.7%         Seibu Lions     EL
381              Inoue Hiroki                22.0  R  25   4   1   0   0    0  208   50.1   40   1   27  24    0   1   4  21  15   2.68   4.14   4.66  1.27  129  101    118  -1.46   0.5%  13.0%  11.5%    1.5%         Seibu Lions     EL
382             Itogawa Ryota                26.0  R  29   5   1   3   0    0  308   78.0   67   6   44  18    0   3   1  23  19   2.19   4.14   3.96  1.09  157  101    101  -1.95   1.9%  14.3%   5.8%    8.5%         Seibu Lions     EL
383                  Itoh Sho                25.0  R   9   0   0   0   0    0   50   12.0   13   1    8   4    0   0   0   5   5   3.75   4.21   4.00  1.42   92  103    102  -0.46   2.0%  16.0%   8.0%    8.0%         Seibu Lions     EL
384             Kaino Hiroshi                27.0  R   7   0   0   0   0    0   28    7.0    2   0    7   5    0   0   0   0   0   0.00   3.60   4.09  1.00  999   88    104  -3.60   0.0%  25.0%  17.9%    7.1%         Seibu Lions     EL
385             Kuroda Masaya                20.0  R   8   0   2   0   0    0   76   16.0   23   2   10   9    0   0   0   8   7   3.94   5.52   4.67  2.00   87  135    119  -1.58   2.6%  13.2%  11.8%    1.4%         Seibu Lions     EL
386              Lopez Victor                24.0  R   5   1   0   0   0    0   70   16.0   12   1    9   9    0   3   0   6   5   2.81   5.40   4.80  1.31  123  132    122  -2.59   1.4%  12.9%  12.9%    0.0%         Seibu Lions     EL
387             Mameda Taishi                21.0  R  34   1   0   8   0    0  145   35.0   25   1   37  17    0   0   0   9   9   2.31   3.17   3.42  1.20  149   78     87  -0.86   0.7%  25.5%  11.7%   13.8%         Seibu Lions     EL
388           Masuda Tatsushi                36.0  R  18   2   1   0   0    0   69   15.2   22   3   11   2    0   0   0  13  13   7.47   4.93   3.50  1.53   46  121     89   2.54   4.3%  15.9%   2.9%   13.0%         Seibu Lions     EL
389          Matsumoto Wataru                27.0  R   5   1   1   0   0    0   49   11.0   11   0   13   5    0   1   0   5   5   4.09   2.73   3.17  1.45   84   67     80   1.36   0.0%  26.5%  10.2%   16.3%         Seibu Lions     EL
390               Miura Daiki                24.0  R   4   0   0   0   0    0   21    3.1    7   1    1   4    1   0   1   8   4  10.80  10.36   6.23  3.30   32  254    158   0.44   4.8%   4.8%  19.0%  -14.2%         Seibu Lions     EL
391           Miyazawa Taisei                25.0  R  12   0   1   0   0    0   70   15.0   12   0    8  11    0   2   0   6   6   3.60   4.99   5.23  1.53   96  122    133  -1.39   0.0%  11.4%  15.7%   -4.3%         Seibu Lions     EL
392        Mizukami Yoshinobu                25.0  R  17   1   1   1   0    0   77   17.0   18   2   10   8    0   0   0  10   6   3.18   5.22   4.54  1.53  108  128    115  -2.04   2.6%  13.0%  10.4%    2.6%         Seibu Lions     EL
393          Moriwaki Ryosuke                31.0  R   2   0   1   0   0    0    8    1.0    1   0    3   2    0   1   0   2   0   0.00   6.46   3.55  3.00  999  158     90  -6.46   0.0%  37.5%  25.0%   12.5%         Seibu Lions     EL
394             Nakamura Yuta                28.0  R  12   0   0   3   0    0   54   13.0    9   0   10   6    0   1   0   2   2   1.38   3.54   4.06  1.15  250   87    103  -2.16   0.0%  18.5%  11.1%    7.4%         Seibu Lions     EL
395               Omagari Ren                26.0  R  24   2   3   0   0    0  125   24.2   29   2   23  20    0   3   4  22  13   4.74   5.45   4.56  1.99   73  133    116  -0.71   1.6%  18.4%  16.0%    2.4%         Seibu Lions     EL
396            Saito Hiromasa                29.0  L  12   1   0   0   0    0   53   12.0    9   0    9   6    0   1   0   6   4   3.00   3.71   4.23  1.25  115   91    107  -0.71   0.0%  17.0%  11.3%    5.7%         Seibu Lions     EL
397             Sato Shunsuke                24.0  L   2   0   0   1   0    0    7    2.0    1   0    1   0    0   0   0   0   0   0.00   2.46   3.37  0.50  999   60     86  -2.46   0.0%  14.3%   0.0%   14.3%         Seibu Lions     EL
398  Sinclair Joseph Konosuke                23.0  L   1   0   0   0   0    0    5    1.0    0   0    1   1    0   0   0   0   0   0.00   4.46   4.80  1.00  999  109    122  -4.46   0.0%  20.0%  20.0%    0.0%         Seibu Lions     EL
399              Sugai Shinya                21.0  L  14   3   3   0   1    1  310   76.0   71   2   83  20    0   2   3  25  23   2.72   2.49   2.77  1.20  127   61     70   0.23   0.6%  26.8%   6.5%   20.3%         Seibu Lions     EL
400           Sugiyama Haruki                18.0  L   9   3   3   0   0    0  177   44.0   39   2   29  10    0   0   0  17  17   3.48   3.41   3.73  1.11   99   83     95   0.07   1.1%  16.4%   5.6%   10.8%         Seibu Lions     EL
401               Taira Kaima                24.0  R   4   0   0   0   0    0   14    4.0    1   1    3   1    0   0   0   1   1   2.25   5.96   3.37  0.50  153  146     86  -3.71   7.1%  21.4%   7.1%   14.3%         Seibu Lions     EL
402              Takahashi Bo                27.0  R   2   2   0   0   0    0   43   11.0    9   0    7   2    0   1   0   0   0   0.00   3.01   3.64  1.00  999   74     92  -3.01   0.0%  16.3%   4.7%   11.6%         Seibu Lions     EL
403            Takahashi Kona                27.0  R   7   1   2   0   0    0  135   33.0   28   2   22  10    0   3   1  12  10   2.73   4.10   3.91  1.15  126  100     99  -1.37   1.5%  16.3%   7.4%    8.9%         Seibu Lions     EL
404          Takeuchi Natsuki                22.0  L   2   0   0   0   0    0   33    8.0    5   0    7   1    0   2   0   1   1   1.13   2.84   2.98  0.75  305   70     76  -1.71   0.0%  21.2%   3.0%   18.2%         Seibu Lions     EL
405             Tamura Ichiro                29.0  R  14   0   0  11   0    0   47   14.0    6   0   13   3    0   0   0   0   0   0.00   2.25   2.67  0.64  999   55     68  -2.25   0.0%  27.7%   6.4%   21.3%         Seibu Lions     EL
406                Ueda Taiga                22.0  R  22   0   2   2   0    0   96   21.0   24   1   19   6    0   3   2   5   4   1.71   3.56   3.45  1.43  202   87     88  -1.85   1.0%  19.8%   6.2%   13.6%         Seibu Lions     EL
407                 Uema Towa                23.0  R  17   4   8   0   0    0  415   94.2  106   5   48  29    0   3   3  41  31   2.95   4.15   4.34  1.43  117  102    110  -1.20   1.2%  11.6%   7.0%    4.6%         Seibu Lions     EL
408           Watanabe Yutaro                23.0  R   6   1   2   0   1    1  132   29.0   29   0   16  15    0   1   2  13   8   2.48   4.01   4.72  1.52  139   98    120  -1.53   0.0%  12.1%  11.4%    0.7%         Seibu Lions     EL
409             Yamada Haruto                20.0  R  13   0   3   0   0    0  113   24.0   28   0   21  14    0   2   2  19  18   6.75   3.71   4.18  1.75   51   91    106   3.04   0.0%  18.6%  12.4%    6.2%         Seibu Lions     EL
410                 Yan Jefry                27.0  L  12   0   1   1   0    0   52   11.2   10   1   14   7    0   1   0   6   4   3.09   4.23   3.45  1.46  112  104     88  -1.14   1.9%  26.9%  13.5%   13.4%         Seibu Lions     EL
411                Yoza Kaito                28.0  R  17   7   3   0   0    0  421  100.1   99   4   53  25    0   4   0  34  28   2.51   3.79   4.13  1.24  137   93    105  -1.28   1.0%  12.6%   5.9%    6.7%         Seibu Lions     EL
412             Fukuda Suguru                27.0  L  29   1   0   1   0    0  123   28.0   26   3   33  11    1   1   3  10  10   3.21   3.78   3.01  1.32  108   92     76  -0.57   2.4%  26.8%   8.9%   17.9%  Nipponham Fighters     EL
413             Fukushima Ren                21.0  R   6   1   1   0   0    0  107   27.0   21   1   23   8    0   0   2  10   9   3.00   3.13   3.40  1.07  115   76     86  -0.13   0.9%  21.5%   7.5%   14.0%  Nipponham Fighters     EL
414               Hori Mizuki                26.0  L  28   1   0   3   0    0   99   26.1   15   3   31   6    0   1   1   8   8   2.73   3.38   2.27  0.80  127   82     58  -0.65   3.0%  31.3%   6.1%   25.2%  Nipponham Fighters     EL
415             Hosono Haruki                22.0  L   8   1   0   0   0    0  107   28.1   15   0   20  10    0   0   0   6   4   1.27   3.11   3.87  0.88  273   76     98  -1.84   0.0%  18.7%   9.3%    9.4%  Nipponham Fighters     EL
416            Ikeda Takahide                29.0  R   5   0   0   0   0    0   21    5.0    5   0    6   2    0   0   0   2   1   1.80   2.26   2.90  1.40  192   55     74  -0.46   0.0%  28.6%   9.5%   19.1%  Nipponham Fighters     EL
417            Ishikawa Naoya                27.0  R  36   2   3   9   0    0  146   34.2   25   2   38  12    0   1   1  12  11   2.86   3.14   3.02  1.07  121   76     77  -0.28   1.4%  26.0%   8.2%   17.8%  Nipponham Fighters     EL
418              Kagiya Yohei                33.0  R  20   0   1   0   0    0   96   23.0   22   1    7   3    1   1   0   8   2   0.78   3.94   4.38  1.09  444   96    111  -3.16   1.0%   7.3%   3.1%    4.2%  Nipponham Fighters     EL
419                Kakigi Ren                24.0  R  16   0   1   0   0    0   73   17.0   16   1   15   6    1   0   2   4   4   2.12   3.52   3.57  1.29  163   86     91  -1.40   1.4%  20.5%   8.2%   12.3%  Nipponham Fighters     EL
420              Katoh Yamato                18.0  L   3   0   0   0   0    0   11    3.0    1   0    1   2    0   0   0   0   0   0.00   4.79   5.71  1.00  999  117    145  -4.79   0.0%   9.1%  18.2%   -9.1%  Nipponham Fighters     EL
421             Kawano Ryusei                26.0  L   2   0   0   0   0    0    7    2.0    1   0    3   0    0   0   0   0   0   0.00   0.46   0.51  0.50  999   11     13  -0.46   0.0%  42.9%   0.0%   42.9%  Nipponham Fighters     EL
422             Kitaura Ryuji                24.0  L  21   0   3   1   0    0   75   16.1   24   1   10   4    0   0   1  15  12   6.61   3.77   4.00  1.71   52   92    102   2.84   1.3%  13.3%   5.3%    8.0%  Nipponham Fighters     EL
423             Kitayama Koki                25.0  R   6   0   2   0   0    0   95   21.1   24   0   32   7    0   1   0  12  11   4.64   1.58   2.17  1.45   75   38     55   3.06   0.0%  33.7%   7.4%   26.3%  Nipponham Fighters     EL
424               Kuroki Yuta                29.0  R  18   0   1   1   0    0   98   22.2   27   2   10   4    0   1   2  12  12   4.76   4.39   4.19  1.37   73  107    106   0.37   2.0%  10.2%   4.1%    6.1%  Nipponham Fighters     EL
425        Kuroyanagi Kyosuke                21.0  R  18   3   2   1   0    0  227   57.1   44   3   53  20    0   2   0  21  19   2.98   3.44   3.35  1.12  116   84     85  -0.46   1.3%  23.3%   8.8%   14.5%  Nipponham Fighters     EL
426          Matsumoto Ryodai                22.0  R  11   0   0   0   0    0   47   11.0   10   1   13   3    0   0   0   3   3   2.45   3.10   2.67  1.18  141   76     68  -0.65   2.1%  27.7%   6.4%   21.3%  Nipponham Fighters     EL
427             Matsuoka Koki                23.0  R  18   2   2   0   0    0  139   31.1   32   2   17  14    0   3   3  17  15   4.31   4.83   4.58  1.47   80  118    116  -0.52   1.4%  12.2%  10.1%    2.1%  Nipponham Fighters     EL
428            Matsuura Keito                20.0  L  24   0   2   0   0    0  162   39.0   33   3   48  14    0   1   2  10   8   1.85   3.15   2.70  1.21  187   77     69  -1.30   1.9%  29.6%   8.6%   21.0%  Nipponham Fighters     EL
429           Miyanishi Naoki                39.0  L  12   0   0   1   0    0   44   11.1    6   1   10   3    0   0   0   2   2   1.59   3.64   3.21  0.79  218   89     81  -2.05   2.3%  22.7%   6.8%   15.9%  Nipponham Fighters     EL
430           Miyauchi Haruki                28.0  R  14   1   1   0   0    0   61   14.1   11   2   14   7    0   0   0   7   3   1.88   4.79   3.65  1.26  184  117     93  -2.91   3.3%  23.0%  11.5%   11.5%  Nipponham Fighters     EL
431            Murphy Patrick                29.0  R   5   1   0   0   0    0   92   21.0   24   1   16   8    0   2   0  12  10   4.29   3.98   3.93  1.52   81   97    100   0.31   1.1%  17.4%   8.7%    8.7%  Nipponham Fighters     EL
432         Nakayama Terukazu                25.0  R  20   6   2   0   0    0  146   34.0   37   4   20  13    1   0   0  13  12   3.18   4.96   4.32  1.47  109  121    110  -1.78   2.7%  13.7%   8.9%    4.8%  Nipponham Fighters     EL
433             Nemoto Haruka                21.0  L  20   5   5   0   0    0  305   73.1   59   3   51  29    0   5   3  25  23   2.82   3.99   4.08  1.20  123   97    104  -1.17   1.0%  16.7%   9.5%    7.2%  Nipponham Fighters     EL
434           Rodriguez Bryan                32.0  R  22   1   1   2   0    0   77   21.2   16   0   14   1    0   1   1   3   3   1.25   2.44   3.11  0.78  277   59     79  -1.19   0.0%  18.2%   1.3%   16.9%  Nipponham Fighters     EL
435              Saito Yukiya                29.0  R  16   1   1   0   0    0   76   16.1   14   0   22   7    0   1   4   5   3   1.65   2.24   2.83  1.29  210   55     72  -0.59   0.0%  28.9%   9.2%   19.7%  Nipponham Fighters     EL
436             Saitoh Shinji                26.0  R  18   2   1   0   0    0   98   21.2   21   0   17  10    0   3   0  15  11   4.57   3.69   4.09  1.43   76   90    104   0.88   0.0%  17.3%  10.2%    7.1%  Nipponham Fighters     EL
437         Sugiura Toshihiro                32.0  R   2   0   0   0   0    0    9    2.0    3   0    2   0    0   0   0   0   0   0.00   1.46   2.58  1.50  999   36     65  -1.46   0.0%  22.2%   0.0%   22.2%  Nipponham Fighters     EL
438                Sun Yi-Lei                19.0  R  15   2   2   0   0    0  109   25.2   26   2   24   8    0   2   1  12  11   3.86   3.77   3.33  1.32   90   92     85   0.09   1.8%  22.0%   7.3%   14.7%  Nipponham Fighters     EL
439              Suzuki Kenya                26.0  R  16   2   3   0   0    0  228   53.0   55   3   20  14    0   1   0  27  22   3.74   4.29   4.54  1.30   93  105    115  -0.55   1.3%   8.8%   6.1%    2.7%  Nipponham Fighters     EL
440              Tamai Taisho                32.0  R  17   1   4   0   0    0   75   16.1   18   1    9   7    0   1   1  10   9   4.96   4.62   4.53  1.53   70  113    115   0.34   1.3%  12.0%   9.3%    2.7%  Nipponham Fighters     EL
441               Tanaka Eito                24.0  R  29   5   2   1   0    0  190   46.0   34   1   43  17    0   2   1  16  12   2.35   3.11   3.43  1.11  147   76     87  -0.76   0.5%  22.6%   8.9%   13.7%  Nipponham Fighters     EL
442              Tanaka Seigi                29.0  R   3   0   0   0   0    0   18    4.0    6   1    1   2    0   0   1   3   3   6.75   7.71   5.36  2.00   51  188    136  -0.96   5.6%   5.6%  11.1%   -5.5%  Nipponham Fighters     EL
443                Tatsu Kota                20.0  R  19   6   3   0   0    0  367   87.0   80   4   74  35    0   0   6  37  36   3.72   3.56   3.74  1.32   93   87     95   0.16   1.1%  20.2%   9.5%   10.7%  Nipponham Fighters     EL
444              Uehara Kenta                30.0  L  14   6   3   0   1    0  293   70.0   71   5   61  13    0   0   1  26  20   2.57   3.20   3.16  1.20  135   78     80  -0.63   1.7%  20.8%   4.4%   16.4%  Nipponham Fighters     EL
445             VerHagen Drew                33.0  R  11   2   4   0   0    0  202   47.0   50   1   41  12    0   2   0  22  16   3.06   2.89   3.36  1.32  113   70     85   0.17   0.5%  20.3%   5.9%   14.4%  Nipponham Fighters     EL
446            Yamamoto Kodai                25.0  L  20   2   1   0   0    0  156   33.0   35   2   19  22    0   1   1  18  10   2.73   5.19   4.99  1.73  127  126    127  -2.46   1.3%  12.2%  14.1%   -1.9%  Nipponham Fighters     EL
447           Yamamoto Takumi                24.0  R   9   2   0   0   0    0   37    9.0    9   0    6   1    0   0   0   4   2   2.00   2.46   3.45  1.11  173   60     88  -0.46   0.0%  16.2%   2.7%   13.5%  Nipponham Fighters     EL
448           Yanagawa Taisei                20.0  R  19   4   2   2   0    0  140   36.1   30   1   39   8    0   0   1  14  11   2.72   2.33   2.59  1.05  127   57     66   0.39   0.7%  27.9%   5.7%   22.2%  Nipponham Fighters     EL
449               Yazawa Kota                23.0  L  14   1   0   0   0    0   72   17.0   12   1   17   8    0   2   2   9   9   4.76   3.99   3.55  1.18   73   97     90   0.77   1.4%  23.6%  11.1%   12.5%  Nipponham Fighters     EL
450            Zabala Aneurys                27.0  R  22   1   1   5   0    0   94   22.2   15   1   28   8    0   1   1   7   6   2.38   2.75   2.67  1.01  146   67     68  -0.37   1.1%  29.8%   8.5%   21.3%  Nipponham Fighters     EL
451               Ajiro Kenta         Ajiro Kenta  R  18   0   5   0   0    0  286   63.0   59   5   27  37    0   7   2  41  28   4.00   5.73   5.15  1.52   75  162    131  -1.73   1.7%   9.4%  12.9%   -3.5%       Oisix Albirex     EL
452               Iida Yamato         Iida Yamato  R  17   1   7   0   0    0  215   45.1   54   6   34  24    0   1   2  39  31   6.15   5.34   4.33  1.72   49  151    110   0.81   2.8%  15.8%  11.2%    4.6%       Oisix Albirex     EL
453                Irei Kaito          Irei Kaito  L  34   1   0   0   0    0  147   32.0   38   1   16  15    0   1   3  23  21   5.91   4.37   4.73  1.66   51  124    120   1.54   0.7%  10.9%  10.2%    0.7%       Oisix Albirex     EL
454          Kasahara Shotaro    Kasahara Shotaro  L  13   1   6   0   0    0  288   60.1   82   7   38  29    0   3   3  47  34   5.07   5.30   4.49  1.84   59  150    114  -0.23   2.4%  13.2%  10.1%    3.1%       Oisix Albirex     EL
455             Kiguchi Kodai       Kiguchi Kodai  R  14   0   0   0   0    0   73   16.2   18   1    8   7    1   2   1  14  14   7.56   4.90   4.66  1.50   39  139    118   2.66   1.4%  11.0%   9.6%    1.4%       Oisix Albirex     EL
456         Kobayashi Keisuke   Kobayashi Keisuke  R  26   1   2   0   0    0  132   31.0   36   2   17   9    0   0   1  15  14   4.06   4.07   4.19  1.45   74  115    106  -0.01   1.5%  12.9%   6.8%    6.1%       Oisix Albirex     EL
457           Maekawa Satoshi     Maekawa Satoshi  R  17   0   1   0   0    0  164   34.2   30   2   24  34    1   3   4  24  23   5.97   6.03   5.41  1.85   50  170    137  -0.06   1.2%  14.6%  20.7%   -6.1%       Oisix Albirex     EL
458            Makino Kenshin      Makino Kenshin  L  23   3   9   0   2    1  523  121.0  139  10   77  38    0   0   6  62  57   4.24   4.20   4.05  1.46   70  119    103   0.04   1.9%  14.7%   7.3%    7.4%       Oisix Albirex     EL
459               Meguro Koya         Meguro Koya  L  18   4   7   0   0    0  406   87.2  103   5   45  47    0   3   8  61  56   5.75   4.89   4.85  1.71   52  138    123   0.86   1.2%  11.1%  11.6%   -0.5%       Oisix Albirex     EL
460             Mikami Tomoya       Mikami Tomoya  R  47   4   4   1   0    0  201   45.2   45   2   31  18    2   3   1  19  18   3.55   4.05   4.15  1.38   84  114    105  -0.50   1.0%  15.4%   9.0%    6.4%       Oisix Albirex     EL
461            Nishimura Riku      Nishimura Riku  R  62   4   5   0   0    0  257   62.1   58   2   26  13    0   3   0  26  22   3.18   3.81   4.29  1.14   94  108    109  -0.63   0.8%  10.1%   5.1%    5.0%       Oisix Albirex     EL
462                Noto Syuto          Noto Syuto  R  35   5   4   0   0    0  382   83.0   84   2   50  52    0   2   7  48  45   4.88   4.52   4.85  1.64   61  128    123   0.36   0.5%  13.1%  13.6%   -0.5%       Oisix Albirex     EL
463        Shimokawa Shunsuke  Shimokawa Shunsuke  R  40   4   8   0   0    0  494  112.0  108   9  102  43    1   9   2  59  48   3.86   4.08   3.61  1.35   77  115     92  -0.22   1.8%  20.6%   8.7%   11.9%       Oisix Albirex     EL
464             Suzuki Hayato       Suzuki Hayato  R  21   1   1   0   0    0  120   27.2   30   4   22   7    0   1   0  16  14   4.55   4.62   3.55  1.34   66  131     90  -0.07   3.3%  18.3%   5.8%   12.5%       Oisix Albirex     EL
465             Tanaka Takuma       Tanaka Takuma  R   4   0   0   0   0    0   22    3.0    9   0    1   3    0   0   3   8   4  12.00   5.79   5.71  4.00   25  164    145   6.21   0.0%   4.5%  13.6%   -9.1%       Oisix Albirex     EL
466           Tateike Ryosuke     Tateike Ryosuke  R   2   0   0   0   0    0    7    1.0    4   0    1   0    0   0   0   3   3  27.00   1.46   3.37  4.00   11   41     86  25.54   0.0%  14.3%   0.0%   14.3%       Oisix Albirex     EL
467              Uchida Kenta        Uchida Kenta  L  37   1   1   0   0    0  155   33.2   42   5   24  14    0   2   5  28  28   7.49   5.39   4.15  1.66   40  152    105   2.10   3.2%  15.5%   9.0%    6.5%       Oisix Albirex     EL
468             Uemura Tomoki       Uemura Tomoki  R  48   5   5  20   0    0  207   46.0   41   2   31  24    3   2   1  25  15   2.93   4.37   4.46  1.41  102  124    113  -1.44   1.0%  15.0%  11.6%    3.4%       Oisix Albirex     EL
469             Yabuta Kazuki       Yabuta Kazuki  R  26   5  10   0   0    0  618  143.0  134   9   86  75    1   3  11  70  58   3.65   4.71   4.62  1.46   82  133    117  -1.06   1.5%  13.9%  12.1%    1.8%       Oisix Albirex     EL
470          Yagami Tatsuhiro    Yagami Tatsuhiro  L   2   0   0   0   0    0    8    1.1    2   0    0   1    0   1   1   1   1   6.75   7.96   6.05  2.25   44  225    154  -1.21   0.0%   0.0%  12.5%  -12.5%       Oisix Albirex     EL
471             Yamada Takuro       Yamada Takuro  R  16   0   1   0   0    0   68   15.0   13   1   15  10    1   3   2  11  11   6.60   4.93   4.06  1.53   45  139    103   1.67   1.5%  22.1%  14.7%    7.4%       Oisix Albirex     EL
472          Yoshida Kazumasa    Yoshida Kazumasa  R  36   1   3   0   0    0  145   36.2   33   2   30   6    3   0   0  10   9   2.21   3.02   3.14  1.06  135   85     80  -0.81   1.4%  20.7%   4.1%   16.6%       Oisix Albirex     EL
473            Fujimoto Sohta      Fujimoto Sohta  R  40   2   4   0   0    0  208   42.2   38   0   23  46    0   8   6  32  29   6.12   6.18   5.91  1.97   56  153    150  -0.06   0.0%  11.1%  22.1%  -11.0%     HAYATE Ventures     WL
474          Fujioka Yoshiaki    Fujioka Yoshiaki  R  21   0   2   3   0    0   79   19.2   15   0   14   5    0   0   0   5   3   1.37   2.80   3.66  1.02  249   69     93  -1.43   0.0%  17.7%   6.3%   11.4%     HAYATE Ventures     WL
475            Hayakawa Daiki      Hayakawa Daiki  R  25   4   7   0   1    0  402   95.0   89   3   73  32    0   2   3  43  34   3.22   3.41   3.78  1.27  106   84     96  -0.19   0.7%  18.2%   8.0%   10.2%     HAYATE Ventures     WL
476            Hirama Rintaro      Hirama Rintaro  R  34   2   7   2   0    0  283   63.2   69   1   30  30    0   3   6  32  27   3.82   4.28   4.80  1.55   89  106    122  -0.46   0.4%  10.6%  10.6%    0.0%     HAYATE Ventures     WL
477               Ikeya Sohta         Ikeya Sohta  L  23   2   5   0   0    0  196   41.2   55   1   16  25    0   0   2  31  27   5.83   4.80   5.26  1.92   59  119    134   1.03   0.5%   8.2%  12.8%   -4.6%     HAYATE Ventures     WL
478          Kinoshita Motoya    Kinoshita Motoya  R   8   2   2   0   1    1  167   42.0   38   0   29   7    0   3   2   9   6   1.29   2.79   3.48  1.07  265   69     88  -1.50   0.0%  17.4%   4.2%   13.2%     HAYATE Ventures     WL
479               Mora Miguel         Mora Miguel  R  27   0   9   0   0    0  351   69.1   73   1   39  78    0   7  15  67  63   8.18   6.20   5.91  2.18   42  153    150   1.98   0.3%  11.1%  22.2%  -11.1%     HAYATE Ventures     WL
480           Murakami Wataru     Murakami Wataru  R  16   0   1   0   0    0   74   12.0   13   0    8  21    0   6   2  21  15  11.25   8.88   6.56  2.83   30  219    166   2.37   0.0%  10.8%  28.4%  -17.6%     HAYATE Ventures     WL
481            Ninomiya Isaki      Ninomiya Isaki  R  23   5   5   0   2    1  471  110.1  101   7   83  42    0   3   5  49  39   3.18   4.00   3.93  1.30  107   99    100  -0.82   1.5%  17.6%   8.9%    8.7%     HAYATE Ventures     WL
482          Nishihama Yuhsei    Nishihama Yuhsei  R  21   4   8   0   0    0  467  109.0   97   4   69  43    0   7   6  48  42   3.47   4.05   4.24  1.28   98  100    108  -0.58   0.9%  14.8%   9.2%    5.6%     HAYATE Ventures     WL
483            Noguchi Wataru      Noguchi Wataru  R  24   0   1   0   0    0  115   24.2   28   1    9  13    0   1   3  15  11   4.01   4.96   5.15  1.66   85  123    131  -0.95   0.9%   7.8%  11.3%   -3.5%     HAYATE Ventures     WL
484              Nomura Yuhki        Nomura Yuhki  R  14   0   3   0   0    0  138   31.0   32   0   13  12    1   0   1  16   8   2.32   3.78   4.73  1.42  147   93    120  -1.46   0.0%   9.4%   8.7%    0.7%     HAYATE Ventures     WL
