      Player  Age  Pos    Inn   TZR  TZR/143  RngR  ARM  DPR  ErrR  Pos Adj  Framing  Blocking                Team League
1117     NaN   24  7.0    8.0   1.0    160.9   0.0  0.9  NaN   0.0     -0.1      NaN       NaN     HAYATE Ventures     WL
1118     NaN   24  9.0    5.0  -0.5   -128.7  -1.7  1.3  NaN   0.0      0.0      NaN       NaN     HAYATE Ventures     WL
1119     NaN   24  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN     HAYATE Ventures     WL
1120     NaN   25  2.0  481.1  -0.3     -0.8   NaN -1.3  NaN   0.9      6.8     -1.6       0.4      Yomiuri Giants     EL
1121     NaN   25  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Yomiuri Giants     EL
1122     NaN   21  3.0   31.0   0.2      8.3   0.6  NaN  0.1  -0.5     -0.3      NaN       NaN         Seibu Lions     EL
1123     NaN   21  4.0  109.0   0.3      3.5   1.2  NaN  0.0  -0.9      0.3      NaN       NaN         Seibu Lions     EL
1124     NaN   21  5.0  154.1  -0.9     -7.5   1.4  NaN -0.3  -2.0     -0.6      NaN       NaN         Seibu Lions     EL
1125     NaN   21  6.0   15.0   0.6     51.5   0.2  NaN  0.1   0.3      0.1      NaN       NaN         Seibu Lions     EL
1126     NaN   21  9.0   24.0  -1.1    -59.0  -1.3  0.2  NaN   0.0     -0.1      NaN       NaN         Seibu Lions     EL
1127     NaN   29  3.0  202.0   4.2     26.8   3.1  NaN -0.2   1.3     -2.3      NaN       NaN      Hanshin Tigers     WL
1128     NaN   29  4.0   19.0  -0.8    -54.2  -1.1  NaN  0.2   0.1      0.1      NaN       NaN      Hanshin Tigers     WL
1129     NaN   29  5.0   68.0  -0.5     -9.5  -0.5  NaN  0.0  -0.1     -0.3      NaN       NaN      Hanshin Tigers     WL
1130     NaN   29  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Hanshin Tigers     WL
1131     NaN   22  3.0  229.0   0.7      3.9  -0.2  NaN  0.1   0.9     -2.6      NaN       NaN       Oisix Albirex     EL
1132     NaN   22  7.0   11.0   0.3     35.1   0.3  0.0  NaN   0.0     -0.1      NaN       NaN       Oisix Albirex     EL
1133     NaN   22  9.0   45.0  -3.2    -91.5  -2.9 -0.3  NaN   0.0     -0.2      NaN       NaN       Oisix Albirex     EL
1134     NaN   22  NaN   27.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN       Oisix Albirex     EL
1135     NaN   23  7.0   51.0  -0.8    -20.2  -0.6 -0.2  NaN   0.0     -0.5      NaN       NaN       Oisix Albirex     EL
1136     NaN   23  8.0    1.0  -0.2   -257.4  -0.2  0.0  NaN   0.0      0.0      NaN       NaN       Oisix Albirex     EL
1137     NaN   23  9.0   97.2  -1.0    -13.2  -1.6  0.5  NaN   0.1     -0.4      NaN       NaN       Oisix Albirex     EL
1138     NaN   23  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Oisix Albirex     EL
1139     NaN   33  3.0  163.0  -1.4    -11.1  -1.7  NaN -0.3   0.7     -1.8      NaN       NaN       DeNA BayStars     EL
1140     NaN   33  4.0   74.0   0.9     15.7   1.2  NaN  0.3  -0.6      0.2      NaN       NaN       DeNA BayStars     EL
1141     NaN   33  5.0  172.2   2.3     17.1   1.6  NaN  0.0   0.6     -0.7      NaN       NaN       DeNA BayStars     EL
1142     NaN   33  6.0   90.0   0.5      7.2   0.1  NaN  0.6  -0.1      0.7      NaN       NaN       DeNA BayStars     EL
1143     NaN   24  3.0   54.2  -1.8    -42.4  -0.7  NaN  0.2  -1.3     -0.6      NaN       NaN  Nipponham Fighters     EL
1144     NaN   24  5.0  143.2  -0.2     -1.8  -0.6  NaN  0.3   0.0     -0.5      NaN       NaN  Nipponham Fighters     EL
1145     NaN   24  7.0  150.2   8.8     75.2  10.1 -1.4  NaN   0.1     -1.4      NaN       NaN  Nipponham Fighters     EL
1146     NaN   24  9.0   11.0   0.1     11.7   0.0  0.1  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
1147     NaN   24  NaN   49.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN  Nipponham Fighters     EL
1148     NaN   27  3.0   34.0  -0.2     -7.6   0.0  NaN  0.3  -0.4     -0.4      NaN       NaN      Rakuten Eagles     EL
1149     NaN   27  4.0  113.1   1.4     15.9   0.6  NaN  0.4   0.4      0.3      NaN       NaN      Rakuten Eagles     EL
1150     NaN   27  5.0   50.0  -3.0    -77.2  -2.4  NaN -0.1  -0.5     -0.2      NaN       NaN      Rakuten Eagles     EL
1151     NaN   27  6.0   41.2  -0.4    -12.3  -0.6  NaN  0.0   0.3      0.3      NaN       NaN      Rakuten Eagles     EL
1152     NaN   30  4.0   58.2  -0.4     -8.8  -0.9  NaN -0.1   0.6      0.2      NaN       NaN       Lotte Marines     EL
1153     NaN   28  6.0    9.0  -0.2    -28.6  -0.3  NaN  0.0   0.1      0.1      NaN       NaN      Hanshin Tigers     WL
1154     NaN   28  7.0    4.0   0.1     32.2   0.3 -0.2  NaN   0.0      0.0      NaN       NaN      Hanshin Tigers     WL
1155     NaN   28  8.0    5.0  -0.5   -128.7  -0.5  0.0  NaN   0.0      0.0      NaN       NaN      Hanshin Tigers     WL
1156     NaN   23  3.0  126.0   0.5      5.1  -0.2  NaN  0.2   0.5     -1.4      NaN       NaN    Chunichi Dragons     WL
1157     NaN   23  5.0  176.0   2.8     20.5   0.9  NaN  0.6   1.3     -0.7      NaN       NaN    Chunichi Dragons     WL
1158     NaN   23  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
1159     NaN   28  5.0   14.0   0.5     46.0   0.2  NaN  0.1   0.2     -0.1      NaN       NaN      Hanshin Tigers     WL
1160     NaN   28  6.0   10.0  -1.4   -180.2  -1.0  NaN -0.4   0.0      0.1      NaN       NaN      Hanshin Tigers     WL
1161     NaN   28  7.0    3.0  -0.5   -214.5  -0.5  0.0  NaN   0.0      0.0      NaN       NaN      Hanshin Tigers     WL
1162     NaN   24  2.0  463.1   2.3      6.4   NaN  2.9  NaN  -0.6      6.5      8.3       1.3      Rakuten Eagles     EL
1163     NaN   24  3.0  171.1  -1.7    -12.8  -1.1  NaN  0.1  -0.6     -1.9      NaN       NaN      Rakuten Eagles     EL
1164     NaN   24  NaN   89.1   NaN      NaN   NaN  NaN  NaN   NaN     -1.1      NaN       NaN      Rakuten Eagles     EL
1165     NaN   22  2.0  402.2  -2.0     -6.4   NaN -2.0  NaN  -0.1      5.7     -1.4       0.9  Nipponham Fighters     EL
1166     NaN   22  NaN   53.1   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN  Nipponham Fighters     EL
1167     NaN   24  3.0  115.0  -1.9    -21.3  -0.4  NaN  0.0  -1.5     -1.3      NaN       NaN     HAYATE Ventures     WL
1168     NaN   24  4.0  116.2  -1.9    -21.0  -2.8  NaN  0.7   0.2      0.3      NaN       NaN     HAYATE Ventures     WL
1169     NaN   24  5.0  169.0   2.4     18.3   0.8  NaN -0.1   1.6     -0.6      NaN       NaN     HAYATE Ventures     WL
1170     NaN   24  NaN   41.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN     HAYATE Ventures     WL
1171     NaN   27  3.0   32.0  -1.0    -40.2  -1.0  NaN  0.0   0.0     -0.4      NaN       NaN    Chunichi Dragons     WL
1172     NaN   27  4.0   67.0   1.4     26.9   2.7  NaN -0.1  -1.2      0.2      NaN       NaN    Chunichi Dragons     WL
1173     NaN   27  5.0   84.0  -1.6    -24.5  -0.9  NaN  0.0  -0.7     -0.3      NaN       NaN    Chunichi Dragons     WL
1174     NaN   27  7.0   18.0  -1.4   -100.1  -1.2 -0.2  NaN   0.0     -0.2      NaN       NaN    Chunichi Dragons     WL
1175     NaN   27  NaN   24.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN    Chunichi Dragons     WL
1176     NaN   29  3.0  122.0  -1.2    -12.7  -0.9  NaN  0.0  -0.3     -1.4      NaN       NaN         Seibu Lions     EL
1177     NaN   29  7.0   93.0  -5.4    -74.7  -2.5 -3.0  NaN   0.0     -0.9      NaN       NaN         Seibu Lions     EL
1178     NaN   29  NaN  357.1   NaN      NaN   NaN  NaN  NaN   NaN     -4.3      NaN       NaN         Seibu Lions     EL
1179     NaN   30  2.0   24.0   0.4     21.4   NaN  0.3  NaN   0.0      0.3      0.6       0.0     Yakult Swallows     EL
1180     NaN   27  2.0  315.1  -0.3     -1.2   NaN  0.5  NaN  -0.8      4.4      0.7       1.0      Rakuten Eagles     EL
1181     NaN   27  5.0    3.0  -0.2    -85.8  -0.2  NaN  0.0   0.0      0.0      NaN       NaN      Rakuten Eagles     EL
1182     NaN   27  NaN  134.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.6      NaN       NaN      Rakuten Eagles     EL
1183     NaN   25  3.0    5.0   0.1     25.7   0.1  NaN  0.0   0.0     -0.1      NaN       NaN         Seibu Lions     EL
1184     NaN   25  4.0   93.0   0.1      1.4   0.9  NaN  0.3  -1.1      0.3      NaN       NaN         Seibu Lions     EL
1185     NaN   25  5.0   51.0   0.4     10.1   0.5  NaN  0.0  -0.2     -0.2      NaN       NaN         Seibu Lions     EL
1186     NaN   25  6.0  289.1  -4.6    -20.5  -4.1  NaN  1.4  -1.9      2.4      NaN       NaN         Seibu Lions     EL
1187     NaN   25  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN         Seibu Lions     EL
1188     NaN   18  4.0    1.0  -0.5   -643.5   0.3  NaN -0.1  -0.7      0.0      NaN       NaN       Oisix Albirex     EL
1189     NaN   18  6.0    3.0   0.4    171.6   0.4  NaN -0.1   0.1      0.0      NaN       NaN       Oisix Albirex     EL
1190     NaN   18  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN       Oisix Albirex     EL
1191     NaN   28  3.0   20.0   1.4     90.1   1.6  NaN  0.2  -0.4     -0.2      NaN       NaN  Nipponham Fighters     EL
1192     NaN   28  NaN   97.2   NaN      NaN   NaN  NaN  NaN   NaN     -1.2      NaN       NaN  Nipponham Fighters     EL
1193     NaN   27  3.0  549.1  -5.3    -12.4  -4.5  NaN  0.5  -1.2     -6.1      NaN       NaN       Oisix Albirex     EL
1194     NaN   27  7.0   61.0  -5.4   -113.9  -4.5 -0.9  NaN   0.0     -0.6      NaN       NaN       Oisix Albirex     EL
1195     NaN   27  9.0    8.0  -2.7   -434.4  -2.0 -0.7  NaN   0.0      0.0      NaN       NaN       Oisix Albirex     EL
1196     NaN   27  NaN   59.1   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN       Oisix Albirex     EL
1197     NaN   26  3.0    3.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN       Lotte Marines     EL
1198     NaN   26  6.0   54.0  -1.8    -42.9  -1.9  NaN -0.3   0.4      0.4      NaN       NaN       Lotte Marines     EL
1199     NaN   26  3.0   32.2  -0.8    -31.5  -0.1  NaN -0.1  -0.6     -0.4      NaN       NaN      Hanshin Tigers     WL
1200     NaN   26  5.0    6.0  -0.4    -85.8   0.3  NaN -0.1  -0.6      0.0      NaN       NaN      Hanshin Tigers     WL
1201     NaN   26  7.0   36.0  -0.5    -17.9  -0.3 -0.2  NaN   0.0     -0.3      NaN       NaN      Hanshin Tigers     WL
1202     NaN   26  8.0   65.0  -0.4     -7.9  -0.6  0.2  NaN   0.0      0.2      NaN       NaN      Hanshin Tigers     WL
1203     NaN   26  9.0   91.1  -1.5    -21.1  -2.2  0.7  NaN   0.0     -0.4      NaN       NaN      Hanshin Tigers     WL
1204     NaN   26  NaN   18.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hanshin Tigers     WL
1205     NaN   22  2.0  317.1   1.3      5.3   NaN  1.0  NaN   0.3      4.5     -3.7       0.7         Seibu Lions     EL
1206     NaN   22  3.0    3.0  -0.8   -343.2  -0.1  NaN -0.1  -0.7      0.0      NaN       NaN         Seibu Lions     EL
1207     NaN   22  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN         Seibu Lions     EL
1208     NaN   20  7.0  109.0  -0.2     -2.4   0.4 -0.7  NaN   0.1     -1.0      NaN       NaN      Hiroshima Carp     WL
1209     NaN   20  8.0    6.0   0.5    107.2   0.6 -0.1  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
1210     NaN   20  9.0  342.0   6.9     26.0   2.5  4.2  NaN   0.2     -1.4      NaN       NaN      Hiroshima Carp     WL
1211     NaN   20  NaN   14.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hiroshima Carp     WL
1212     NaN   22  2.0  477.0   5.2     14.0   NaN  5.5  NaN  -0.4      6.7      1.0      -1.9      Hiroshima Carp     WL
1213     NaN   22  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hiroshima Carp     WL
1214     NaN   31  3.0   20.0   0.5     32.2   0.8  NaN  0.2  -0.5     -0.2      NaN       NaN      Rakuten Eagles     EL
1215     NaN   31  5.0   76.1   0.0      0.0  -0.6  NaN -0.1   0.7     -0.3      NaN       NaN      Rakuten Eagles     EL
1216     NaN   31  NaN  108.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.3      NaN       NaN      Rakuten Eagles     EL
1217     NaN   36  4.0   38.0   0.1      3.4   0.1  NaN -0.4   0.4      0.1      NaN       NaN      ORIX Buffaloes     WL
1218     NaN   36  6.0   23.0  -2.3   -128.7  -2.6  NaN  0.3   0.1      0.2      NaN       NaN      ORIX Buffaloes     WL
1219     NaN   26  3.0  267.1  -4.5    -21.7  -4.7  NaN  0.2   0.1     -3.0      NaN       NaN     HAYATE Ventures     WL
1220     NaN   26  5.0   34.0  -1.4    -53.0  -0.6  NaN  0.2  -1.0     -0.1      NaN       NaN     HAYATE Ventures     WL
1221     NaN   26  NaN  114.2   NaN      NaN   NaN  NaN  NaN   NaN     -1.4      NaN       NaN     HAYATE Ventures     WL
1222     NaN   26  2.0  199.1  -1.0     -6.5   NaN -1.5  NaN   0.5      2.8      2.7       0.2       Lotte Marines     EL
1223     NaN   36  3.0   26.0  -0.6    -29.7  -0.5  NaN -0.1   0.0     -0.3      NaN       NaN     Yakult Swallows     EL
1224     NaN   36  NaN   59.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN     Yakult Swallows     EL
1225     NaN   28  NaN   28.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      ORIX Buffaloes     WL
1226     NaN   18  2.0  468.0  -0.8     -2.2   NaN -1.1  NaN   0.3      6.6     -7.9      -0.4      ORIX Buffaloes     WL
1227     NaN   23  3.0  162.0   1.0      7.9   0.6  NaN  0.1   0.3     -1.8      NaN       NaN      Rakuten Eagles     EL
1228     NaN   23  4.0  192.2   4.2     28.1   3.2  NaN  0.2   0.7      0.5      NaN       NaN      Rakuten Eagles     EL
1229     NaN   23  5.0  263.0   0.7      3.4  -2.0  NaN  0.5   2.2     -1.0      NaN       NaN      Rakuten Eagles     EL
1230     NaN   23  NaN   76.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN      Rakuten Eagles     EL
1231     NaN   33  4.0   21.0  -1.1    -67.4  -0.5  NaN  0.0  -0.6      0.1      NaN       NaN      Hiroshima Carp     WL
1232     NaN   33  6.0   10.0   1.0    128.7   0.7  NaN  0.0   0.2      0.1      NaN       NaN      Hiroshima Carp     WL
1233     NaN   33  7.0   10.0  -1.2   -154.4  -1.4  0.2  NaN   0.0     -0.1      NaN       NaN      Hiroshima Carp     WL
1234     NaN   33  8.0    3.0  -0.5   -214.5  -0.6  0.1  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
1235     NaN   34  2.0   27.2   0.2      9.3   NaN  0.2  NaN   0.1      0.4     -1.0       0.0  Nipponham Fighters     EL
1236     NaN   34  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN  Nipponham Fighters     EL
1237     NaN   36  3.0  152.1  -1.3    -11.0  -2.0  NaN -0.1   0.7     -1.7      NaN       NaN      ORIX Buffaloes     WL
1238     NaN   36  7.0    5.0  -0.1    -25.7   0.3 -0.3  NaN   0.0      0.0      NaN       NaN      ORIX Buffaloes     WL
1239     NaN   36  NaN   37.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN      ORIX Buffaloes     WL
1240     NaN   25  2.0  155.0  -1.4    -11.6   NaN -1.7  NaN   0.4      2.2      1.9       0.8       DeNA BayStars     EL
1241     NaN   25  3.0   72.1   0.1      1.8  -0.1  NaN -0.1   0.3     -0.8      NaN       NaN       DeNA BayStars     EL
1242     NaN   25  NaN   82.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.0      NaN       NaN       DeNA BayStars     EL
1243     NaN   19  2.0   48.0  -1.4    -37.5   NaN -1.2  NaN  -0.2      0.7     -2.4       0.3    Chunichi Dragons     WL
1244     NaN   19  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN    Chunichi Dragons     WL
1245     NaN   22  2.0   35.0   0.2      7.4   NaN  0.1  NaN   0.1      0.5     -0.3      -0.1     Yakult Swallows     EL
1246     NaN   22  NaN   28.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN     Yakult Swallows     EL
1247     NaN   29  3.0  134.2   1.3     12.4   1.2  NaN -0.1   0.1     -1.5      NaN       NaN     Yakult Swallows     EL
1248     NaN   29  4.0   13.0  -0.9    -89.1  -1.2  NaN  0.2   0.1      0.0      NaN       NaN     Yakult Swallows     EL
1249     NaN   29  7.0   49.0  -2.1    -55.2  -2.0 -0.1  NaN   0.0     -0.5      NaN       NaN     Yakult Swallows     EL
1250     NaN   29  8.0    6.0   0.2     42.9   0.3 -0.2  NaN   0.0      0.0      NaN       NaN     Yakult Swallows     EL
1251     NaN   29  9.0   63.0  -0.5    -10.2  -0.5  0.0  NaN   0.1     -0.3      NaN       NaN     Yakult Swallows     EL
1252     NaN   29  NaN  115.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.4      NaN       NaN     Yakult Swallows     EL
1253     NaN   30  2.0  103.0   2.4     30.0   NaN  2.0  NaN   0.4      1.4     -1.5       0.1      Hanshin Tigers     WL
1254     NaN   30  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Hanshin Tigers     WL
1255     NaN   30  8.0   10.0   0.1     12.9   0.2 -0.1  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
1256     NaN   30  NaN   14.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN  Nipponham Fighters     EL
1257     NaN   24  2.0  402.1   8.5     27.2   NaN  7.7  NaN   0.8      5.7     -2.9       0.3      ORIX Buffaloes     WL
1258     NaN   33  4.0    8.0  -0.6    -96.5  -0.5  NaN -0.1   0.0      0.0      NaN       NaN     HAYATE Ventures     WL
1259     NaN   33  5.0  208.0   0.5      3.1  -0.1  NaN  0.1   0.5     -0.8      NaN       NaN     HAYATE Ventures     WL
1260     NaN   33  6.0   48.0   0.8     21.4   0.1  NaN  0.1   0.6      0.4      NaN       NaN     HAYATE Ventures     WL
1261     NaN   33  NaN  135.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.6      NaN       NaN     HAYATE Ventures     WL
1262     NaN   22  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Yomiuri Giants     EL
1263     NaN   26  2.0   42.1   0.2      6.1   NaN  0.1  NaN   0.1      0.6      0.0      -0.5      Yomiuri Giants     EL
1264     NaN   26  3.0   46.0   0.1      2.8   0.5  NaN  0.1  -0.5     -0.5      NaN       NaN      Yomiuri Giants     EL
1265     NaN   26  NaN   26.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      Yomiuri Giants     EL
1266     NaN   34  7.0   40.0  -0.4    -12.9  -0.1 -0.4  NaN   0.0     -0.4      NaN       NaN      Rakuten Eagles     EL
1267     NaN   34  NaN  255.1   NaN      NaN   NaN  NaN  NaN   NaN     -3.1      NaN       NaN      Rakuten Eagles     EL
1268     NaN   30  6.0   11.0  -0.3    -35.1  -0.3  NaN -0.1   0.2      0.1      NaN       NaN      Hanshin Tigers     WL
1269     NaN   31  3.0  135.0  -2.2    -21.0  -0.9  NaN -0.1  -1.1     -1.5      NaN       NaN       DeNA BayStars     EL
1270     NaN   31  NaN  143.1   NaN      NaN   NaN  NaN  NaN   NaN     -1.7      NaN       NaN       DeNA BayStars     EL
1271     NaN   22  2.0  291.0  -1.4     -6.2   NaN -2.1  NaN   0.6      4.1     -0.2      -0.6     HAYATE Ventures     WL
1272     NaN   28  3.0    8.0   0.4     64.4   0.4  NaN -0.1   0.1     -0.1      NaN       NaN     Yakult Swallows     EL
1273     NaN   28  4.0   59.0   2.0     43.6   3.1  NaN -0.5  -0.6      0.2      NaN       NaN     Yakult Swallows     EL
1274     NaN   28  5.0   28.0   1.2     55.2   0.8  NaN -0.1   0.5     -0.1      NaN       NaN     Yakult Swallows     EL
1275     NaN   28  6.0   70.0  -1.3    -23.9  -2.4  NaN  0.5   0.7      0.6      NaN       NaN     Yakult Swallows     EL
1276     NaN   28  NaN    7.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     Yakult Swallows     EL
1277     NaN   35  NaN   28.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      Yomiuri Giants     EL
1278     NaN   35  4.0   18.0  -1.1    -78.6  -0.7  NaN  0.1  -0.5      0.0      NaN       NaN      ORIX Buffaloes     WL
1279     NaN   35  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      ORIX Buffaloes     WL
1280     NaN   18  3.0  149.0  -1.0     -8.6  -0.4  NaN -0.1  -0.6     -1.7      NaN       NaN      Hiroshima Carp     WL
1281     NaN   18  NaN  146.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.7      NaN       NaN      Hiroshima Carp     WL
1282     NaN   22  3.0  150.2  -3.2    -27.3  -3.1  NaN  0.1  -0.1     -1.7      NaN       NaN      Hiroshima Carp     WL
1283     NaN   22  5.0    4.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
1284     NaN   22  NaN  129.2   NaN      NaN   NaN  NaN  NaN   NaN     -1.6      NaN       NaN      Hiroshima Carp     WL
1285     NaN   25  3.0  108.2   1.9     22.5   2.4  NaN  0.0  -0.4     -1.2      NaN       NaN       Lotte Marines     EL
1286     NaN   25  5.0  244.1  -1.5     -7.9  -3.5  NaN  0.1   1.9     -0.9      NaN       NaN       Lotte Marines     EL
1287     NaN   25  NaN   18.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Lotte Marines     EL
1288     NaN   21  2.0   63.0  -1.5    -30.6   NaN -1.3  NaN  -0.1      0.9     -0.9      -0.2     Yakult Swallows     EL
1289     NaN   21  3.0   26.0   0.2      9.9   0.0  NaN  0.0   0.3     -0.3      NaN       NaN     Yakult Swallows     EL
1290     NaN   21  NaN   35.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN     Yakult Swallows     EL
1291     NaN   20  7.0   27.0  -0.5    -23.8  -1.5  0.9  NaN   0.0     -0.3      NaN       NaN       Lotte Marines     EL
1292     NaN   20  9.0   18.0   1.4    100.1   0.6  0.8  NaN   0.0     -0.1      NaN       NaN       Lotte Marines     EL
1293     NaN   35  2.0   47.0   1.4     38.3   NaN  1.3  NaN   0.1      0.7     -0.7       0.2       DeNA BayStars     EL
1294     NaN   35  3.0   12.0  -0.5    -53.6  -0.6  NaN  0.0   0.0     -0.1      NaN       NaN       DeNA BayStars     EL
1295     NaN   35  NaN   47.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN       DeNA BayStars     EL
1296     NaN   30  3.0    1.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
1297     NaN   30  4.0   18.0   0.4     28.6   0.3  NaN -0.1   0.1      0.0      NaN       NaN    Chunichi Dragons     WL
1298     NaN   30  5.0   20.0   1.0     64.4   0.5  NaN  0.1   0.4     -0.1      NaN       NaN    Chunichi Dragons     WL
1299     NaN   30  6.0   10.0   1.5    193.0   1.2  NaN  0.0   0.3      0.1      NaN       NaN    Chunichi Dragons     WL
1300     NaN   25  6.0    0.1   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN       Oisix Albirex     EL
1301     NaN   25  7.0  673.2   4.6      8.8   8.0 -3.0  NaN  -0.4     -6.4      NaN       NaN       Oisix Albirex     EL
1302     NaN   25  9.0    3.0  -0.2    -85.8  -0.2  0.0  NaN   0.0      0.0      NaN       NaN       Oisix Albirex     EL
1303     NaN   25  NaN  122.1   NaN      NaN   NaN  NaN  NaN   NaN     -1.5      NaN       NaN       Oisix Albirex     EL
1304     NaN   24  3.0   90.2   0.6      8.5  -0.3  NaN  0.3   0.6     -1.0      NaN       NaN       Oisix Albirex     EL
1305     NaN   24  4.0  568.2 -15.1    -34.2 -17.5  NaN  1.5   0.9      1.5      NaN       NaN       Oisix Albirex     EL
1306     NaN   24  6.0    2.0   0.0      0.0   0.5  NaN  0.0  -0.6      0.0      NaN       NaN       Oisix Albirex     EL
1307     NaN   24  NaN    5.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Oisix Albirex     EL
1308     NaN   42  NaN   23.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN     Yakult Swallows     EL
1309     NaN   34  3.0   10.0   0.0      0.0  -0.1  NaN  0.0   0.0     -0.1      NaN       NaN      SoftBank Hawks     WL
1310     NaN   31  2.0   12.0  -0.2    -21.4   NaN -0.2  NaN   0.0      0.2      0.7       0.0      Rakuten Eagles     EL
1311     NaN   23  4.0   25.0   1.6     82.4   0.6  NaN  0.6   0.4      0.1      NaN       NaN    Chunichi Dragons     WL
1312     NaN   23  NaN    4.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN    Chunichi Dragons     WL
1313     NaN   23  3.0  219.2   1.6      9.4   1.0  NaN -0.2   0.7     -2.5      NaN       NaN      Hiroshima Carp     WL
1314     NaN   23  5.0  258.0  -4.6    -22.9  -3.0  NaN -0.3  -1.3     -1.0      NaN       NaN      Hiroshima Carp     WL
1315     NaN   23  7.0   49.0  -1.5    -39.4  -0.9 -0.6  NaN   0.0     -0.5      NaN       NaN      Hiroshima Carp     WL
1316     NaN   23  NaN   79.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN      Hiroshima Carp     WL
1317     NaN   35  9.0    8.0   0.1     16.1   0.1  0.0  NaN   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
1318     NaN   35  NaN   23.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      SoftBank Hawks     WL
1319     NaN   25  3.0   39.2  -0.1     -3.2  -0.1  NaN -0.2   0.2     -0.4      NaN       NaN       Oisix Albirex     EL
1320     NaN   25  5.0   12.0   0.0      0.0   0.0  NaN -0.1   0.1      0.0      NaN       NaN       Oisix Albirex     EL
1321     NaN   25  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Oisix Albirex     EL
1322     NaN   23  3.0   27.0  -0.4    -19.1  -0.5  NaN -0.1   0.2     -0.3      NaN       NaN         Seibu Lions     EL
