                   Player    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO   BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%    BB%  BB/K   wSB PullAIR%  Chase%  Z-Con%  Swing% SwStr%    TTO% Age  Pos  B                Team League
639        Katoh Takayuki   24    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%   0.0%  0.00   0.0             0.0%   25.0%   40.0%  30.0%  100.0%  31    1  L  Nipponham Fighters     PL
641       Kimura Fumikazu    1    2    2   0    1   1   0   0    2    0   0   0   0   0    0    0    0   0    0  0.500  0.500  1.000  1.500   332  0.500  0.500    0.0%   0.0%         0.0    50.0%    0.0%  100.0%   57.1%   0.0%    0.0%  34    9  R  Nipponham Fighters     PL
643         Kitayama Koki   14    7    7   1    2   0   0   0    2    2   0   0   0   0    3    0    0   0    0  0.286  0.286  0.286  0.572    71  0.000  0.500   42.9%   0.0%  0.00  -0.0     0.0%   27.3%   57.1%   37.0%  14.8%   42.9%  24    1  R  Nipponham Fighters     PL
644       Kiyomiya Kotaro   99  416  356  41   87  20   1  10  139   41   2   2   0   4   69   53    1   3    6  0.244  0.344  0.390  0.734   117  0.146  0.274   16.6%  12.7%  0.77  -0.4    21.4%   22.8%   85.3%   45.3%  11.8%   31.7%  24    5  L  Nipponham Fighters     PL
645          Kohri Takuya    7   15   15   2    4   1   0   0    5    0   1   0   0   0    1    0    0   0    0  0.267  0.267  0.333  0.600    77  0.066  0.286    6.7%   0.0%  0.00   0.2     7.1%   22.7%   84.2%   49.0%  10.2%    6.7%  25    3  R  Nipponham Fighters     PL
646        Mannami Chusei  141  582  533  69  141  33   0  25  249   74   2   1   2   2  138   41    2   4   12  0.265  0.321  0.467  0.788   131  0.202  0.312   23.7%   7.0%  0.30  -0.0    15.6%   28.6%   83.2%   49.1%  14.4%   35.1%  23    9  R  Nipponham Fighters     PL
647        Martinez Ariel  119  444  386  39   95  24   0  15  164   66   0   4   0   3   99   44    0  11   15  0.246  0.338  0.425  0.763   125  0.179  0.291   22.3%   9.9%  0.44  -1.4    12.1%   21.8%   86.4%   44.9%  10.6%   35.6%  27   DH  R  Nipponham Fighters     PL
649          Matsumoto Go  134  561  507  51  140  16   2   3  169   30  12  12   7   3   57   37    3   7   11  0.276  0.332  0.333  0.665    98  0.057  0.304   10.2%   6.6%  0.65  -2.0     6.3%   26.1%   94.4%   47.8%   5.2%   17.3%  29    7  R  Nipponham Fighters     PL
653        Mizuno Tatsuki   31   62   56   1    9   4   1   0   15    6   1   1   1   1   21    4    0   0    0  0.161  0.213  0.268  0.481    43  0.107  0.250   33.9%   6.5%  0.19  -0.2    16.2%   34.4%   77.5%   46.7%  14.6%   40.3%  22    4  L  Nipponham Fighters     PL
655      Nakashima Takuya   17   32   29   3    6   0   0   0    6    2   2   1   1   0    5    2    0   0    0  0.207  0.258  0.207  0.465    40  0.000  0.250   15.6%   6.2%  0.40   0.0    16.7%   21.6%   92.0%   48.0%   6.3%   21.9%  32    6  L  Nipponham Fighters     PL
656          Narama Taiki   65  196  181  20   44  12   2   2   66   15   2   2   3   1   50    8    1   3    4  0.243  0.285  0.365  0.650    92  0.122  0.323   25.5%   4.1%  0.16  -0.3    18.5%   32.8%   76.9%   51.0%  14.8%   30.6%  23    6  R  Nipponham Fighters     PL
658           Nomura Yuki  125  473  423  42  100  21   1  13  162   43   4   1   0   4  112   42    0   4    3  0.236  0.309  0.383  0.692   104  0.147  0.288   23.7%   8.9%  0.38   0.3    16.8%   29.5%   82.2%   48.3%  14.6%   35.3%  23  UTL  R  Nipponham Fighters     PL
662         Shimizu Yushi   32   60   50   3   13   1   0   0   14    5   1   0   6   0   13    4    0   0    1  0.260  0.315  0.280  0.595    78  0.020  0.351   21.7%   6.7%  0.31   0.2    14.0%   26.8%   86.8%   46.3%  11.8%   28.3%  27    2  R  Nipponham Fighters     PL
664          Suzuki Kenya   24    3    3   0    0   0   0   0    0    1   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   33.3%   0.0%  0.00   0.0     0.0%   50.0%   75.0%   53.8%  15.4%   33.3%  25    1  L  Nipponham Fighters     PL
666            Tamiya Yua   10   31   31   4    8   1   0   2   15    9   2   0   0   0    7    0    0   0    0  0.258  0.258  0.484  0.742   116  0.226  0.273   22.6%   0.0%  0.00   0.3     8.3%   41.5%   77.6%   62.3%  17.0%   29.0%  23    2  L  Nipponham Fighters     PL
670          Uehara Kenta   19    4    4   0    1   0   0   0    1    0   0   0   0   0    2    0    0   0    1  0.250  0.250  0.250  0.500    50  0.000  0.500   50.0%   0.0%  0.00  -0.0     0.0%   50.0%   57.1%   60.0%  26.7%   50.0%  29    1  L  Nipponham Fighters     PL
671       Umebayashi Yuki    7    6    6   0    3   0   0   0    3    0   0   0   0   0    1    0    0   0    1  0.500  0.500  0.500  1.000   196  0.000  0.600   16.7%   0.0%  0.00  -0.0     0.0%   20.0%   84.6%   62.5%  12.5%   16.7%  25    2  R  Nipponham Fighters     PL
672          Usami Shingo    9   16   15   0    0   0   0   0    0    0   0   0   0   0    4    1    0   0    0  0.000  0.063  0.000  0.063   -77  0.000  0.000   25.0%   6.2%  0.25  -0.0     9.1%   18.5%   77.8%   48.5%  12.1%   31.2%  30    2  L  Nipponham Fighters     PL
673       Uwasawa Naoyuki   24    3    3   0    1   0   0   0    1    0   0   0   0   0    2    0    0   0    0  0.333  0.333  0.333  0.666    98  0.000  1.000   66.7%   0.0%  0.00  -0.0     0.0%   33.3%  100.0%   27.3%   9.1%   66.7%  29    1  R  Nipponham Fighters     PL
674          Wang Po-Jung   20   45   42   5   10   0   1   1   15    5   0   0   0   0   16    3    0   0    1  0.238  0.289  0.357  0.646    91  0.119  0.360   35.6%   6.7%  0.19  -0.0    15.4%   25.3%   78.0%   45.4%  16.4%   44.4%  29   DH  L  Nipponham Fighters     PL
675           Yachi Ryota   44   88   76   6   15   0   0   0   15    5   0   0   4   0    9    8    0   0    1  0.197  0.274  0.197  0.471    43  0.000  0.224   10.2%   9.1%  0.89  -0.0     9.9%   20.3%   94.3%   37.2%   3.4%   19.3%  32    4  R  Nipponham Fighters     PL
676         Yamada Haruka   29   46   41   1   11   2   0   0   13    1   0   0   0   0    6    4    0   1    0  0.268  0.348  0.317  0.665    99  0.049  0.314   13.0%   8.7%  0.67  -0.0    17.1%   18.4%   82.4%   45.7%  12.0%   21.7%  26    6  R  Nipponham Fighters     PL
678           Yazawa Kota   37  107   96  13   17   4   0   1   24    4   2   2   1   1   35    8    0   1    0  0.177  0.245  0.250  0.495    48  0.073  0.262   32.7%   7.5%  0.23  -0.3    35.5%   38.2%   76.5%   49.8%  17.0%   41.1%  22    9  L  Nipponham Fighters     PL
