                 Pitcher   G  W  L  SV  CG  SHO   BF     IP    H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-   Diff    HR%     K%    BB%   K-BB%                Team League
95      Miyaguni Ryosuke  31  3  3   0   0    0  154   34.1   33   3  25  15    1   1   2  21  18   4.72   4.71   4.15  1.40   73  117    110   0.01   1.9%  16.2%   9.7%    6.5%       DeNA BayStars     EL
96        Morihara Kohei   2  0  0   0   0    0    9    2.0    3   0   2   0    0   0   0   0   0   0.00   1.63   2.58  1.50  999   41     69  -1.63   0.0%  22.2%   0.0%   22.2%       DeNA BayStars     EL
97      Morishita Ryudai   9  0  1   0   0    0  119   28.1   27   1  22   8    0   0   0  10   7   2.22   3.38   3.62  1.24  156   84     96  -1.16   0.8%  18.5%   6.7%   11.8%       DeNA BayStars     EL
98          Nakagawa Koh  33  1  4  11   0    0  129   31.1   30   3  38  10    0   0   2  15  11   3.16   3.41   2.63  1.28  109   85     70  -0.25   2.3%  29.5%   7.8%   21.7%       DeNA BayStars     EL
99       Ohnuki Shinichi  15  6  1   0   0    0  313   78.1   62   1  56  15    0   3   2  19  14   1.61   3.05   3.49  0.98  214   76     93  -1.44   0.3%  17.9%   4.8%   13.1%       DeNA BayStars     EL
100    Sakaguchi Kousuke  23  0  3   1   0    0  147   30.0   42   3  30  13    0   1   4  28  20   6.00   4.33   3.64  1.83   58  108     97   1.67   2.0%  20.4%   8.8%   11.6%       DeNA BayStars     EL
101        Sakamoto Yuya  16  2  2   0   0    0  178   45.0   36   3  36  11    0   1   4  10   9   1.80   3.70   3.40  1.04  192   92     90  -1.90   1.7%  20.2%   6.2%   14.0%       DeNA BayStars     EL
102        Sakurai Shuto  36  1  2   0   0    0  171   40.0   33   3  32  20    0   1   1  17  15   3.38   4.58   4.10  1.32  102  114    109  -1.20   1.8%  18.7%  11.7%    7.0%       DeNA BayStars     EL
103        Taira Kentaro   9  3  2   0   0    0  192   45.1   47   3  39  12    0   0   0  20  17   3.38   3.56   3.39  1.30  102   89     90  -0.18   1.6%  20.3%   6.2%   14.1%       DeNA BayStars     EL
104        Takada Takuto  24  0  3   0   0    0  189   34.2   52   4  25  36    0   3   4  33  30   7.79   7.06   5.38  2.54   44  176    143   0.73   2.1%  13.2%  19.0%   -5.8%       DeNA BayStars     EL
105       Tanaka Kenjiro  27  1  0   1   0    0  102   26.1   19   2  22   7    0   0   1   4   4   1.37   3.74   3.33  0.99  252   93     89  -2.37   2.0%  21.6%   6.9%   14.7%       DeNA BayStars     EL
106       Tokuyama Souma  22  1  2   1   0    0  163   39.0   37   0  20  12    0   3   3  18  14   3.23   3.76   4.31  1.26  107   94    115  -0.53   0.0%  12.3%   7.4%    4.9%       DeNA BayStars     EL
107         Watanabe Aki  13  1  0   1   0    0   49   11.2    9   0   9   7    0   0   0   4   4   3.09   3.89   4.39  1.37  112   97    117  -0.80   0.0%  18.4%  14.3%    4.1%       DeNA BayStars     EL
108       Wendelken J.B.   3  0  0   1   0    0   11    3.0    1   0   4   2    0   0   0   0   0   0.00   2.96   2.98  1.00  999   74     79  -2.96   0.0%  36.4%  18.2%   18.2%       DeNA BayStars     EL
109     Yamasaki Yasuaki   3  0  0   0   0    0   12    3.0    2   0   4   0    0   0   0   1   1   3.00   0.96   1.47  0.67  115   24     39   2.04   0.0%  33.3%   0.0%   33.3%       DeNA BayStars     EL
110       Yoshino Teruki   4  1  1   0   0    0   57   11.1   19   3   7   4    0   0   0  15  15  11.91   6.89   4.27  2.03   29  172    114   5.02   5.3%  12.3%   7.0%    5.3%       DeNA BayStars     EL
111        Akahoshi Yuji  11  3  3   0   1    1  244   60.0   62   3  47   8    0   2   3  22  20   3.00   3.21   3.20  1.17  118   78     85  -0.21   1.2%  19.3%   3.3%   16.0%      Yomiuri Giants     EL
112    Baldonado Alberto   6  1  0   0   0    0   25    6.0    6   1   7   2    0   0   0   1   1   1.50   4.46   2.80  1.33  236  108     74  -2.96   4.0%  28.0%   8.0%   20.0%      Yomiuri Giants     EL
113          Beede Tyler   7  0  1   0   0    0  107   25.1   32   1  15   5    0   1   0  12  12   4.26   3.67   3.87  1.46   83   89    103   0.59   0.9%  14.0%   4.7%    9.3%      Yomiuri Giants     EL
114  Funabasama Hiromasa  21  4  0   2   0    0   91   22.2   20   0  19   5    0   2   0   9   7   2.78   2.88   3.26  1.10  127   70     87  -0.10   0.0%  20.9%   5.5%   15.4%      Yomiuri Giants     EL
115        Hatake Seishu   5  1  0   0   0    0   42   10.0    8   0  16   3    0   1   1   0   0   0.00   1.63   1.70  1.10  999   40     45  -1.63   0.0%  38.1%   7.1%   31.0%      Yomiuri Giants     EL
116         Heinai Ryuta  16  0  3   0   0    0   72   17.0   17   3  14   8    0   0   0  13  12   6.35   5.69   3.97  1.47   56  138    106   0.66   4.2%  19.4%  11.1%    8.3%      Yomiuri Giants     EL
