#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,<a href=https://npb.jp/bis/eng/players/11715155.html>Kawamura Yuto</a>,6,21,19,4,6,0,0,1,9,3,4,0,0,0,2,1,0,1,1,0.316,0.381,0.474,0.855,168,0.158,0.312,9.5%,4.8%,0.50,0.7,19.0%,26,7,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/33135153.html>Makihara Kota</a>,2,5,5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.200,0.200,0.200,0.400,25,0.000,0.250,20.0%,0.0%,0.00,-0.0,20.0%,23,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/71475139.html>Minei Hiroki</a>,5,15,15,2,4,0,1,0,6,2,0,0,0,0,1,0,0,0,1,0.267,0.267,0.400,0.667,108,0.133,0.286,6.7%,0.0%,0.00,-0.0,6.7%,35,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/83185157.html>Morishima Ryota</a>,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,25.0%,0.0%,0.00,0.0,25.0%,22,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/11215116.html>Nakamura Akira</a>,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.143,0.000,0.143,-54,0.000,0.000,0.0%,14.3%,1.00,-0.0,14.3%,36,DH,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/01405159.html>Nakazawa Koki</a>,9,28,26,3,10,2,1,0,14,4,2,0,0,0,5,2,0,0,0,0.385,0.429,0.538,0.967,203,0.153,0.476,17.9%,7.1%,0.40,0.3,25.0%,20,4,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/51455157.html>Nishio Ayuma</a>,4,8,8,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0.250,0.250,0.250,0.500,57,0.000,0.286,12.5%,0.0%,0.00,0.2,12.5%,26,4,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/81585153.html>Ogata Riku</a>,8,18,16,7,3,0,0,0,3,1,2,1,0,0,4,1,0,1,0,0.188,0.278,0.188,0.466,47,0.000,0.250,22.2%,5.6%,0.25,-0.0,27.8%,27,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/21325159.html>Ohizumi Shuya</a>,7,21,20,3,8,2,0,1,13,6,1,1,0,0,3,1,0,0,0,0.400,0.429,0.650,1.079,237,0.250,0.438,14.3%,4.8%,0.33,-0.2,23.8%,26,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/51555150.html>Ohtomo Sou</a>,4,6,5,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.200,0.333,0.200,0.533,69,0.000,0.200,0.0%,16.7%,1.00,0.2,16.7%,26,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/53755157.html>Ozuna Jose</a>,4,17,16,0,3,2,0,0,5,1,0,1,0,0,7,1,0,0,0,0.188,0.235,0.313,0.548,71,0.125,0.333,41.2%,5.9%,0.14,-0.3,47.1%,19,9,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/31935159.html>Sakura Kyoshiro</a>,3,11,10,1,2,1,0,0,3,1,0,0,0,1,3,0,0,0,0,0.200,0.182,0.300,0.482,50,0.100,0.250,27.3%,0.0%,0.00,-0.0,27.3%,20,5,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/91095153.html>Sasagawa Yoshiyasu</a>,5,23,21,4,5,2,0,1,10,5,0,1,0,0,3,2,0,0,0,0.238,0.304,0.476,0.780,143,0.238,0.235,13.0%,8.7%,0.67,-0.3,26.1%,24,9,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/31935157.html>Satoh Kota</a>,5,11,11,2,3,1,0,0,4,2,2,0,0,0,3,0,0,0,0,0.273,0.273,0.364,0.637,99,0.091,0.375,27.3%,0.0%,0.00,0.3,27.3%,22,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/71975157.html>Shigematsu Kaito</a>,2,8,7,0,2,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0.286,0.375,0.286,0.661,109,0.000,0.400,25.0%,12.5%,0.50,0.2,37.5%,26,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/01205150.html>Shoji Yudai</a>,1,4,1,1,1,1,0,0,2,1,0,1,1,0,0,2,0,0,0,1.000,1.000,2.000,3.000,833,1.000,1.000,0.0%,50.0%,1.00,-0.3,50.0%,23,6,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/01905150.html>Sobukawa Zairen</a>,3,7,7,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.286,0.286,0.286,0.572,80,0.000,0.333,14.3%,0.0%,0.00,-0.0,14.3%,20,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/31235152.html>Takahashi Takanori</a>,11,41,36,11,13,2,0,0,15,7,0,0,0,0,3,5,0,0,2,0.361,0.439,0.417,0.856,169,0.056,0.394,7.3%,12.2%,1.67,-0.0,19.5%,24,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/93195138.html>Watanabe Riku</a>,7,19,19,1,3,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0.158,0.158,0.158,0.316,-1,0.000,0.188,15.8%,0.0%,0.00,0.2,15.8%,25,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/93595155.html>Yamamoto Keita</a>,9,27,25,2,10,2,0,0,12,6,2,0,0,1,1,1,0,0,2,0.400,0.407,0.480,0.887,178,0.080,0.400,3.7%,3.7%,1.00,0.3,7.4%,26,DH,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/23325157.html>Yamashita Kyogo</a>,7,25,21,4,8,1,0,1,12,4,0,1,0,0,3,2,0,2,0,0.381,0.480,0.571,1.051,229,0.190,0.412,12.0%,8.0%,0.67,-0.4,24.0%,21,6,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,W
,<a href=https://npb.jp/bis/eng/players/31135159.html>Aono Takumi</a>,12,48,44,3,14,2,0,0,16,5,0,0,0,1,11,2,0,1,0,0.318,0.354,0.364,0.718,126,0.046,0.412,22.9%,4.2%,0.18,-0.0,27.1%,20,5,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/93095150.html>Gonzalez Oscar</a>,5,16,14,2,3,2,0,0,5,2,0,0,0,0,1,2,0,0,1,0.214,0.313,0.357,0.670,111,0.143,0.231,6.2%,12.5%,2.00,-0.0,18.8%,28,DH,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/11815132.html>Horiuchi Kengo</a>,4,11,7,1,3,1,0,0,4,1,0,0,0,1,0,2,0,1,1,0.429,0.545,0.571,1.116,252,0.142,0.375,0.0%,18.2%,1.00,-0.0,18.2%,29,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/51855152.html>Horomura Daita</a>,12,14,12,0,0,0,0,0,0,0,2,1,0,0,5,2,0,0,0,0.000,0.143,0.000,0.143,-54,0.000,0.000,35.7%,14.3%,0.40,0.0,50.0%,21,8,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/41345153.html>Irie Daiki</a>,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,0.0%,0.0%,,0.0,0.0%,24,6,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/61165134.html>Ishihara Tsuyoshi</a>,4,10,10,1,4,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0.400,0.400,0.500,0.900,183,0.100,0.500,20.0%,0.0%,0.00,-0.0,20.0%,27,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/41145138.html>Itoh Yukiya</a>,8,28,22,3,5,0,0,1,8,1,0,0,0,0,7,6,0,0,1,0.227,0.393,0.364,0.757,139,0.137,0.286,25.0%,21.4%,0.86,-0.0,50.0%,29,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/11715152.html>Kaneko Kyosuke</a>,8,18,17,0,2,1,0,0,3,1,0,0,0,0,8,1,0,0,0,0.118,0.167,0.176,0.343,7,0.058,0.222,44.4%,5.6%,0.12,-0.0,50.0%,22,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/01705150.html>Kishimoto Yuya</a>,4,9,9,2,2,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0.222,0.222,0.222,0.444,40,0.000,0.400,44.4%,0.0%,0.00,-0.0,44.4%,19,6,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/61965151.html>Kobukata Hiroto</a>,1,3,3,1,3,1,1,1,9,3,0,0,0,0,0,0,0,0,0,1.000,1.000,3.000,4.000,1143,2.000,1.000,0.0%,0.0%,,0.0,33.3%,30,4,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/61865155.html>Maeda Ginji</a>,6,5,5,2,1,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0.200,0.200,0.400,0.600,87,0.200,0.333,40.0%,0.0%,0.00,0.2,40.0%,22,9,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/31835151.html>Mizukami Kei</a>,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,63,0.000,0.000,0.0%,50.0%,1.00,-0.0,50.0%,24,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/01805151.html>Mutoh Atsuki</a>,8,24,22,4,4,0,1,0,6,1,2,2,0,0,5,2,0,0,0,0.182,0.250,0.273,0.523,64,0.091,0.235,20.8%,8.3%,0.40,-0.3,29.2%,25,9,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/81385138.html>Ogoh Yuya</a>,3,10,8,2,2,1,0,0,3,0,2,0,0,0,2,2,0,0,1,0.250,0.400,0.375,0.775,145,0.125,0.333,20.0%,20.0%,1.00,0.3,40.0%,29,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/81385152.html>Ohsakae Toshiya</a>,3,4,4,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0.250,0.250,0.250,0.500,57,0.000,0.500,50.0%,0.0%,0.00,-0.0,50.0%,19,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/31535152.html>Ohtsubo Shion</a>,10,27,24,3,9,1,0,3,19,9,0,0,0,1,8,2,0,0,0,0.375,0.407,0.792,1.199,274,0.417,0.429,29.6%,7.4%,0.25,-0.0,48.1%,22,7,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/71975152.html>Sakaue Shoya</a>,2,5,5,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.400,0.400,0.400,0.800,152,0.000,0.500,20.0%,0.0%,0.00,-0.0,20.0%,22,9,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/91095151.html>Sato Naoki</a>,2,6,5,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000,0.167,0.000,0.167,-46,0.000,0.000,33.3%,16.7%,0.50,-0.0,50.0%,27,8,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/61965152.html>Shigenaga Akira</a>,12,46,44,2,8,1,0,0,9,2,3,0,0,0,2,2,0,0,1,0.182,0.217,0.205,0.422,33,0.023,0.190,4.3%,4.3%,1.00,0.5,8.7%,23,4,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/31035152.html>Shimahara Taiga</a>,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,0.0%,0.0%,,0.0,0.0%,24,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/81985135.html>Suzuki Daichi</a>,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.333,0.000,0.333,8,0.000,0.000,33.3%,33.3%,1.00,-0.0,66.7%,36,5,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/11215134.html>Tanaka Kazuki</a>,4,8,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,62.5%,0.0%,0.00,0.0,62.5%,31,7,S,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/31235130.html>Tanaka Takaya</a>,5,9,7,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0.000,0.125,0.000,0.125,-60,0.000,0.000,22.2%,11.1%,0.50,-0.0,33.3%,33,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/11015138.html>Tatsumi Ryosuke</a>,6,22,20,0,2,1,0,0,3,1,0,0,0,0,5,1,0,1,1,0.100,0.182,0.150,0.332,4,0.050,0.133,22.7%,4.5%,0.20,-0.0,27.3%,29,8,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/73175138.html>Watanabe Yoshiaki</a>,2,6,6,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,110,0.000,0.333,0.0%,0.0%,,-0.0,0.0%,29,3,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/13515159.html>Waters RikaiJyumile</a>,9,28,23,1,1,0,0,0,1,0,2,0,0,0,8,4,0,1,0,0.043,0.214,0.043,0.257,-18,0.000,0.067,28.6%,14.3%,0.50,0.3,42.9%,20,6,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/53355150.html>Yang Po-Hsiang</a>,11,30,28,5,9,2,0,0,11,1,3,2,0,0,4,2,0,0,0,0.321,0.367,0.393,0.760,139,0.072,0.375,13.3%,6.7%,0.50,-0.2,20.0%,21,4,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/43345155.html>Yasuda Yuma</a>,9,32,31,2,7,2,0,2,15,6,0,0,0,0,4,1,0,0,0,0.226,0.250,0.484,0.734,129,0.258,0.200,12.5%,3.1%,0.25,-0.0,21.9%,26,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/43545155.html>Yoshino Soshi</a>,13,53,44,4,7,1,0,0,8,2,2,0,0,0,5,8,0,1,0,0.159,0.302,0.182,0.484,53,0.023,0.179,9.4%,15.1%,1.60,0.3,24.5%,22,8,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,E
,<a href=https://npb.jp/bis/eng/players/51155152.html>Akiyama Shun</a>,11,47,45,5,14,4,0,0,18,2,0,0,0,0,4,2,0,0,1,0.311,0.340,0.400,0.740,124,0.089,0.341,8.5%,4.3%,0.50,-0.0,12.8%,23,8,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/61065157.html>Chano Tokumasa</a>,6,20,19,2,8,2,1,0,12,1,2,0,0,0,3,0,0,1,1,0.421,0.450,0.632,1.082,225,0.211,0.500,15.0%,0.0%,0.00,0.3,15.0%,26,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/13515152.html>Corniel Juan</a>,4,11,10,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.100,0.091,0.100,0.191,-38,0.000,0.100,9.1%,0.0%,0.00,-0.2,9.1%,23,4,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/71875150.html>Fukuo Haruma</a>,6,17,16,1,5,1,0,0,6,0,0,0,1,0,5,0,0,0,0,0.313,0.313,0.375,0.688,109,0.062,0.455,29.4%,0.0%,0.00,-0.0,29.4%,20,4,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/81685153.html>Hasegawa Shinya</a>,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.250,0.000,0.250,-18,0.000,0.000,25.0%,25.0%,1.00,-0.0,50.0%,24,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/91695132.html>Hirasawa Taiga</a>,9,35,26,4,8,0,0,1,11,6,0,1,0,2,6,7,0,0,0,0.308,0.429,0.423,0.852,158,0.115,0.333,17.1%,20.0%,1.17,-0.4,40.0%,28,UTL,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/61665157.html>Hiruma Takuya</a>,6,22,20,2,6,2,1,1,13,7,0,0,0,1,1,1,0,0,1,0.300,0.318,0.650,0.968,189,0.350,0.263,4.5%,4.5%,1.00,-0.0,13.6%,25,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/21525159.html>Kaneko Koji</a>,5,14,14,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0.143,0.143,0.143,0.286,-10,0.000,0.167,14.3%,0.0%,0.00,-0.3,14.3%,22,5,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/31735152.html>Kawada Yushin</a>,9,27,21,6,8,0,0,0,8,1,3,1,0,1,4,5,0,0,0,0.381,0.481,0.381,0.862,162,0.000,0.444,14.8%,18.5%,1.25,0.1,33.3%,24,8,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/51955151.html>Kishi Junichiro</a>,4,17,15,5,6,2,0,1,11,6,1,0,0,0,2,2,0,0,1,0.400,0.471,0.733,1.204,260,0.333,0.417,11.8%,11.8%,1.00,0.2,29.4%,29,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/51755157.html>Kodama Ryosuke</a>,11,27,25,2,6,0,0,0,6,2,0,1,1,0,1,1,0,0,0,0.240,0.269,0.240,0.509,57,0.000,0.250,3.7%,3.7%,1.00,-0.3,7.4%,27,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/81785155.html>Koga Yuto</a>,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.500,0.000,0.500,59,0.000,,50.0%,50.0%,1.00,-0.0,100.0%,26,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/91795157.html>Koresawa Ryosuke</a>,6,17,15,4,5,1,0,0,6,0,0,0,0,0,0,2,0,0,1,0.333,0.412,0.400,0.812,146,0.067,0.333,0.0%,11.8%,1.00,-0.0,11.8%,26,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/51755115.html>Kuriyama Takumi</a>,6,16,11,1,5,1,0,0,6,4,0,0,0,0,0,5,0,0,0,0.455,0.625,0.545,1.170,253,0.090,0.455,0.0%,31.2%,1.00,-0.0,31.2%,42,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/43345150.html>Lin Kuan-Chen</a>,10,33,31,3,8,0,0,0,8,1,0,0,0,0,10,2,0,0,1,0.258,0.303,0.258,0.561,72,0.000,0.381,30.3%,6.1%,0.20,-0.0,36.4%,23,7,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/93395159.html>Murata Reon</a>,11,35,27,1,7,3,0,0,10,4,0,0,0,1,9,6,0,1,1,0.259,0.400,0.370,0.770,134,0.111,0.368,25.7%,17.1%,0.67,-0.0,42.9%,24,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/61465153.html>Nakami Yuta</a>,3,8,7,2,3,1,0,2,10,3,0,0,0,0,0,1,0,0,1,0.429,0.500,1.429,1.929,468,1.000,0.200,0.0%,12.5%,1.00,-0.0,37.5%,23,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/81085115.html>Nakamura Takeya</a>,6,15,13,1,4,0,0,1,7,3,0,0,0,0,1,2,0,0,1,0.308,0.400,0.538,0.938,182,0.230,0.273,6.7%,13.3%,2.00,-0.0,26.7%,42,DH,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/91495155.html>Nakata Keisuke</a>,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.333,0.000,0.333,8,0.000,0.000,0.0%,33.3%,1.00,-0.0,33.3%,26,4,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/21425157.html>Noda Kaito</a>,4,14,13,0,4,0,0,0,4,1,0,0,0,0,5,1,0,0,0,0.308,0.357,0.308,0.665,103,0.000,0.500,35.7%,7.1%,0.20,-0.0,42.9%,21,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/51555159.html>Okumura Koichi</a>,3,9,7,1,1,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0.143,0.333,0.143,0.476,49,0.000,0.167,11.1%,22.2%,2.00,-0.3,33.3%,26,7,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/21925150.html>Saito Hiroto</a>,10,39,33,4,5,0,0,0,5,2,1,0,1,0,3,4,0,1,5,0.152,0.263,0.152,0.415,30,0.000,0.167,7.7%,10.3%,1.33,0.1,17.9%,19,6,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/51055150.html>Sato Taiyo</a>,8,24,22,3,2,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0.091,0.167,0.091,0.258,-17,0.000,0.100,8.3%,8.3%,1.00,0.2,16.7%,24,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/91995112.html>Sumitani Ginjiro</a>,5,13,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.000,0.083,0.000,0.083,-69,0.000,0.000,7.7%,0.0%,0.00,-0.0,7.7%,38,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/21025136.html>Takamatsu Wataru</a>,3,4,4,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,0.000,50.0%,0.0%,0.00,0.2,50.0%,26,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/61265151.html>Tsuge Sena</a>,2,7,7,1,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0.286,0.286,0.286,0.572,75,0.000,0.500,42.9%,0.0%,0.00,-0.0,42.9%,29,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/83385153.html>Yamamura Takayoshi</a>,2,7,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.167,0.286,0.167,0.453,41,0.000,0.200,14.3%,14.3%,1.00,-0.0,28.6%,23,5,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
,<a href=https://npb.jp/bis/eng/players/83185152.html>Yokota Sowa</a>,2,7,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.143,0.143,0.143,0.286,-10,0.000,0.167,14.3%,0.0%,0.00,-0.0,14.3%,18,5,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,C
