#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,Watanabe Haruto,75,232,199,30,51,6,1,0,59,10,20,8,4,0,32,25,2,4,1,0.256,0.351,0.296,0.647,96,0.040,0.305,13.8%,10.8%,0.78,0.8,24.6%,23,8,L,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,55,161,140,13,38,5,1,1,48,19,2,3,5,0,22,16,0,0,4,0.271,0.346,0.343,0.689,108,0.072,0.316,13.7%,9.9%,0.73,-0.6,24.2%,29,UTL,R,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamanaka Takayuki,63,186,165,17,36,7,0,6,61,18,1,0,0,0,46,17,0,4,6,0.218,0.306,0.370,0.676,103,0.152,0.265,24.7%,9.1%,0.37,0.2,37.1%,24,3,R,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Apostel Sherten,24,69,61,4,9,3,0,1,15,3,0,0,0,0,31,8,0,0,3,0.148,0.246,0.246,0.492,43,0.098,0.276,44.9%,11.6%,0.26,0.0,58.0%,24,DH,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Brosseau Michael,8,22,21,2,8,0,0,0,8,1,0,0,0,0,2,1,0,0,0,0.381,0.409,0.381,0.790,128,0.000,0.421,9.1%,4.5%,0.50,0.0,13.6%,29,5,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Chatani Kenta,4,15,13,1,4,0,0,0,4,1,0,0,0,0,2,1,0,1,0,0.308,0.400,0.308,0.708,106,0.000,0.364,13.3%,6.7%,0.50,0.0,20.0%,25,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Emura Naoya,10,17,15,1,3,0,0,0,3,1,1,0,1,0,5,1,0,0,0,0.200,0.250,0.200,0.450,32,0.000,0.300,29.4%,5.9%,0.20,0.2,35.3%,31,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fujioka Yudai,3,11,11,3,4,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0.364,0.364,0.364,0.728,110,0.000,0.444,18.2%,0.0%,0.00,0.0,18.2%,29,6,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fujiwara Kyota,13,54,46,13,17,2,0,3,28,5,1,0,1,0,11,7,0,0,1,0.370,0.453,0.609,1.062,202,0.239,0.438,20.4%,13.0%,0.64,0.2,38.9%,23,8,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,91,280,250,32,71,10,2,5,100,23,9,3,1,0,56,29,0,0,1,0.284,0.358,0.400,0.758,118,0.116,0.349,20.0%,10.4%,0.52,0.6,32.1%,34,8,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hayamizu Shota,75,181,163,8,32,4,0,0,36,9,1,1,8,1,32,6,0,3,2,0.196,0.237,0.221,0.458,34,0.025,0.242,17.7%,3.3%,0.19,-0.1,21.0%,22,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hirasawa Taiga,66,280,225,26,63,10,3,5,94,19,7,7,1,2,43,51,0,1,1,0.280,0.412,0.418,0.830,139,0.138,0.324,15.4%,18.2%,1.19,-1.0,35.4%,25,8,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ikeda Raito,69,256,231,26,58,8,1,5,83,19,2,3,2,1,41,15,0,7,9,0.251,0.315,0.359,0.674,94,0.108,0.285,16.0%,5.9%,0.37,-0.6,23.8%,23,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Inoue Seiya,66,224,191,24,56,14,0,7,91,31,0,0,0,1,35,31,0,1,3,0.293,0.393,0.476,0.869,149,0.183,0.327,15.6%,13.8%,0.89,0.1,32.6%,33,3,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kakinuma Tomoya,31,63,54,6,12,4,0,0,16,6,0,0,2,0,14,5,0,2,0,0.222,0.311,0.296,0.607,76,0.074,0.300,22.2%,7.9%,0.36,0.0,30.2%,30,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kaneda Yuta,70,254,229,15,46,4,0,0,50,15,1,2,2,0,52,20,0,3,4,0.201,0.274,0.218,0.492,44,0.017,0.260,20.5%,7.9%,0.38,-0.4,28.3%,18,6,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katsumata Rui,109,365,347,20,69,16,1,0,87,29,6,2,6,1,100,4,0,7,14,0.199,0.223,0.251,0.474,37,0.052,0.278,27.4%,1.1%,0.04,0.4,28.5%,18,6,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kurokawa Kaisei,18,25,21,1,0,0,0,0,0,0,0,1,0,0,10,2,0,2,1,0.000,0.160,0.000,0.160,-48,0.000,0.000,40.0%,8.0%,0.20,-0.3,48.0%,19,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Matsukawa Kou,99,367,326,22,76,9,0,1,88,28,1,1,5,4,74,31,0,1,12,0.233,0.298,0.270,0.568,65,0.037,0.294,20.2%,8.4%,0.42,-0.1,28.9%,19,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Miki Ryo,64,187,157,12,33,8,0,3,50,19,0,0,8,1,38,19,0,2,7,0.210,0.302,0.318,0.620,79,0.108,0.256,20.3%,10.2%,0.50,0.0,32.1%,31,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Murayama Ryosuke,13,27,27,2,5,1,0,0,6,3,0,0,0,0,15,0,0,0,0,0.185,0.185,0.222,0.407,18,0.037,0.417,55.6%,0.0%,0.00,0.0,55.6%,19,DH,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Nishikawa Ryosuke,83,274,263,22,53,8,1,6,81,24,2,1,0,0,84,10,0,1,9,0.202,0.234,0.308,0.542,56,0.106,0.272,30.7%,3.6%,0.12,0.1,36.5%,21,7,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogawa Ryusei,45,190,172,23,48,7,1,0,57,11,16,9,9,0,35,9,0,0,0,0.279,0.315,0.331,0.646,86,0.052,0.350,18.4%,4.7%,0.26,-0.2,23.2%,25,9,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogino Takashi,7,20,16,5,7,2,0,0,9,1,1,0,0,0,1,4,0,0,0,0.438,0.550,0.563,1.113,219,0.125,0.467,5.0%,20.0%,4.00,0.2,25.0%,37,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ohshita Seiichiro,52,192,165,17,42,8,0,2,56,12,0,1,2,1,13,16,0,8,10,0.255,0.347,0.339,0.686,98,0.084,0.265,6.8%,8.3%,1.23,-0.3,16.1%,25,UTL,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Oka Hiromi,3,8,8,2,3,1,0,1,7,4,0,0,0,0,2,0,0,0,0,0.375,0.375,0.875,1.250,250,0.500,0.400,25.0%,0.0%,0.00,0.0,37.5%,31,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Polanco Gregory,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.666,92,0.000,0.500,33.3%,0.0%,0.00,0.0,33.3%,31,DH,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Satoh Toshiya,2,7,7,2,4,1,0,0,5,1,0,1,0,0,1,0,0,0,0,0.571,0.571,0.714,1.285,266,0.143,0.667,14.3%,0.0%,0.00,-0.3,14.3%,25,3,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Sugano Tsuyoshi,55,199,161,18,42,10,1,2,60,19,2,4,2,2,18,33,0,1,1,0.261,0.386,0.373,0.759,119,0.112,0.280,9.0%,16.6%,1.83,-0.9,26.6%,30,7,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Takabe Akito,17,67,61,5,20,1,1,1,26,6,4,3,0,0,8,6,0,0,0,0.328,0.388,0.426,0.814,134,0.098,0.365,11.9%,9.0%,0.75,-0.3,22.4%,25,DH,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Tanigawa Yuito,89,269,243,24,54,0,1,0,56,12,2,4,3,0,66,20,0,3,9,0.222,0.289,0.230,0.519,52,0.008,0.305,24.5%,7.4%,0.30,-0.9,32.0%,21,8,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Tomosugi Atsuki,6,24,21,1,5,1,1,0,8,4,1,1,0,0,1,3,0,0,3,0.238,0.333,0.381,0.714,105,0.143,0.250,4.2%,12.5%,3.00,-0.2,16.7%,22,6,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ueda Shota,66,167,154,14,39,7,0,3,55,18,1,1,4,0,27,7,0,2,4,0.253,0.294,0.357,0.651,87,0.104,0.290,16.2%,4.2%,0.26,-0.1,22.2%,25,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Wada Koshiro,29,118,106,16,24,2,1,1,31,2,14,1,5,0,28,7,0,0,0,0.226,0.274,0.292,0.566,64,0.066,0.299,23.7%,5.9%,0.25,2.1,30.5%,24,8,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yamaguchi Koki,7,24,20,1,6,1,0,1,10,7,0,1,0,0,4,3,0,1,0,0.300,0.417,0.500,0.917,162,0.200,0.333,16.7%,12.5%,0.75,-0.3,33.3%,22,UTL,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yamamoto Daito,65,271,250,30,55,10,0,9,92,30,4,2,0,0,74,18,0,3,8,0.220,0.280,0.368,0.648,86,0.148,0.275,27.3%,6.6%,0.24,0.1,37.3%,20,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yasuda Hisanori,5,20,17,2,7,1,0,0,8,3,0,1,0,0,3,3,0,0,0,0.412,0.500,0.471,0.971,179,0.059,0.500,15.0%,15.0%,1.00,-0.3,30.0%,24,5,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Astudillo Willians,36,99,92,6,28,1,0,4,41,15,0,0,0,1,2,2,0,4,1,0.304,0.343,0.446,0.789,129,0.142,0.276,2.0%,2.0%,1.00,0.0,8.1%,31,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Despaigne Alfredo,19,66,56,4,13,3,0,2,22,9,0,0,0,0,11,10,0,0,0,0.232,0.348,0.393,0.741,116,0.161,0.256,16.7%,15.2%,0.91,0.0,34.8%,37,DH,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Fujino Keio,2,3,2,2,1,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0.500,0.500,2.000,2.500,602,1.500,,33.3%,0.0%,0.00,0.0,66.7%,19,6,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Galvis Freddy,41,122,105,7,26,5,0,2,37,18,0,0,0,4,21,12,0,1,2,0.248,0.320,0.352,0.672,96,0.104,0.279,17.2%,9.8%,0.57,0.0,28.7%,33,6,S,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Hawkins Courtney,82,210,186,14,42,12,1,4,68,17,0,1,0,1,61,18,0,5,4,0.226,0.310,0.366,0.676,97,0.140,0.311,29.0%,8.6%,0.30,-0.3,39.5%,29,DH,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Imamiya Kenta,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.250,0.000,0.250,-22,0.000,0.000,0.0%,25.0%,1.00,0.0,25.0%,31,6,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Inoue Tomoya,89,317,289,37,73,18,4,9,126,38,6,3,4,3,65,16,0,5,8,0.253,0.300,0.436,0.736,113,0.183,0.294,20.5%,5.0%,0.25,0.1,28.4%,20,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Ishizuka Soichiro,5,14,14,0,3,1,0,0,4,1,0,0,0,0,5,0,0,0,1,0.214,0.214,0.286,0.500,45,0.072,0.333,35.7%,0.0%,0.00,0.0,35.7%,22,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Itoh Daisuke,24,56,48,4,9,2,0,0,11,6,1,0,1,2,7,3,0,2,0,0.188,0.255,0.229,0.484,42,0.041,0.209,12.5%,5.4%,0.43,0.2,17.9%,21,4,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kai Ikumi,69,269,249,37,58,10,4,8,100,40,2,1,1,2,51,12,0,5,5,0.233,0.280,0.402,0.682,97,0.169,0.260,19.0%,4.5%,0.24,0.1,26.4%,22,7,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kai Takuya,2,7,7,1,2,1,0,0,3,1,0,0,0,0,2,0,0,0,0,0.286,0.286,0.429,0.715,106,0.143,0.400,28.6%,0.0%,0.00,0.0,28.6%,30,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Katsuren Haruki,64,140,120,8,24,4,2,0,32,11,3,3,12,0,29,5,0,3,0,0.200,0.250,0.267,0.517,51,0.067,0.264,20.7%,3.6%,0.17,-0.5,24.3%,22,6,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawamura Yuto,68,204,177,34,46,15,4,6,87,20,6,4,2,4,48,17,0,4,2,0.260,0.332,0.492,0.824,138,0.232,0.315,23.5%,8.3%,0.35,-0.3,34.8%,23,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawarada Jumpei,59,143,118,16,21,2,0,1,26,7,3,1,10,1,28,12,0,2,2,0.178,0.263,0.220,0.483,42,0.042,0.222,19.6%,8.4%,0.43,0.2,28.7%,21,6,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawase Hikaru,2,9,9,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0.111,0.111,0.222,0.333,-4,0.111,0.125,11.1%,0.0%,0.00,0.0,11.1%,25,UTL,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kuki Ryuhei,27,52,45,10,10,2,0,1,15,7,1,1,1,1,13,5,0,0,0,0.222,0.294,0.333,0.627,83,0.111,0.281,25.0%,9.6%,0.38,-0.1,36.5%,24,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kurihara Ryoya,6,23,21,2,6,0,0,0,6,1,0,0,0,1,1,1,0,0,2,0.286,0.304,0.286,0.590,73,0.000,0.286,4.3%,4.3%,1.00,0.0,8.7%,26,5,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kuwahara Shuji,1,4,3,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.333,0.500,0.667,1.167,237,0.334,0.333,0.0%,25.0%,1.00,0.0,25.0%,21,DH,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Kota,5,10,7,0,1,0,0,0,1,4,0,0,0,1,5,2,0,0,0,0.143,0.300,0.143,0.443,33,0.000,0.333,50.0%,20.0%,0.40,0.0,70.0%,20,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Taisei,8,25,24,3,8,0,0,0,8,2,1,0,0,0,2,1,0,0,0,0.333,0.360,0.333,0.693,103,0.000,0.364,8.0%,4.0%,0.50,0.2,12.0%,30,4,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Masaki Tomoya,22,85,78,7,13,5,1,0,20,7,0,1,0,0,20,7,0,0,1,0.167,0.235,0.256,0.491,43,0.089,0.224,23.5%,8.2%,0.35,-0.3,31.8%,23,9,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Masuda Shu,61,225,184,36,46,12,5,1,71,14,2,2,3,1,30,33,1,4,5,0.250,0.374,0.386,0.760,122,0.136,0.292,13.3%,14.7%,1.10,-0.3,28.4%,24,9,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mimori Masaki,21,90,83,15,23,2,1,1,30,9,7,2,0,0,7,7,0,0,0,0.277,0.333,0.361,0.694,102,0.084,0.293,7.8%,7.8%,1.00,0.6,16.7%,24,4,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Minei Hiroki,9,25,23,1,5,1,0,1,9,4,0,0,0,0,5,1,0,1,2,0.217,0.280,0.391,0.671,94,0.174,0.235,20.0%,4.0%,0.20,0.0,28.0%,32,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mishiro Yoshiki,3,5,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.250,0.400,0.250,0.650,93,0.000,0.333,20.0%,0.0%,0.00,0.0,20.0%,19,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mizutani Shun,83,259,232,24,60,16,3,4,94,35,1,3,3,2,49,21,0,1,5,0.259,0.320,0.405,0.725,110,0.146,0.309,18.9%,8.1%,0.43,-0.8,28.6%,22,7,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nakata Keisuke,70,250,226,29,62,6,3,1,77,18,8,2,12,1,28,11,0,0,5,0.274,0.307,0.341,0.648,89,0.067,0.308,11.2%,4.4%,0.39,0.8,16.0%,23,4,S,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nishio Ayuma,70,194,162,20,37,3,2,0,44,14,0,4,7,3,36,21,0,1,0,0.228,0.316,0.272,0.588,73,0.044,0.287,18.6%,10.8%,0.58,-1.3,29.4%,23,6,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nomura Daiju,48,149,118,24,37,10,3,0,53,19,1,1,1,2,20,26,0,2,2,0.314,0.439,0.449,0.888,159,0.135,0.370,13.4%,17.4%,1.30,-0.1,30.9%,22,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nomura Isami,12,49,43,9,18,2,0,1,23,2,2,2,0,0,9,6,0,0,0,0.419,0.490,0.535,1.025,198,0.116,0.515,18.4%,12.2%,0.67,-0.3,32.7%,26,UTL,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Ogata Riku,50,68,57,11,8,1,0,0,9,1,4,3,3,1,16,6,0,1,0,0.140,0.231,0.158,0.389,15,0.018,0.190,23.5%,8.8%,0.38,-0.3,32.4%,24,7,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Sasagawa Yoshiyasu,90,246,227,27,48,10,2,4,74,29,11,3,0,1,73,14,0,4,2,0.211,0.268,0.326,0.594,73,0.115,0.291,29.7%,5.7%,0.19,0.9,37.0%,21,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Satoh Kota,1,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1.000,1.000,3.000,4.000,1029,2.000,1.000,0.0%,0.0%,,0.0,0.0%,19,DH,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Satoh Naoki,17,51,46,8,10,0,1,0,12,2,5,1,0,0,17,5,0,0,1,0.217,0.294,0.261,0.555,63,0.044,0.345,33.3%,9.8%,0.29,0.5,43.1%,24,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,4,16,15,3,4,0,0,0,4,0,3,1,0,0,4,1,0,0,0,0.267,0.313,0.267,0.580,70,0.000,0.364,25.0%,6.2%,0.25,0.2,31.2%,27,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Sunagawa Richard,72,291,236,40,53,9,2,19,123,56,0,1,0,2,92,37,0,16,3,0.225,0.364,0.521,0.885,156,0.296,0.268,31.6%,12.7%,0.40,-0.3,50.9%,24,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Tanigawara Kenta,20,52,42,4,7,1,0,0,8,3,3,2,1,0,12,8,0,1,0,0.167,0.314,0.190,0.504,50,0.023,0.233,23.1%,15.4%,0.67,-0.1,38.5%,26,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Uebayashi Seiji,56,193,174,23,42,13,0,4,67,17,4,1,0,3,34,14,0,2,1,0.241,0.301,0.385,0.686,99,0.144,0.273,17.6%,7.3%,0.41,0.4,26.9%,27,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Umino Takashi,52,142,118,15,25,5,0,4,42,16,0,0,6,2,32,15,0,1,6,0.212,0.301,0.356,0.657,91,0.144,0.250,22.5%,10.6%,0.47,0.0,35.9%,25,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Watanabe Riku,79,215,182,16,41,3,0,2,50,17,4,5,5,2,46,25,1,1,1,0.225,0.319,0.275,0.594,75,0.050,0.287,21.4%,11.6%,0.54,-0.9,34.0%,22,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yamamoto Keita,5,7,5,1,2,1,0,0,3,0,0,0,0,0,3,2,0,0,0,0.400,0.571,0.600,1.171,241,0.200,1.000,42.9%,28.6%,0.67,0.0,71.4%,23,DH,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yamashita Kyogo,2,6,6,1,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0.500,0.500,0.500,1.000,192,0.000,0.750,33.3%,0.0%,0.00,0.0,33.3%,18,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yanagimachi Tatsuru,15,55,46,6,17,3,0,1,23,9,0,0,0,1,8,7,0,1,2,0.370,0.455,0.500,0.955,178,0.130,0.421,14.5%,12.7%,0.88,0.0,29.1%,26,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yoshida Kengo,32,93,87,7,27,8,0,2,41,15,0,0,2,1,13,3,0,0,2,0.310,0.330,0.471,0.801,131,0.161,0.342,14.0%,3.2%,0.23,0.0,19.4%,22,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Abe Toshiki,30,99,83,11,27,3,0,3,39,15,0,0,0,3,16,13,0,0,0,0.325,0.404,0.470,0.874,158,0.145,0.358,16.2%,13.1%,0.81,0.0,32.3%,33,UTL,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Akaminai Ginji,87,225,182,12,50,11,1,1,66,22,0,0,1,2,19,34,1,5,8,0.275,0.399,0.363,0.762,126,0.088,0.299,8.4%,15.1%,1.79,0.1,24.0%,35,3,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Egawa Yuto,25,52,47,4,8,1,0,0,9,3,0,0,0,0,18,5,0,0,3,0.170,0.250,0.191,0.441,31,0.021,0.276,34.6%,9.6%,0.28,0.0,44.2%,22,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Franco Maikel,6,21,20,4,5,0,0,1,8,4,0,0,0,0,3,1,0,0,1,0.250,0.286,0.400,0.686,101,0.150,0.250,14.3%,4.8%,0.33,0.0,23.8%,30,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Gittens Chris,14,43,35,6,12,4,0,2,22,15,0,0,0,1,10,7,0,0,1,0.343,0.442,0.629,1.071,214,0.286,0.417,23.3%,16.3%,0.70,0.0,44.2%,29,DH,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Horiuchi Kengo,76,212,174,30,46,11,0,2,63,19,2,0,7,4,37,24,0,3,5,0.264,0.356,0.362,0.718,112,0.098,0.317,17.5%,11.3%,0.65,0.4,29.7%,26,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Irie Daiki,107,316,287,32,72,17,0,3,98,38,0,1,7,2,57,10,0,10,9,0.251,0.298,0.341,0.639,88,0.090,0.301,18.0%,3.2%,0.18,-0.3,22.2%,21,6,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Ishihara Tsuyoshi,42,105,81,9,19,2,0,3,30,11,0,0,3,1,27,19,0,1,1,0.235,0.382,0.370,0.752,123,0.135,0.308,25.7%,18.1%,0.70,0.0,46.7%,24,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Itoh Yukiya,2,9,8,3,3,1,0,1,7,1,0,0,0,0,3,1,0,0,0,0.375,0.444,0.875,1.319,284,0.500,0.500,33.3%,11.1%,0.33,0.0,55.6%,26,5,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kurokawa Fumiya,92,385,339,49,104,15,1,5,136,55,1,1,4,4,40,36,0,2,7,0.307,0.373,0.401,0.774,129,0.094,0.332,10.4%,9.4%,0.90,-0.1,21.0%,22,4,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Maeda Ginji,22,54,51,3,10,3,0,0,13,4,0,0,0,0,22,3,0,0,0,0.196,0.241,0.255,0.496,46,0.059,0.345,40.7%,5.6%,0.14,0.0,46.3%,19,7,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mizukami Kei,37,94,79,11,22,6,0,0,28,4,1,1,6,0,13,9,0,0,1,0.278,0.352,0.354,0.706,109,0.076,0.333,13.8%,9.6%,0.69,-0.1,23.4%,21,2,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mogi Eigoro,72,177,155,25,46,9,1,3,66,23,1,1,0,0,28,22,0,0,2,0.297,0.384,0.426,0.810,139,0.129,0.347,15.8%,12.4%,0.79,-0.1,29.9%,29,5,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
