Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Onuma Kenta,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Polanco Gregory,125,497,447,43,108,15,0,26,201,75,0,0,0,3,92,47,5,0,3,0.242,0.312,0.450,0.762,122,0.208,0.247,33.2%,18.5%,9.5%,0.51,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Sasaki Roki,15,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Satoh Toshiya,103,278,239,19,52,12,1,4,78,22,0,2,12,2,45,22,0,3,4,0.218,0.289,0.326,0.615,82,0.108,0.250,25.5%,16.2%,7.9%,0.49,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Sugano Tsuyoshi,6,11,10,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0.100,0.182,0.100,0.282,-12,0.000,0.125,27.3%,18.2%,9.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Tamura Tatsuhiro,78,214,181,6,30,3,0,2,39,19,0,1,15,3,38,13,0,2,3,0.166,0.226,0.215,0.441,33,0.049,0.194,24.8%,17.8%,6.1%,0.34,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Taneichi Atsuki,23,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Tomosugi Atsuki,64,209,185,21,47,7,0,0,54,9,9,3,14,1,31,9,0,0,1,0.254,0.287,0.292,0.579,72,0.038,0.303,19.1%,14.8%,4.3%,0.29,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Ueda Shota,4,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Wada Koshiro,80,113,98,30,26,4,2,3,43,9,20,1,3,0,32,9,0,3,0,0.265,0.345,0.439,0.784,130,0.174,0.365,38.9%,28.3%,8.0%,0.28,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yamaguchi Koki,115,474,421,46,99,21,0,14,162,57,0,0,0,5,122,43,6,5,7,0.235,0.310,0.385,0.695,104,0.150,0.293,37.8%,25.7%,9.1%,0.35,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yamamoto Daito,2,7,7,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0.143,0.143,0.143,0.286,-13,0.000,0.333,57.1%,57.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yasuda Hisanori,122,472,416,33,99,24,0,9,150,43,2,0,0,5,95,49,2,2,10,0.238,0.318,0.361,0.679,100,0.123,0.284,32.4%,20.1%,10.4%,0.52,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Arihara Kohei,17,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,200,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Astudillo Willians,20,50,44,2,6,1,0,1,10,3,0,0,0,1,2,2,0,3,3,0.136,0.220,0.227,0.447,35,0.091,0.119,10.0%,4.0%,4.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Bandoh Yugo,30,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Despaigne Alfredo,20,49,42,0,3,0,0,0,3,0,0,0,0,0,13,7,0,0,2,0.071,0.204,0.071,0.275,-14,0.000,0.103,40.8%,26.5%,14.3%,0.54,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Fujii Kouya,34,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Galvis Freddy,19,34,33,1,5,0,0,0,5,1,0,0,0,0,11,0,0,1,1,0.152,0.176,0.152,0.328,-0,0.000,0.227,32.4%,32.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Hawkins Courtney,3,10,9,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Higashihama Nao,17,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Imamiya Kenta,126,484,427,38,109,22,0,9,158,48,4,0,24,4,58,27,1,2,14,0.255,0.300,0.370,0.670,100,0.115,0.275,19.4%,12.0%,5.6%,0.47,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Inoue Tomoya,15,41,38,3,10,2,0,1,15,3,0,0,0,0,10,3,0,0,0,0.263,0.317,0.395,0.712,112,0.132,0.333,34.1%,24.4%,7.3%,0.30,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Ishikawa Shuta,23,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.000,0.000,0.000,0.000,-99,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kai Ikumi,13,21,20,2,4,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0.200,0.238,0.200,0.438,33,0.000,0.267,28.6%,23.8%,4.8%,0.20,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kai Takuya,139,420,366,35,74,16,1,10,122,44,0,0,18,2,117,31,0,3,5,0.202,0.269,0.333,0.602,79,0.131,0.266,37.6%,27.9%,7.4%,0.26,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kawarada Jumpei,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kawase Hikaru,102,208,178,25,42,7,3,0,55,15,2,2,18,1,23,9,1,2,3,0.236,0.279,0.309,0.588,76,0.073,0.269,15.4%,11.1%,4.3%,0.39,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kondoh Kensuke,143,613,492,75,149,33,0,26,260,87,3,4,0,6,117,109,7,6,7,0.303,0.431,0.528,0.959,186,0.225,0.346,41.1%,19.1%,17.8%,0.93,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kurihara Ryoya,96,387,352,24,84,14,0,13,137,49,0,1,1,2,81,28,0,4,6,0.239,0.301,0.389,0.690,105,0.150,0.273,31.5%,20.9%,7.2%,0.35,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Makihara Taisei,91,387,359,40,93,13,1,2,114,32,3,2,7,5,66,11,1,5,6,0.259,0.287,0.318,0.605,81,0.059,0.307,20.4%,17.1%,2.8%,0.17,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Masaki Tomoya,15,30,26,2,1,0,0,0,1,1,0,0,0,0,10,3,0,1,0,0.038,0.167,0.038,0.205,-35,0.000,0.062,43.3%,33.3%,10.0%,0.30,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Masuda Shu,35,75,66,7,12,2,0,1,17,3,0,0,1,0,17,5,0,3,0,0.182,0.270,0.258,0.528,59,0.076,0.229,30.7%,22.7%,6.7%,0.29,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Mimori Masaki,102,316,296,40,77,8,2,5,104,21,14,8,8,0,48,12,0,0,4,0.260,0.289,0.351,0.640,91,0.091,0.296,20.6%,15.2%,3.8%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Minei Hiroki,44,39,34,3,7,2,0,2,15,6,0,0,3,1,10,0,0,1,1,0.206,0.222,0.441,0.663,94,0.235,0.217,30.8%,25.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Nakamura Akira,136,585,511,52,140,13,2,5,172,37,0,2,7,4,53,60,3,3,8,0.274,0.351,0.337,0.688,107,0.063,0.295,20.2%,9.1%,10.3%,1.13,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Nomura Daiju,41,83,74,7,16,2,0,1,21,4,1,0,4,1,22,4,0,0,5,0.216,0.253,0.284,0.537,61,0.068,0.288,32.5%,26.5%,4.8%,0.18,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Nomura Isami,50,95,81,14,13,2,0,3,24,7,1,0,1,1,33,8,0,4,0,0.160,0.266,0.296,0.562,68,0.136,0.217,46.3%,34.7%,8.4%,0.24,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Satoh Naoki,41,31,30,6,5,1,0,1,9,2,3,1,1,0,16,0,0,0,0,0.167,0.167,0.300,0.467,38,0.133,0.308,54.8%,51.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Shuto Ukyo,114,268,237,52,57,5,1,2,70,17,36,7,7,1,56,20,0,3,3,0.241,0.307,0.295,0.602,81,0.054,0.306,29.1%,20.9%,7.5%,0.36,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Stewart Jr. Carter,14,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Sunagawa Richard,22,64,61,2,7,1,0,0,8,1,0,0,0,0,25,2,0,1,0,0.115,0.156,0.131,0.287,-13,0.016,0.194,42.2%,39.1%,3.1%,0.08,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Tanigawara Kenta,61,46,43,8,10,1,0,0,11,3,2,1,0,0,12,3,0,0,0,0.233,0.283,0.256,0.539,63,0.023,0.323,32.6%,26.1%,6.5%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Uebayashi Seiji,56,99,92,14,17,3,1,0,22,9,1,1,2,1,30,3,0,1,1,0.185,0.216,0.239,0.455,37,0.054,0.270,33.3%,30.3%,3.0%,0.10,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Umino Takashi,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Wada Tsuyoshi,21,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Yanagimachi Tatsuru,116,375,311,27,80,18,1,0,100,34,2,1,4,1,104,58,0,1,8,0.257,0.375,0.322,0.697,111,0.065,0.385,43.2%,27.7%,15.5%,0.56,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Yanagita Yuki,143,625,546,57,163,29,3,22,264,85,1,0,0,6,97,64,1,9,9,0.299,0.378,0.484,0.862,156,0.185,0.326,29.3%,15.5%,10.2%,0.66,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Yoshida Kengo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Abe Toshiki,78,253,216,16,55,17,1,4,86,24,0,0,6,2,47,27,1,2,12,0.255,0.340,0.398,0.738,125,0.143,0.305,30.8%,18.6%,10.7%,0.57,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Akaminai Ginji,6,10,10,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.100,0.100,0.100,0.200,-41,0.000,0.111,10.0%,10.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Asamura Hideto,143,601,522,64,143,20,0,26,241,78,2,1,0,1,108,75,4,3,9,0.274,0.368,0.462,0.830,153,0.188,0.301,34.8%,18.0%,12.5%,0.69,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Franco Maikel,95,334,312,31,69,11,0,12,116,32,0,0,0,0,52,21,0,1,11,0.221,0.272,0.372,0.644,94,0.151,0.230,25.4%,15.6%,6.3%,0.40,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Hayakawa Takahisa,17,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,104,0.000,0.333,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Horiuchi Kengo,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.500,0.667,0.500,1.167,264,0.000,0.500,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Itoh Yukiya,87,216,188,20,46,6,1,5,69,16,3,2,10,2,48,15,0,1,3,0.245,0.301,0.367,0.668,103,0.122,0.299,31.5%,22.2%,6.9%,0.31,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Karashima Wataru,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Kishi Takayuki,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Kobukata Hiroto,134,549,477,67,123,8,6,5,158,37,36,6,20,1,83,48,0,3,8,0.258,0.329,0.331,0.660,102,0.073,0.303,24.8%,15.1%,8.7%,0.58,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Kurokawa Fumiya,9,24,22,1,2,0,0,1,5,2,0,0,1,1,5,0,0,0,0,0.091,0.087,0.227,0.314,-8,0.136,0.059,25.0%,20.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Mogi Eigoro,8,15,12,1,1,0,0,0,1,1,0,0,0,0,3,3,0,0,1,0.083,0.267,0.083,0.350,10,0.000,0.111,40.0%,20.0%,20.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Murabayashi Itsuki,98,340,301,35,77,14,2,2,101,32,11,5,12,2,55,21,0,4,12,0.256,0.311,0.336,0.647,97,0.080,0.305,22.9%,16.2%,6.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Nishikawa Haruki,35,87,72,11,13,2,1,1,20,4,2,0,2,1,24,11,0,0,0,0.181,0.286,0.278,0.564,73,0.097,0.250,41.4%,27.6%,12.6%,0.46,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Norimoto Takahiro,24,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Ogoh Yuya,120,441,390,53,102,16,3,10,154,49,13,8,8,6,85,36,0,1,3,0.262,0.321,0.395,0.716,118,0.133,0.306,29.7%,19.3%,8.2%,0.42,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Ohta Hikaru,104,233,173,19,42,6,0,3,57,14,1,0,28,1,47,27,0,4,4,0.243,0.356,0.329,0.685,111,0.086,0.315,33.0%,20.2%,11.6%,0.57,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Okajima Takero,114,410,361,33,96,20,0,6,134,43,3,2,5,7,67,33,1,3,10,0.266,0.327,0.371,0.698,113,0.105,0.305,25.9%,16.3%,8.0%,0.49,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shimauchi Hiroaki,104,369,322,21,76,13,0,7,110,38,2,0,0,3,41,41,1,3,5,0.236,0.325,0.342,0.667,104,0.106,0.249,24.1%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shoji Kosei,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shozui Yuya,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,65,0.000,0.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Sumitani Ginjiro,65,145,131,9,29,2,0,1,34,10,0,0,6,1,23,5,0,2,2,0.221,0.259,0.260,0.519,58,0.039,0.259,20.0%,15.9%,3.4%,0.22,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Suzuki Daichi,101,292,250,25,61,9,1,5,87,27,0,2,7,2,36,24,0,9,6,0.244,0.330,0.348,0.678,107,0.104,0.265,22.3%,12.3%,8.2%,0.67,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Kazuki,95,41,34,22,3,0,0,2,9,3,3,2,2,0,13,5,0,0,1,0.088,0.205,0.265,0.470,42,0.177,0.053,48.8%,31.7%,12.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Masahiro,24,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tatsumi Ryosuke,133,495,434,45,114,16,5,9,167,43,13,4,8,1,99,40,0,12,3,0.263,0.341,0.385,0.726,121,0.122,0.321,29.9%,20.0%,8.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Wada Ren,2,6,5,0,1,0,0,0,1,2,0,0,0,1,3,0,0,0,1,0.200,0.167,0.200,0.367,10,0.000,0.333,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Watanabe Yoshiaki,25,57,49,3,7,0,0,0,7,3,0,0,3,0,7,5,0,0,3,0.143,0.222,0.143,0.365,12,0.000,0.167,21.1%,12.3%,8.8%,0.71,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Yamasaki Tsuyoshi,117,307,261,29,53,6,5,2,75,19,13,6,7,1,58,35,2,3,9,0.203,0.303,0.287,0.590,81,0.084,0.252,30.9%,18.9%,11.4%,0.60,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Yasuda Yuma,53,127,110,7,24,2,0,3,35,7,0,0,0,0,25,16,0,1,5,0.218,0.323,0.318,0.641,96,0.100,0.256,34.6%,19.7%,12.6%,0.64,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Enns Dietrich,12,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,788,1.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Furuichi Takeru,29,56,50,2,8,0,0,0,8,0,0,1,3,0,13,2,0,1,0,0.160,0.208,0.160,0.368,12,0.000,0.216,26.8%,23.2%,3.6%,0.15,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Genda Sosuke,100,435,397,30,102,9,4,0,119,22,5,6,8,1,82,26,0,3,5,0.257,0.307,0.300,0.607,84,0.043,0.323,24.8%,18.9%,6.0%,0.32,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hasegawa Shinya,59,198,180,17,40,9,0,4,61,12,3,4,2,2,34,11,1,3,3,0.222,0.276,0.339,0.615,84,0.117,0.250,24.7%,17.2%,5.6%,0.32,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hiranuma Shota,67,110,102,16,25,2,2,2,37,6,3,1,1,1,18,5,0,1,3,0.245,0.284,0.363,0.647,94,0.118,0.277,22.7%,16.4%,4.5%,0.28,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hiruma Takuya,56,223,198,17,46,6,0,2,58,20,0,0,9,2,37,14,0,0,2,0.232,0.280,0.293,0.573,73,0.061,0.273,23.8%,16.6%,6.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kaneko Yuji,47,91,84,6,15,2,1,0,19,2,1,2,1,1,24,4,0,1,2,0.179,0.222,0.226,0.448,35,0.047,0.246,30.8%,26.4%,4.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kawagoe Seiji,12,38,30,2,4,0,0,1,7,5,0,0,1,0,13,6,0,1,0,0.133,0.297,0.233,0.530,62,0.100,0.188,52.6%,34.2%,15.8%,0.46,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kishi Junichiro,61,197,177,16,37,5,0,3,51,12,3,2,4,1,33,11,0,4,6,0.209,0.269,0.288,0.557,68,0.079,0.239,23.9%,16.8%,5.6%,0.33,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kodama Ryosuke,56,132,122,11,27,3,2,0,34,8,2,3,5,1,30,4,0,0,2,0.221,0.244,0.279,0.523,57,0.058,0.290,25.8%,22.7%,3.0%,0.13,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Koga Yuto,100,282,239,12,52,14,0,2,72,20,1,0,17,0,54,23,2,3,8,0.218,0.294,0.301,0.595,80,0.083,0.273,28.0%,19.1%,8.2%,0.43,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kuriyama Takumi,77,191,157,17,34,4,0,7,59,19,1,0,0,2,32,31,1,1,7,0.217,0.346,0.376,0.722,118,0.159,0.225,36.6%,16.8%,16.2%,0.97,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Mackinnon David,127,514,464,50,120,17,2,15,186,50,1,1,0,2,91,48,0,0,7,0.259,0.327,0.401,0.728,119,0.142,0.292,30.0%,17.7%,9.3%,0.53,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Matsumoto Wataru,20,5,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Nakamura Takeya,88,322,283,34,73,12,0,17,136,40,1,0,0,3,76,31,3,5,7,0.258,0.339,0.481,0.820,146,0.223,0.290,38.5%,23.6%,9.6%,0.41,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Nishikawa Manaya,41,109,97,9,22,4,0,1,29,8,4,1,5,1,16,5,0,1,0,0.227,0.269,0.299,0.568,71,0.072,0.259,20.2%,14.7%,4.6%,0.31,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Payton Mark,57,225,205,18,44,8,0,5,67,22,1,2,3,2,46,14,0,1,6,0.215,0.266,0.327,0.593,78,0.112,0.250,28.9%,20.4%,6.2%,0.30,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Satoh Ryusei,91,257,209,27,55,9,3,3,79,16,2,1,3,1,41,42,0,2,6,0.263,0.390,0.378,0.768,133,0.115,0.313,33.5%,16.0%,16.3%,1.02,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Sumida Chihiro,22,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Suzuki Shohei,72,267,242,19,58,8,2,0,70,15,10,0,8,1,34,15,0,1,3,0.240,0.286,0.289,0.575,74,0.049,0.278,18.4%,12.7%,5.6%,0.44,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Taira Kaima,23,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takagi Wataru,5,19,19,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0.158,0.158,0.158,0.316,-5,0.000,0.273,42.1%,42.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takahashi Kona,23,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takamatsu Wataru,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takeda Aito,73,267,257,19,55,18,0,4,85,15,2,5,4,1,55,3,2,2,7,0.214,0.228,0.331,0.559,67,0.117,0.256,23.2%,20.6%,1.1%,0.05,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takizawa Natsuo,16,17,16,4,3,0,0,1,6,1,0,0,1,0,4,0,0,0,0,0.188,0.188,0.375,0.563,66,0.187,0.182,29.4%,23.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
