Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Alcantara Raul,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,54,0.000,0.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Araki Fumiya,52,104,94,14,29,5,1,1,39,11,4,3,0,2,14,8,0,0,2,0.309,0.356,0.415,0.771,122,0.106,0.346,22.1%,13.5%,7.7%,0.57,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Chikamoto Koji,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Egoshi Taiga,47,201,179,30,45,7,2,7,77,19,7,3,1,0,79,15,1,6,2,0.251,0.330,0.430,0.760,118,0.179,0.409,50.2%,39.3%,7.5%,0.19,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Endo Jo,86,267,230,25,54,5,3,0,65,21,3,2,12,3,57,18,0,4,4,0.235,0.298,0.283,0.581,68,0.048,0.307,28.1%,21.3%,6.7%,0.32,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Fujikawa Shunsuke,29,46,40,3,10,1,0,0,11,2,1,2,0,0,5,6,1,0,2,0.250,0.348,0.275,0.623,82,0.025,0.286,23.9%,10.9%,13.0%,1.20,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Fujita Kento,32,45,42,3,6,1,0,0,7,0,0,0,0,0,14,2,0,1,1,0.143,0.200,0.167,0.367,6,0.024,0.214,35.6%,31.1%,4.4%,0.14,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Fujitani Kosuke,24,20,19,0,1,0,0,0,1,1,0,0,0,1,8,0,0,0,1,0.053,0.050,0.053,0.103,-72,0.000,0.083,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Haraguchi Fumihito,5,19,16,2,2,0,0,0,2,1,0,0,0,1,1,1,0,1,2,0.125,0.211,0.125,0.336,-2,0.000,0.125,10.5%,5.3%,5.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Hojoh Fumiya,17,56,50,4,15,3,0,1,21,6,2,0,0,0,10,4,0,2,3,0.300,0.375,0.420,0.795,130,0.120,0.359,26.8%,17.9%,7.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Inoue Kouta,68,275,255,35,68,19,2,9,118,50,2,0,0,3,95,15,0,2,4,0.267,0.309,0.463,0.772,120,0.196,0.383,43.3%,34.5%,5.5%,0.16,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Itayama Yutaro,64,244,215,28,57,9,7,5,95,33,12,4,1,2,34,26,0,0,5,0.265,0.342,0.442,0.784,126,0.177,0.292,26.6%,13.9%,10.7%,0.76,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Itohara Kento,4,13,10,2,4,0,0,0,4,2,0,0,0,1,1,2,0,0,0,0.400,0.462,0.400,0.862,151,0.000,0.400,23.1%,7.7%,15.4%,2.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Itoi Yoshio,1,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,327,0.500,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Katayama Yuya,45,81,69,13,15,1,0,3,25,5,3,1,0,0,13,12,0,0,0,0.217,0.333,0.362,0.695,101,0.145,0.226,34.6%,16.0%,14.8%,0.92,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Kinami Seiya,20,83,78,11,28,5,0,1,36,15,1,1,0,2,8,3,0,0,3,0.359,0.373,0.462,0.835,140,0.103,0.380,14.5%,9.6%,3.6%,0.38,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Kumagai Takahiro,25,102,86,12,22,4,1,0,28,9,5,0,6,0,15,10,0,0,0,0.256,0.333,0.326,0.659,91,0.070,0.310,24.5%,14.7%,9.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Marte Jefry,5,15,13,3,6,1,0,2,13,4,0,0,0,0,4,2,0,0,0,0.462,0.533,1.000,1.533,337,0.538,0.571,53.3%,26.7%,13.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Nagasaka Kenya,66,193,165,13,35,6,0,0,41,11,3,2,3,1,45,21,0,3,4,0.212,0.311,0.248,0.559,62,0.036,0.289,34.2%,23.3%,10.9%,0.47,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Nakano Takumu,2,8,8,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0.375,0.375,0.375,0.750,117,0.000,0.429,12.5%,12.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Nakatani Masahiro,59,225,203,20,54,10,2,5,83,26,5,1,0,1,33,20,0,1,3,0.266,0.333,0.409,0.742,113,0.143,0.295,25.8%,14.7%,8.9%,0.61,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Obata Ryuhei,65,277,244,35,70,11,1,0,83,18,14,5,5,1,42,26,0,1,3,0.287,0.357,0.340,0.697,102,0.053,0.345,24.5%,15.2%,9.4%,0.62,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Ohyama Yusuke,2,8,7,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0.286,0.375,0.286,0.661,93,0.000,0.333,25.0%,12.5%,12.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Okuyama Kouta,33,23,19,4,5,1,0,0,6,1,0,1,1,0,8,3,0,0,1,0.263,0.364,0.316,0.680,98,0.053,0.455,47.8%,34.8%,13.0%,0.38,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Onodera Dan,75,303,267,36,84,12,3,6,120,44,9,2,1,1,39,33,0,1,6,0.315,0.391,0.449,0.840,143,0.134,0.350,25.7%,12.9%,10.9%,0.85,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Oyokawa Masaki,8,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Rojas Jr. Mel,36,130,105,24,28,6,0,7,55,20,4,0,0,1,31,21,0,3,2,0.267,0.400,0.524,0.924,165,0.257,0.309,45.4%,23.8%,16.2%,0.68,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Sakaeda Yuki,47,129,109,17,28,5,3,1,42,18,2,1,4,0,23,14,1,2,2,0.257,0.352,0.385,0.737,112,0.128,0.318,29.5%,17.8%,10.9%,0.61,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Sakamoto Seishiro,5,17,15,2,6,3,0,0,9,4,0,0,0,0,4,2,0,0,0,0.400,0.471,0.600,1.071,208,0.200,0.545,35.3%,23.5%,11.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Sato Teruaki,8,34,33,4,9,3,0,1,15,5,1,0,0,0,11,1,0,0,0,0.273,0.294,0.455,0.749,113,0.182,0.381,38.2%,32.4%,2.9%,0.09,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Shimada Kairi,63,228,195,37,67,7,6,3,95,29,21,7,6,1,28,25,0,1,4,0.344,0.419,0.487,0.906,161,0.143,0.388,24.6%,12.3%,11.0%,0.89,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Takatera Nozomu,58,157,136,16,22,5,2,1,34,10,2,1,3,0,28,17,0,1,3,0.162,0.260,0.250,0.510,47,0.088,0.196,29.3%,17.8%,10.8%,0.61,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Takayama Shun,95,351,321,28,65,11,3,3,91,23,8,6,2,1,45,24,0,2,7,0.202,0.261,0.283,0.544,56,0.081,0.226,20.5%,12.8%,6.8%,0.53,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Ueda Kai,18,54,45,5,8,1,0,0,9,1,3,0,3,0,9,6,0,0,1,0.178,0.275,0.200,0.475,39,0.022,0.222,27.8%,16.7%,11.1%,0.67,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Umeno Ryutaro,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,54,0.000,0.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Yamamoto Yasuhiro,30,111,90,19,27,6,0,0,33,8,2,0,6,2,12,12,0,1,1,0.300,0.381,0.367,0.748,117,0.067,0.338,21.6%,10.8%,10.8%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Yohkawa Naomasa,46,181,155,24,42,10,2,5,71,28,4,0,0,3,45,23,0,0,4,0.271,0.359,0.458,0.817,135,0.187,0.343,40.3%,24.9%,12.7%,0.51,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
Abe Tomohiro,13,41,37,4,10,2,1,2,20,5,0,0,0,0,9,4,0,0,2,0.270,0.341,0.541,0.882,152,0.271,0.308,36.6%,22.0%,9.8%,0.44,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Aizawa Tsubasa,4,10,8,1,4,1,0,0,5,1,0,0,0,0,0,2,0,0,1,0.500,0.600,0.625,1.225,255,0.125,0.500,20.0%,0.0%,20.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Chono Hisayoshi,11,30,27,1,6,1,0,0,7,1,0,0,0,0,3,3,0,0,1,0.222,0.300,0.259,0.559,62,0.037,0.250,20.0%,10.0%,10.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Cron Kevin,53,177,159,18,39,3,0,9,69,18,0,0,0,1,55,15,0,2,3,0.245,0.316,0.434,0.750,115,0.189,0.312,44.6%,31.1%,8.5%,0.27,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Dohbayashi Shota,44,174,159,19,46,13,0,7,80,25,2,4,0,2,38,11,0,2,4,0.289,0.339,0.503,0.842,141,0.214,0.336,32.2%,21.8%,6.3%,0.29,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Endoh Atsushi,20,7,5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.000,0.167,0.000,0.167,-50,0.000,0.000,28.6%,14.3%,14.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Futamata Shoichi,46,141,133,15,29,5,1,4,48,14,0,0,0,2,28,3,0,3,4,0.218,0.248,0.361,0.609,73,0.143,0.243,24.8%,19.9%,2.1%,0.11,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Hatsuki Ryutaro,40,176,138,22,40,3,3,0,49,11,20,7,2,0,25,35,0,1,1,0.290,0.437,0.355,0.792,131,0.065,0.354,34.1%,14.2%,19.9%,1.40,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Hayashi Kota,38,144,137,19,35,6,0,6,59,18,0,1,0,1,25,6,0,0,2,0.255,0.285,0.431,0.716,104,0.176,0.271,25.7%,17.4%,4.2%,0.24,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ishihara Tomoki,17,59,55,4,21,8,0,2,35,11,0,0,0,0,12,4,0,0,1,0.382,0.424,0.636,1.060,204,0.254,0.463,30.5%,20.3%,6.8%,0.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Isomura Yoshitaka,22,75,62,10,18,2,0,4,32,13,0,0,2,1,10,9,0,1,1,0.290,0.384,0.516,0.900,158,0.226,0.286,30.7%,13.3%,12.0%,0.90,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kemna Makoto,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kikuchi Ryosuke,1,3,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.000,184,0.334,0.333,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kinoshita Motohide,89,292,278,29,67,15,3,2,94,22,2,1,0,1,39,10,0,3,7,0.241,0.274,0.338,0.612,76,0.097,0.273,17.5%,13.4%,3.4%,0.26,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kobayashi Tatsuto,8,5,4,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0.250,0.250,0.250,0.500,44,0.000,0.500,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kozono Kaito,20,84,79,10,23,1,2,1,31,4,4,2,2,0,7,3,0,0,1,0.291,0.317,0.392,0.709,104,0.101,0.310,13.1%,8.3%,3.6%,0.43,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kuri Aren,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Kuwahara Tatsuki,62,145,128,13,31,5,4,0,44,9,0,0,2,0,24,15,0,0,5,0.242,0.322,0.344,0.666,92,0.102,0.298,26.9%,16.6%,10.3%,0.62,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Matsuyama Ryuhei,4,11,11,1,4,0,0,0,4,2,0,0,0,0,2,0,0,0,1,0.364,0.364,0.364,0.728,111,0.000,0.444,18.2%,18.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Mejia Alejandro,69,226,211,27,57,10,0,9,94,31,1,0,0,2,39,13,1,0,7,0.270,0.310,0.445,0.755,116,0.175,0.291,27.0%,17.3%,5.8%,0.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Miyoshi Takumi,14,34,31,2,7,1,0,0,8,2,0,0,0,0,6,3,0,0,1,0.226,0.294,0.258,0.552,60,0.032,0.280,26.5%,17.6%,8.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Mochimaru Taiki,54,139,124,5,28,7,0,1,38,10,0,0,2,1,38,10,0,2,2,0.226,0.292,0.306,0.598,72,0.080,0.314,35.3%,27.3%,7.2%,0.26,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Morishita Masato,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nagai Atsushi,60,89,82,18,17,5,3,0,28,4,1,1,0,0,20,6,0,1,2,0.207,0.270,0.341,0.611,76,0.134,0.274,29.2%,22.5%,6.7%,0.30,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakagami Takuto,53,116,108,6,16,2,1,1,23,8,0,0,3,1,34,4,0,0,2,0.148,0.177,0.213,0.390,11,0.065,0.203,33.6%,29.3%,3.4%,0.12,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakamura Kyohei,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakamura Shosei,47,189,175,21,39,11,1,4,64,18,5,0,0,1,35,13,0,0,4,0.223,0.275,0.366,0.641,84,0.143,0.255,27.5%,18.5%,6.9%,0.37,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nakamura Yuta,16,15,14,1,2,0,0,0,2,0,0,0,0,0,4,1,0,0,1,0.143,0.200,0.143,0.343,-1,0.000,0.200,33.3%,26.7%,6.7%,0.25,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Neverauskas Dovydas,14,7,7,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.143,0.143,0.143,0.286,-18,0.000,0.500,71.4%,71.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nirasawa Yuya,74,278,255,23,65,13,1,4,92,17,1,0,5,3,35,14,0,1,8,0.255,0.293,0.361,0.654,88,0.106,0.279,19.1%,12.6%,5.0%,0.40,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Noma Takayoshi,7,26,23,3,4,1,0,0,5,1,1,0,0,0,4,3,0,0,2,0.174,0.269,0.217,0.486,41,0.043,0.211,26.9%,15.4%,11.5%,0.75,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Nomura Yusuke,12,8,7,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.143,0.143,0.143,0.286,-18,0.000,0.167,12.5%,12.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ohmichi Haruki,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ohmori Minoru,34,146,136,12,41,3,4,0,52,5,7,4,3,1,32,6,0,0,0,0.301,0.329,0.382,0.711,105,0.081,0.390,26.0%,21.9%,4.1%,0.19,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ohsera Daichi,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Okada Akitake,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Sakakura Shogo,1,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.250,0.250,0.250,0.500,44,0.000,0.333,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Scott Tayler,7,5,4,1,1,1,0,0,2,1,0,0,1,0,2,0,0,0,0,0.250,0.250,0.500,0.750,112,0.250,0.500,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Shirahama Yuta,26,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.000,0.000,0.000,0.000,-102,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Shozui Yuya,70,270,249,33,73,11,1,11,119,40,4,0,0,1,51,19,0,1,7,0.293,0.344,0.478,0.822,136,0.185,0.330,30.0%,18.9%,7.0%,0.37,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Sone Kaisei,16,27,26,4,7,0,0,0,7,2,2,1,1,0,6,0,0,0,0,0.269,0.269,0.269,0.538,55,0.000,0.350,22.2%,22.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Suzuki Seiya,2,5,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.250,0.400,0.250,0.650,91,0.000,0.333,40.0%,20.0%,20.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Takahashi Hiroki,61,147,130,10,23,7,0,3,39,19,0,0,0,0,23,16,0,1,3,0.177,0.272,0.300,0.572,64,0.123,0.192,28.6%,15.6%,10.9%,0.70,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Takahashi Kouya,5,6,4,1,1,0,0,1,4,2,0,0,1,0,2,1,0,0,0,0.250,0.400,1.000,1.400,295,0.750,0.000,66.7%,33.3%,16.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tamamura Shogo,3,7,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tanaka Kosuke,1,4,3,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.333,0.500,0.333,0.833,145,0.000,0.333,25.0%,0.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Tokoda Hiroki,10,8,6,0,1,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0.167,0.167,0.167,0.334,-4,0.000,0.500,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Uemoto Takashi,10,27,21,3,8,3,0,0,11,1,0,1,1,0,6,4,0,1,2,0.381,0.500,0.524,1.024,197,0.143,0.533,37.0%,22.2%,14.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Ugusa Koki,53,217,199,24,51,8,5,6,87,26,5,5,1,0,42,12,0,5,4,0.256,0.315,0.437,0.752,115,0.181,0.298,27.6%,19.4%,5.5%,0.29,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Yabuta Kazuki,14,5,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.250,0.250,0.250,0.500,44,0.000,0.250,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Yano Masaya,69,237,197,21,41,3,3,1,53,16,9,6,8,2,50,28,0,2,5,0.208,0.310,0.269,0.579,68,0.061,0.270,33.3%,21.1%,11.8%,0.56,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Yasaki Takuya,14,11,10,0,2,0,0,0,2,1,0,0,1,0,4,0,0,0,0,0.200,0.200,0.200,0.400,15,0.000,0.333,36.4%,36.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
Azuma Junpei,64,183,163,11,25,10,0,1,38,10,1,2,5,3,64,9,0,3,1,0.153,0.208,0.233,0.441,27,0.080,0.238,40.4%,35.0%,4.9%,0.14,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Chino Naoto,36,143,129,19,36,10,1,2,54,15,2,3,1,1,34,12,1,0,3,0.279,0.338,0.419,0.757,120,0.140,0.362,33.6%,23.8%,8.4%,0.35,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Cordero Remy,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Cordero Starlin,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
De La Rosa Frandy,77,203,190,20,38,8,1,2,54,14,1,2,0,1,67,10,0,2,4,0.200,0.246,0.284,0.530,53,0.084,0.295,38.9%,33.0%,4.9%,0.15,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Ebina Tatsuo,69,283,244,52,75,16,2,9,122,39,18,7,1,4,68,24,0,10,3,0.307,0.387,0.500,0.887,159,0.193,0.386,35.7%,24.0%,8.5%,0.35,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Hosokawa Seiya,56,220,186,38,52,9,0,16,109,32,2,3,0,2,39,28,0,4,3,0.280,0.382,0.586,0.968,181,0.306,0.271,37.7%,17.7%,12.7%,0.72,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Irie Taisei,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Ishida Kenta,11,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,495,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Itoh Hikaru,4,11,9,2,3,1,0,0,4,2,0,0,0,0,0,2,0,0,0,0.333,0.455,0.444,0.899,165,0.111,0.333,18.2%,0.0%,18.2%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Itoh Yukiya,80,316,284,38,65,13,0,10,108,38,8,1,0,6,57,25,0,1,6,0.229,0.288,0.380,0.668,94,0.151,0.247,29.1%,18.0%,7.9%,0.44,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kamizato Kazuki,19,70,53,10,16,5,3,1,30,9,2,3,0,0,11,17,1,0,1,0.302,0.471,0.566,1.037,204,0.264,0.366,41.4%,15.7%,24.3%,1.55,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kasai Takamasa,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kazahari Ren,21,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,775,1.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kobukata Daichi,100,363,316,28,68,15,1,4,97,43,2,3,1,3,108,39,0,4,14,0.215,0.307,0.307,0.614,80,0.092,0.309,41.6%,29.8%,10.7%,0.36,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kuramoto Toshihiko,24,78,70,8,17,2,0,0,19,3,1,0,0,0,14,7,0,1,3,0.243,0.321,0.271,0.592,74,0.028,0.304,26.9%,17.9%,9.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
