Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Itani Shoma,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Itoh Daisuke,31,57,45,6,10,1,1,0,13,1,1,1,6,0,5,3,0,3,1,0.222,0.314,0.289,0.603,74,0.067,0.250,14.0%,8.8%,5.3%,0.60,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kai Takuya,2,6,2,1,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0.500,0.833,0.500,1.333,288,0.000,0.500,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Katsuren Haruki,45,79,59,6,7,2,0,0,9,4,2,0,8,1,14,6,0,5,1,0.119,0.254,0.153,0.407,20,0.034,0.152,25.3%,17.7%,7.6%,0.43,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kawamura Yuto,39,118,109,10,21,7,0,1,31,9,5,2,0,0,36,9,0,0,1,0.193,0.254,0.284,0.538,55,0.091,0.278,39.0%,30.5%,7.6%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kawarada Jumpei,71,250,204,30,39,4,2,1,50,17,9,2,15,1,31,23,0,7,2,0.191,0.294,0.245,0.539,56,0.054,0.220,22.0%,12.4%,9.2%,0.74,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kawase Hikaru,20,67,56,8,17,2,2,0,23,8,0,1,3,1,8,7,0,0,0,0.304,0.375,0.411,0.786,126,0.107,0.347,22.4%,11.9%,10.4%,0.88,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kobayashi Jui,38,92,81,7,13,2,3,0,21,9,1,0,6,2,26,3,0,0,1,0.160,0.186,0.259,0.445,28,0.099,0.228,31.5%,28.3%,3.3%,0.12,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kuki Ryuhei,44,113,87,8,10,1,0,0,11,1,4,1,6,0,28,20,0,0,4,0.115,0.280,0.126,0.406,20,0.011,0.169,42.5%,24.8%,17.7%,0.71,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kurose Kenta,62,188,160,20,40,6,1,9,75,32,1,1,0,2,35,20,0,6,3,0.250,0.351,0.469,0.820,134,0.219,0.263,34.0%,18.6%,10.6%,0.57,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Makihara Kota,22,56,51,3,10,3,1,0,15,11,0,0,0,0,18,5,0,0,2,0.196,0.268,0.294,0.562,62,0.098,0.303,41.1%,32.1%,8.9%,0.28,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Makihara Taisei,2,7,7,1,2,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0.286,0.286,0.286,0.572,65,0.000,0.500,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Masago Yusuke,71,278,245,44,76,14,2,8,118,38,8,4,3,3,41,26,0,1,3,0.310,0.375,0.482,0.857,145,0.172,0.342,27.0%,14.7%,9.4%,0.63,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Masaki Tomoya,60,221,187,29,50,13,2,4,79,38,0,3,0,4,32,29,0,1,7,0.267,0.362,0.422,0.784,125,0.155,0.297,29.4%,14.5%,13.1%,0.91,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Masuda Shu,80,275,220,32,63,7,2,3,83,27,2,4,12,2,29,34,1,7,2,0.286,0.395,0.377,0.772,122,0.091,0.316,24.0%,10.5%,12.4%,1.17,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Matsuda Nobuhiro,12,27,26,2,7,0,2,1,14,7,0,0,0,0,6,1,0,0,0,0.269,0.296,0.538,0.834,136,0.269,0.316,29.6%,22.2%,3.7%,0.17,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Mimori Masaki,6,20,17,5,6,1,1,0,9,0,2,0,0,0,2,1,0,2,0,0.353,0.450,0.529,0.979,180,0.176,0.400,15.0%,10.0%,5.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Mizutani Shun,13,42,39,4,10,0,0,1,13,3,0,0,0,0,12,1,0,2,1,0.256,0.310,0.333,0.643,85,0.077,0.346,33.3%,28.6%,2.4%,0.08,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nakamura Akira,1,3,3,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.667,0.667,1.667,2.334,554,1.000,0.500,33.3%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nakata Keisuke,36,119,112,18,30,6,0,1,39,11,1,1,3,1,21,3,0,0,1,0.268,0.284,0.348,0.632,81,0.080,0.319,21.0%,17.6%,2.5%,0.14,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nakatani Masahiro,76,228,199,27,42,7,2,4,65,25,0,1,0,2,52,23,0,4,1,0.211,0.303,0.327,0.630,81,0.116,0.262,34.6%,22.8%,10.1%,0.44,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nomura Daiju,52,161,134,23,39,5,2,2,54,18,2,0,2,0,15,25,0,0,4,0.291,0.403,0.403,0.806,132,0.112,0.316,26.1%,9.3%,15.5%,1.67,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nomura Isami,6,24,21,1,5,1,0,0,6,0,3,1,1,0,3,2,0,0,0,0.238,0.304,0.286,0.590,71,0.048,0.278,20.8%,12.5%,8.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Ogata Riku,68,181,158,32,41,6,3,1,56,14,17,5,3,2,41,17,0,1,1,0.259,0.331,0.354,0.685,97,0.095,0.339,32.6%,22.7%,9.4%,0.41,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Sasagawa Yoshiyasu,70,207,190,14,37,11,3,4,66,23,2,3,1,1,71,13,0,2,3,0.195,0.252,0.347,0.599,71,0.152,0.284,42.5%,34.3%,6.3%,0.18,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Satoh Naoki,24,68,60,14,21,8,0,1,32,9,5,1,2,0,16,4,0,2,0,0.350,0.409,0.533,0.942,168,0.183,0.465,30.9%,23.5%,5.9%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Shuto Ukyo,18,44,40,9,14,1,1,0,17,3,2,0,1,0,9,3,0,0,2,0.350,0.395,0.425,0.820,136,0.075,0.452,27.3%,20.5%,6.8%,0.33,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Sunagawa Richard,93,375,315,58,73,15,1,29,177,84,0,2,1,2,115,45,1,12,4,0.232,0.348,0.562,0.910,159,0.330,0.254,50.4%,30.7%,12.0%,0.39,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Takata Tomoki,44,97,83,13,22,1,0,1,26,9,1,0,0,0,19,14,0,0,1,0.265,0.371,0.313,0.684,98,0.048,0.333,35.1%,19.6%,14.4%,0.74,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Tanigawara Kenta,19,46,41,4,6,0,1,0,8,5,0,0,0,2,10,3,0,0,0,0.146,0.196,0.195,0.391,14,0.049,0.182,28.3%,21.7%,6.5%,0.30,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Uebayashi Seiji,2,8,8,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.250,0.250,0.250,0.500,44,0.000,0.286,12.5%,12.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Umino Takashi,14,55,49,3,15,2,0,1,20,5,1,0,2,0,8,4,0,0,0,0.306,0.358,0.408,0.766,120,0.102,0.350,23.6%,14.5%,7.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Watanabe Riku,68,210,172,29,53,10,5,4,85,23,4,1,3,0,52,32,0,3,1,0.308,0.425,0.494,0.919,164,0.186,0.422,41.9%,24.8%,15.2%,0.62,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Yamamoto Keita,7,12,11,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0.000,0.083,0.000,0.083,-74,0.000,0.000,41.7%,33.3%,8.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Yanagimachi Tatsuru,11,38,35,7,17,3,1,0,22,7,0,0,0,0,5,3,0,0,0,0.486,0.526,0.629,1.155,231,0.143,0.567,21.1%,13.2%,7.9%,0.60,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Yanagita Yuki,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,80.0%,80.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Akaminai Ginji,2,6,6,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.666,93,0.000,0.400,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Egawa Yuto,37,70,65,3,14,2,0,0,16,8,0,0,0,0,14,3,0,2,2,0.215,0.271,0.246,0.517,50,0.031,0.275,24.3%,20.0%,4.3%,0.21,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Gittens Chris,15,52,37,11,13,2,0,4,27,8,0,0,0,2,6,13,0,0,3,0.351,0.500,0.730,1.230,254,0.379,0.310,44.2%,11.5%,25.0%,2.17,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Horiuchi Kengo,42,113,97,14,25,4,1,2,37,14,2,0,5,0,13,10,0,1,3,0.258,0.333,0.381,0.714,107,0.123,0.280,22.1%,11.5%,8.8%,0.77,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Irie Daiki,79,231,202,22,49,7,1,3,67,25,1,2,5,0,44,15,0,9,3,0.243,0.323,0.332,0.655,90,0.089,0.297,26.8%,19.0%,6.5%,0.34,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Ishihara Tsuyoshi,44,117,98,11,29,6,0,2,41,12,2,0,6,0,20,13,0,0,3,0.296,0.378,0.418,0.796,131,0.122,0.355,29.9%,17.1%,11.1%,0.65,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Itoh Yukiya,24,88,79,9,18,3,0,4,33,11,0,1,2,1,17,6,0,0,1,0.228,0.279,0.418,0.697,101,0.190,0.237,30.7%,19.3%,6.8%,0.35,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Iwami Masaki,55,93,84,11,25,5,1,2,38,13,2,0,0,0,25,7,0,2,4,0.298,0.366,0.452,0.818,137,0.154,0.404,36.6%,26.9%,7.5%,0.28,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Kamamoto Go,96,236,185,35,48,8,4,1,67,26,8,4,2,1,48,43,0,5,2,0.259,0.410,0.362,0.772,126,0.103,0.343,39.0%,20.3%,18.2%,0.90,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Kawashima Keizo,39,78,69,6,15,3,0,0,18,7,0,0,1,0,11,7,0,1,3,0.217,0.299,0.261,0.560,63,0.044,0.259,23.1%,14.1%,9.0%,0.64,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Kobukata Hiroto,6,23,21,3,8,1,0,0,9,2,4,0,1,0,3,1,0,0,0,0.381,0.409,0.429,0.838,144,0.048,0.444,17.4%,13.0%,4.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Kurokawa Fumiya,94,416,367,53,96,20,1,6,136,50,7,1,6,3,65,37,0,3,5,0.262,0.332,0.371,0.703,104,0.109,0.301,26.0%,15.6%,8.9%,0.57,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Maeda Ginji,72,155,145,8,21,4,1,0,27,6,0,0,0,1,59,9,0,0,4,0.145,0.194,0.186,0.380,10,0.041,0.241,43.9%,38.1%,5.8%,0.15,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Marmolejos Jose,52,182,158,15,38,15,0,6,71,25,0,0,0,1,38,23,0,0,6,0.241,0.335,0.449,0.784,127,0.208,0.278,36.8%,20.9%,12.6%,0.61,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Mizukami Kei,42,64,52,5,6,1,0,0,7,2,1,0,1,0,17,11,0,0,3,0.115,0.270,0.135,0.405,20,0.020,0.171,43.8%,26.6%,17.2%,0.65,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Mogi Eigoro,20,71,60,8,19,3,1,1,27,10,1,0,0,0,17,11,0,0,1,0.317,0.423,0.450,0.873,154,0.133,0.429,40.8%,23.9%,15.5%,0.65,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Murabayashi Itsuki,20,57,46,10,15,2,0,0,17,3,2,1,3,0,6,8,0,0,1,0.326,0.426,0.370,0.796,133,0.044,0.375,24.6%,10.5%,14.0%,1.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Mutoh Atsuki,46,184,152,33,51,7,3,3,73,13,17,4,3,1,34,26,0,2,2,0.336,0.436,0.480,0.916,166,0.144,0.414,34.2%,18.5%,14.1%,0.76,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Nishikawa Haruki,4,15,12,2,5,0,0,0,5,1,0,0,0,0,3,3,0,0,0,0.417,0.533,0.417,0.950,179,0.000,0.556,40.0%,20.0%,20.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Ogoh Yuya,98,309,254,44,67,11,4,4,98,34,14,3,8,3,46,42,0,2,2,0.264,0.369,0.386,0.755,120,0.122,0.304,29.8%,14.9%,13.6%,0.91,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Ohta Hikaru,19,49,44,4,14,3,1,0,19,9,1,1,0,0,10,4,0,1,0,0.318,0.388,0.432,0.820,138,0.114,0.412,28.6%,20.4%,8.2%,0.40,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Okajima Takero,36,116,96,13,29,6,1,1,40,11,3,0,0,2,17,14,0,3,3,0.302,0.400,0.417,0.817,138,0.115,0.350,27.6%,14.7%,12.1%,0.82,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Okawara Sho,20,27,25,2,2,1,0,0,3,1,0,0,0,0,17,2,0,0,0,0.080,0.148,0.120,0.268,-22,0.040,0.250,70.4%,63.0%,7.4%,0.12,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Okoye Louis,48,114,98,20,32,4,0,1,39,13,7,4,2,0,15,13,0,1,4,0.327,0.411,0.398,0.809,136,0.071,0.378,25.4%,13.2%,11.4%,0.87,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Sawano Kiyoharu,51,78,70,12,9,2,1,0,13,6,2,0,3,1,24,4,0,0,2,0.129,0.173,0.186,0.359,4,0.057,0.191,35.9%,30.8%,5.1%,0.17,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Tanaka Kazuki,13,44,33,6,6,1,1,1,12,5,1,0,1,0,12,10,0,0,2,0.182,0.372,0.364,0.736,115,0.182,0.250,52.3%,27.3%,22.7%,0.83,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Tanaka Takaya,26,63,52,12,16,3,0,0,19,6,0,0,2,0,6,8,0,1,0,0.308,0.410,0.365,0.775,127,0.057,0.348,22.2%,9.5%,12.7%,1.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Tatsumi Ryosuke,7,28,23,3,7,1,1,0,10,6,0,0,0,0,6,4,0,1,0,0.304,0.429,0.435,0.864,152,0.131,0.412,35.7%,21.4%,14.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Uchida Yasuhito,66,150,137,10,35,8,1,0,45,17,0,0,0,1,34,11,0,1,5,0.255,0.313,0.328,0.641,86,0.073,0.337,30.0%,22.7%,7.3%,0.32,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Wada Ren,78,263,231,35,58,12,1,12,108,40,2,1,1,3,50,25,0,3,9,0.251,0.328,0.468,0.796,130,0.217,0.267,33.1%,19.0%,9.5%,0.50,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Watanabe Yoshiaki,28,118,107,16,41,6,1,1,52,13,0,0,2,0,11,8,0,1,2,0.383,0.431,0.486,0.917,166,0.103,0.421,16.9%,9.3%,6.8%,0.73,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yamasaki Tsuyoshi,3,13,12,0,1,0,0,0,1,1,0,0,0,0,5,1,0,0,0,0.083,0.154,0.083,0.237,-30,0.000,0.143,46.2%,38.5%,7.7%,0.20,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yamazaki Maaki,70,219,192,27,52,10,0,1,65,25,1,1,2,5,22,15,0,5,6,0.271,0.332,0.339,0.671,95,0.068,0.293,17.4%,10.0%,6.8%,0.68,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yanagisawa Ozora,25,25,25,3,1,1,0,0,2,1,1,0,0,0,11,0,0,0,1,0.040,0.040,0.080,0.120,-66,0.040,0.071,44.0%,44.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yasuda Yuma,30,90,74,9,19,4,0,4,35,15,0,0,0,1,14,15,0,0,3,0.257,0.378,0.473,0.851,146,0.216,0.263,36.7%,15.6%,16.7%,1.07,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yokoo Toshitake,86,256,216,25,60,11,0,6,89,39,0,0,2,2,35,28,0,8,6,0.278,0.378,0.412,0.790,130,0.134,0.305,27.0%,13.7%,10.9%,0.80,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yoshimochi Ryota,56,82,72,16,21,2,0,0,23,5,5,0,1,1,11,6,0,2,3,0.292,0.358,0.319,0.677,97,0.027,0.339,20.7%,13.4%,7.3%,0.55,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yoshino Soshi,48,129,122,8,24,6,1,1,35,8,1,1,0,0,44,5,0,2,1,0.197,0.240,0.287,0.527,52,0.090,0.299,38.8%,34.1%,3.9%,0.11,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Cuadrado Romer,56,196,181,21,41,8,0,6,67,24,0,1,0,3,63,12,0,0,5,0.227,0.270,0.370,0.640,83,0.143,0.304,41.3%,32.1%,6.1%,0.19,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Furuichi Takeru,15,33,28,2,5,1,0,0,6,0,1,2,0,0,2,5,0,0,1,0.179,0.303,0.214,0.517,50,0.035,0.192,21.2%,6.1%,15.2%,2.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Genda Sosuke,3,9,8,2,2,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0.250,0.333,0.375,0.708,104,0.125,0.250,11.1%,0.0%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Hasegawa Shinya,45,187,163,39,51,5,3,8,86,24,10,5,2,0,28,18,0,4,6,0.313,0.395,0.528,0.923,164,0.215,0.339,28.9%,15.0%,9.6%,0.64,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Hiranuma Shota,35,106,96,10,15,2,1,0,19,2,3,1,1,0,15,8,0,1,5,0.156,0.229,0.198,0.427,24,0.042,0.185,21.7%,14.2%,7.5%,0.53,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kaneko Yuji,11,36,32,4,11,1,0,0,12,2,2,0,0,1,6,3,0,0,0,0.344,0.389,0.375,0.764,121,0.031,0.407,25.0%,16.7%,8.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kawagoe Seiji,41,154,130,18,35,5,1,3,51,18,2,2,0,1,25,22,0,1,1,0.269,0.377,0.392,0.769,122,0.123,0.311,32.5%,16.2%,14.3%,0.88,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kawamura Keishin,31,111,90,12,14,5,0,0,19,5,0,0,0,3,17,17,0,1,3,0.156,0.288,0.211,0.499,46,0.055,0.184,30.6%,15.3%,15.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kawano Ryota,62,215,184,24,46,11,1,4,71,14,2,7,7,5,43,17,0,2,4,0.250,0.313,0.386,0.699,101,0.136,0.296,29.8%,20.0%,7.9%,0.40,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kishi Junichiro,24,79,68,12,16,4,1,1,25,6,3,1,1,0,12,9,0,1,5,0.235,0.333,0.368,0.701,102,0.133,0.273,27.8%,15.2%,11.4%,0.75,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Koga Yuto,25,79,64,10,18,3,1,1,26,6,0,0,3,1,15,11,0,0,1,0.281,0.382,0.406,0.788,127,0.125,0.347,34.2%,19.0%,13.9%,0.73,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kumashiro Masato,14,30,27,2,6,1,0,0,7,1,0,0,0,0,4,3,0,0,0,0.222,0.300,0.259,0.559,62,0.037,0.261,23.3%,13.3%,10.0%,0.75,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kuriyama Takumi,3,8,7,2,3,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0.429,0.500,0.429,0.929,169,0.000,0.500,12.5%,12.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Makino Shoya,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Miyamoto Joseph Ken,43,97,91,12,17,1,1,1,23,8,5,1,2,0,25,4,0,0,3,0.187,0.221,0.253,0.474,37,0.066,0.246,30.9%,25.8%,4.1%,0.16,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Mori Tomoya,9,28,26,3,7,1,0,2,14,2,0,0,0,0,5,2,0,0,0,0.269,0.321,0.538,0.859,145,0.269,0.263,32.1%,17.9%,7.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nakaguma Daichi,66,209,182,13,50,4,0,1,57,24,0,2,1,1,34,22,0,3,2,0.275,0.361,0.313,0.674,95,0.038,0.331,27.3%,16.3%,10.5%,0.65,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nakamigawa Yuta,47,136,117,16,22,4,0,9,53,18,0,0,1,1,33,15,0,2,4,0.188,0.289,0.453,0.742,112,0.265,0.171,41.9%,24.3%,11.0%,0.45,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nakamura Takeya,3,9,9,1,3,1,0,0,4,4,0,0,0,0,2,0,0,0,1,0.333,0.333,0.444,0.777,123,0.111,0.429,22.2%,22.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nakayama Seigo,44,112,94,6,14,1,1,2,23,16,0,0,1,4,27,11,0,2,5,0.149,0.243,0.245,0.488,42,0.096,0.174,35.7%,24.1%,9.8%,0.41,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nishikawa Manaya,41,154,143,20,39,9,5,6,76,20,1,1,1,1,23,9,0,0,1,0.273,0.314,0.531,0.845,141,0.258,0.287,24.7%,14.9%,5.8%,0.39,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
O'Grady Brian,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.333,0.000,0.333,2,0.000,0.000,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Okada Masatoshi,17,34,25,2,4,0,0,1,7,5,0,0,2,0,2,5,0,2,1,0.160,0.344,0.280,0.624,81,0.120,0.136,23.5%,5.9%,14.7%,2.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Saito Masato,49,154,124,15,30,3,0,0,33,17,0,2,6,1,28,21,0,2,7,0.242,0.358,0.266,0.624,82,0.024,0.309,31.8%,18.2%,13.6%,0.75,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Suzuki Shohei,39,139,119,16,35,4,4,1,50,17,4,5,1,0,19,18,0,1,1,0.294,0.391,0.420,0.811,134,0.126,0.343,27.3%,13.7%,12.9%,0.95,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Takagi Wataru,69,283,252,35,69,16,2,15,134,46,1,0,1,1,53,28,0,1,3,0.274,0.348,0.532,0.880,150,0.258,0.292,33.9%,18.7%,9.9%,0.53,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Takeda Aito,1,5,4,2,2,0,0,1,5,4,0,0,0,0,1,1,0,0,0,0.500,0.600,1.250,1.850,423,0.750,0.500,60.0%,20.0%,20.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Takizawa Natsuo,38,118,108,14,28,0,0,1,31,5,7,7,1,0,19,8,0,1,4,0.259,0.316,0.287,0.603,74,0.028,0.307,23.7%,16.1%,6.8%,0.42,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Togawa Daisuke,55,158,141,13,29,7,0,3,45,18,1,0,0,0,35,16,0,1,2,0.206,0.291,0.319,0.610,76,0.113,0.252,34.2%,22.2%,10.1%,0.46,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Tonosaki Shuta,2,8,7,3,5,0,1,1,10,2,0,0,0,1,1,0,0,0,0,0.714,0.625,1.429,2.054,478,0.715,0.667,25.0%,12.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Tsuge Sena,12,38,36,5,11,1,0,0,12,3,0,0,0,0,7,2,0,0,0,0.306,0.342,0.333,0.675,95,0.027,0.379,23.7%,18.4%,5.3%,0.29,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
